TCGA_barcode	253J	253JBV	5637	639V	647V	BC3C	BFTC905	CAL29	HS172T	HT1197	HT1376	J82	JMSU1	KMBC2	KU1919	RT112	RT4	SCABER	SW1710	SW780	T24	TCCSUP	UBLC1	UMUC1	UMUC3	VMCUB1
TCGA-DK-A2I2-01	0.545231271768392	0.543165182824365	0.700818792615772	0.552036593858509	0.656597992992245	0.637790466442786	0.714535338954878	0.728488295945889	0.548400110445722	0.624208673997355	0.674144928511467	0.586471886904558	0.578959436162507	0.712851046878182	0.636810171168431	0.723061478500935	0.69234189983204	0.710592948456846	0.582147367740695	0.714802372882174	0.623599839211085	0.606721369848253	0.672042355441096	0.709134762341604	0.551959454932626	0.676924084523067
TCGA-DK-A2I4-01	0.572878934666688	0.572069701792731	0.684814621366851	0.575304857204849	0.662351817932278	0.611185072656522	0.687876650900179	0.738636789330806	0.583940173399727	0.618285942088036	0.583817772171611	0.633725215658108	0.569503384998455	0.733307552538095	0.630624217736064	0.742763529396134	0.779642915350875	0.643420617568485	0.602757011299746	0.742842975469711	0.640270505229328	0.607258445372209	0.64118977660298	0.727549221114241	0.541169883309254	0.620017874095105
TCGA-DK-A2I6-01	0.548670627066849	0.550864486996166	0.686874764193912	0.618288186866571	0.682285273925235	0.661063520178642	0.725422706502305	0.739561851785453	0.561614203830499	0.634092026538144	0.642984586745523	0.616992831878048	0.579971186315125	0.703642294581645	0.666774636526383	0.738454623185044	0.711962419951419	0.686749585539281	0.578753838095972	0.704341689062954	0.65063775726738	0.613917327467304	0.624985461518955	0.707816865928273	0.554623337305862	0.628495501860609
TCGA-DK-A3IK-01	0.513825462570454	0.506242846694154	0.584664754945487	0.504134463270987	0.580642604129838	0.567663013248005	0.645071179469271	0.700144272221536	0.535771550029193	0.592650652405036	0.583875828866885	0.537337472005633	0.480458648531608	0.696659101897289	0.570964877817005	0.713170486339602	0.760141512165339	0.586678758916407	0.534293671585669	0.719979125155222	0.559480176716997	0.542788804880155	0.557741952643593	0.688382771097334	0.481895592548918	0.567507576529137
TCGA-DK-A3IL-01	0.522016892288583	0.518107280852769	0.630015144444856	0.536532336605218	0.600858876843841	0.589023621982719	0.671957126562575	0.728966203609662	0.555947095291401	0.597291522460406	0.615864121077136	0.570449814289011	0.520070199203527	0.717698894231031	0.603572876121266	0.721267328222061	0.742514205429786	0.602827280127992	0.553790155870371	0.728028120527255	0.592260279903571	0.569387251377772	0.586421012686805	0.694371084051551	0.516967889299936	0.595737555769524
TCGA-DK-A3IM-01	0.541061660241233	0.546562831485112	0.723983311826958	0.594688279235039	0.660908611684938	0.677861749376299	0.766836193863764	0.741294663019771	0.544366849530319	0.61272795900409	0.633366632643142	0.598844581248535	0.576116689134303	0.679926218894908	0.678816986212514	0.71138491632311	0.640002875675765	0.742960924862438	0.572992698650483	0.6594718998346	0.606144153550453	0.581981489597384	0.628085196489915	0.680589638232374	0.555912521762735	0.659877929817074
TCGA-DK-A3IN-01	0.51369270043893	0.51394346482018	0.667112443212082	0.540250623087207	0.645703674909667	0.602962525737823	0.692085521375211	0.742962588693374	0.545940359171348	0.659797180344711	0.657916697312831	0.584421687501557	0.561203238408135	0.71316572693009	0.62395882709045	0.729598801812305	0.730274767073205	0.664107548544184	0.551514543160984	0.721111386700603	0.60212937127917	0.612177758370157	0.653911105729989	0.715764516296167	0.517026881786641	0.632877922885795
TCGA-DK-A3IQ-01	0.542865840217894	0.536822089370682	0.645790598032056	0.536050780439339	0.595004553869912	0.590656204138545	0.656745008947253	0.722760171197237	0.613023304662119	0.587630909171898	0.572298816459316	0.588886182110668	0.534563344699226	0.690006581406528	0.608001641144956	0.718192417278837	0.737920838600162	0.610790014925977	0.573999526664127	0.717132142278771	0.600073525209253	0.580820326861681	0.600501193145567	0.701806153580925	0.534061059812892	0.605952177293572
TCGA-DK-A3IS-01	0.514694193675431	0.513625244733032	0.646734488294693	0.540415101949919	0.616354670918417	0.610681936638759	0.675192343961102	0.735802609894491	0.557025853140919	0.587164166183307	0.601841724057638	0.585587095888916	0.55464316461538	0.702557097278204	0.602052518165215	0.730059731941383	0.737746329581553	0.654791017696215	0.543676000644131	0.708878631365258	0.596851070337097	0.579284024920926	0.618631204512614	0.707914918560224	0.521085901221907	0.628607155886178
TCGA-DK-A3IT-01	0.529914744200522	0.529911679576865	0.62642035544091	0.538478410339577	0.628477886004355	0.591616179026074	0.677365699050509	0.743662728011283	0.557833433050481	0.61406058445783	0.609759123719271	0.574969683923736	0.507847637753893	0.72643176578158	0.604666341880733	0.748958883961432	0.759770157844566	0.619194091976052	0.564465683079883	0.737994784372516	0.599461852706857	0.564396556785782	0.58374688809923	0.708460893498923	0.509341975796654	0.598003109598524
TCGA-DK-A3IU-01	0.53745213136025	0.529244062952801	0.651358943882199	0.548794785047107	0.645310198473925	0.596578245127746	0.682088596084877	0.732354258492808	0.570721915618031	0.670699210985963	0.671798162842211	0.601780255889825	0.547040601555152	0.719312661288606	0.615456991070539	0.742990158191518	0.743090816454759	0.639791683894697	0.567235631780901	0.728235235374926	0.599503061537402	0.597753156747856	0.623848794642903	0.718699686984923	0.528408048192523	0.620349465420345
TCGA-DK-A3IV-01	0.545339997752807	0.54248190264723	0.636160910828855	0.530179392140263	0.621570471986389	0.578539359827385	0.674213961943295	0.729200183730364	0.545363421787489	0.589515512944624	0.586167304504612	0.579115847731719	0.525288094564207	0.75627269394721	0.569349228042592	0.715602420364992	0.777570205571018	0.618367111710787	0.582986572413987	0.722652829924889	0.599227109128068	0.575515314424513	0.601839910768442	0.695618748372689	0.507744807058252	0.608578896790106
TCGA-DK-A3WW-01	0.542133155033621	0.541302191610457	0.681737130226858	0.594662136740414	0.652002116984381	0.64594970063396	0.736484405800634	0.72662956210487	0.560611848672733	0.618159188230454	0.621389147424154	0.596194619046386	0.569538420830412	0.695466243982409	0.647230964683129	0.713407403475132	0.709730853422284	0.730765245549981	0.578190814177166	0.696761317026358	0.64140138539339	0.584001248252535	0.615274223747992	0.692916276087888	0.546814164964489	0.681898115153941
TCGA-DK-A3WX-01	0.534719745750441	0.534985797685483	0.69899244886564	0.585515015017998	0.650219126168583	0.668066643314084	0.750039250383541	0.759791355818541	0.557881541648817	0.632107429009832	0.659157633810876	0.593815373487821	0.556995074019088	0.723749494554484	0.645421503249014	0.753791941181384	0.709218470825646	0.733970741838708	0.576428676996797	0.721741138083169	0.641628502899339	0.615221927704078	0.63483982613875	0.708155387495937	0.554717481195598	0.676662863681701
TCGA-DK-A3X1-01	0.496289103847693	0.496437374913743	0.617754942175995	0.518819887078745	0.592031545677911	0.569237785213279	0.654313473266821	0.705740843147285	0.520202732382521	0.598788633020029	0.60646925162371	0.550736571265291	0.515309216052672	0.698390602895745	0.592509649033244	0.720744510671629	0.734435638536983	0.607574209403222	0.528803852454067	0.730035245058449	0.580681991003247	0.568553628286021	0.605098529258924	0.689450422013687	0.49907791336941	0.607751935085877
TCGA-DK-A3X2-01	0.541697103838243	0.540921190106112	0.666510223291742	0.586711977773754	0.635570980615843	0.637054668119258	0.703775944386306	0.714615487136798	0.527138255520111	0.594250849801642	0.61416270580473	0.575706061976338	0.560207270955121	0.702840176440884	0.638255686974058	0.709665961819814	0.669674995672355	0.669545169982965	0.550027886582095	0.676811081299937	0.599129596820202	0.574640741192242	0.581826632431964	0.675639991613198	0.527759923942782	0.635119412298562
TCGA-DK-A6AV-01	0.49121042216005	0.493863773976439	0.617166849656023	0.504744719092907	0.593016715757679	0.582610645781394	0.673144087899829	0.729052450952838	0.533905228299846	0.596073114793793	0.604193924075081	0.551546683092169	0.505923481297372	0.712760987146219	0.595760929612587	0.751752319734676	0.768142845045839	0.620448595015414	0.519184222170268	0.738664979105928	0.579423494118854	0.551342146231262	0.582442938620209	0.712996519763418	0.485823370445162	0.596359587051323
TCGA-DK-A6AW-01	0.499745326241846	0.483796807188019	0.585052760427038	0.514043722496993	0.564666031690316	0.573965847683839	0.60816945524256	0.650178072008428	0.52402714009517	0.544879033261027	0.526570493322567	0.548087777552958	0.491224688049671	0.655846602854726	0.54964223488082	0.63912694067607	0.660872854516414	0.581278106436678	0.526781174013675	0.630781933302324	0.571779970063915	0.521803447415238	0.542311969524786	0.643464173470887	0.468186973285141	0.557797487390213
TCGA-DK-A6B0-01	0.53455001363895	0.527559949147803	0.634404563706605	0.523519572061022	0.58031633453186	0.580986309193049	0.654924446316555	0.708699792479759	0.550608962316758	0.559880587520217	0.551928947771687	0.565944041803787	0.507107377870634	0.688100646396483	0.58432962161141	0.703389762163662	0.737049216311418	0.609121053979809	0.564107423971988	0.699992077925315	0.595753908115294	0.552467103897621	0.592021664203007	0.698430051579576	0.502613119117325	0.590512582398731
TCGA-DK-A6B1-01	0.531060265968954	0.52360673164353	0.6067340570814	0.509450470162479	0.599136103187159	0.521055311111499	0.572216592965643	0.644607935636637	0.579571800015212	0.563767320191491	0.539883623098553	0.58158230819738	0.546939710413123	0.638303613877255	0.553808102521666	0.621597495710444	0.714856476142922	0.562263093410839	0.562114601251569	0.656396275206112	0.575053231485266	0.557971907650055	0.612607819761391	0.63138682077443	0.49625312440378	0.561016542085396
TCGA-DK-A6B2-01	0.502463630568886	0.497461472912831	0.606593617395153	0.506602522778876	0.590869505597547	0.56134615172127	0.641141373249349	0.711413419069733	0.545590314372964	0.610999685583406	0.595379661646604	0.553768817672527	0.495111241802628	0.692201914690914	0.578224944813968	0.716968161873439	0.752921073722083	0.589029895478889	0.530070638122475	0.727797215798367	0.56384966363843	0.558777919980956	0.588823622088835	0.694413881418083	0.485062559807208	0.58009703227648
TCGA-DK-A6B5-01	0.494742153062454	0.489543662939797	0.601861863144171	0.518563616662952	0.610552030341139	0.613433967389829	0.702932731222022	0.720602965611204	0.485503328911811	0.590106875099879	0.632960199211536	0.513362023176041	0.477422896705129	0.702782360670632	0.608082332835476	0.715343084630745	0.661075791239681	0.65859883493767	0.508453357021938	0.681380346404454	0.562015918145283	0.55368709877229	0.565319869362739	0.682236883629977	0.4776320304544	0.614313472671722
TCGA-DK-A6B6-01	0.507465666196388	0.50639134976031	0.59387166502914	0.497881872005076	0.566639346919648	0.533010365954488	0.619734273515466	0.67454744006287	0.533941031899932	0.549124070601796	0.536623112060431	0.55158325845768	0.483025974223775	0.688834633192772	0.542898399065429	0.674856414298989	0.772763503488412	0.581057768518166	0.536887396772094	0.697863031965296	0.561975415246463	0.520736876828786	0.54929332494898	0.657380327269799	0.470761026743225	0.559800196260715
TCGA-DK-AA6L-01	0.519469631128615	0.519144970843784	0.649010992156739	0.542404490687014	0.645504789450346	0.622139053507999	0.702566541481029	0.750479449912525	0.519720256614353	0.610814353982661	0.639825424316702	0.570869387594915	0.529507325854106	0.760140044361474	0.60548929661598	0.758863124906846	0.744211709417884	0.673620709641536	0.554998509572607	0.738881109521859	0.606099191244524	0.593615995372414	0.602019189349334	0.723876488969211	0.511141415258731	0.639523181982454
TCGA-DK-AA6M-01	0.555978235567686	0.55490170607173	0.703725193694343	0.603759270869807	0.679658920164979	0.664557626208176	0.735642836410142	0.766795457094326	0.577540804549227	0.624221051225197	0.626960813491995	0.623554356520246	0.549112470923664	0.748633761643776	0.635175019277429	0.753791721588543	0.713597930129115	0.710286305151767	0.606783913824505	0.724040199366021	0.654589243639051	0.636463514833739	0.640533111579172	0.750281385965575	0.546399007344195	0.654632184564592
TCGA-DK-AA6P-01	0.54671865087108	0.545011998830217	0.607055332981421	0.551940144118295	0.570241950508493	0.5761638040452	0.625534022047329	0.65179925845311	0.547775707109647	0.548712671791777	0.526250255585605	0.556621085501093	0.541180017262754	0.645422583272178	0.607956286896304	0.662059993535142	0.716953872162793	0.578228517695582	0.552320550886337	0.681093654410121	0.579430338949044	0.560885910850096	0.572514937971977	0.653694404950628	0.525028645961614	0.577920547676433
TCGA-DK-AA6Q-01	0.537302897141016	0.535348657567722	0.651869757929752	0.583703795125872	0.631268007722072	0.715734212714037	0.754306346383586	0.752136510979554	0.509906932766707	0.578418807392717	0.59707259890917	0.561366721595989	0.504584464108705	0.720052047156259	0.625868454671549	0.732934629644702	0.68682490581548	0.700259022388664	0.556433879799399	0.698498926585684	0.615432821215937	0.57545561195637	0.571094935810265	0.718122908252694	0.519354960237434	0.632982873643502
TCGA-DK-AA6R-01	0.504565095209318	0.503469319322182	0.693111016721227	0.54420932761458	0.643266218032003	0.646678106344963	0.739788119632943	0.750457208831744	0.537976553628215	0.627226869969858	0.653463252480944	0.575140610335326	0.547581569020685	0.726467214395841	0.625086162048194	0.734955255566045	0.677290473330451	0.733784129768146	0.543685279693352	0.694908150339148	0.602096641660561	0.583093608755632	0.630628962281176	0.708772199960422	0.518609973193477	0.676870526164937
TCGA-DK-AA6S-01	0.575407424082305	0.574032683664097	0.67858600920313	0.581311498698986	0.653364175547023	0.648188282859892	0.700980392749704	0.73632987249801	0.594555138263523	0.625030099274894	0.600814510448056	0.603891864407543	0.561557131701148	0.70976886092795	0.646851559974284	0.729068035779287	0.722192071387749	0.670700409410251	0.594009219154576	0.729465516037685	0.625031689006423	0.624897624667857	0.651599988979141	0.720505595142777	0.563301972744168	0.644830823313175
TCGA-DK-AA6T-01	0.557291420376459	0.555806682601226	0.588885005796416	0.549588791377513	0.566375354833234	0.561909110686162	0.587256923661028	0.647416060962451	0.60410600094965	0.540737739274665	0.529108445109536	0.576548740830481	0.536384840146398	0.635045693410595	0.577306380505073	0.637414069197122	0.709163945821445	0.554916456194713	0.589613671148757	0.659125565549368	0.594469372117603	0.562942165260694	0.553060534906093	0.634707791828776	0.536183764495319	0.552394978103534
TCGA-DK-AA6U-01	0.531916721507638	0.532964709790328	0.671892099050371	0.564211534766467	0.656565113808838	0.593683197603101	0.675317294109734	0.731860527060611	0.560959475077095	0.617426520696344	0.617775983887903	0.595807960815248	0.567958295878286	0.714004417068866	0.611540512203152	0.717781611821891	0.756812544215385	0.650537741877911	0.571071078563823	0.723831985595757	0.609062156310245	0.59816437335476	0.659720147808229	0.707471989079006	0.532452610197062	0.628573419452602
TCGA-DK-AA6W-01	0.562326637539731	0.56215892024787	0.640317108758553	0.613066388167904	0.601691411011769	0.604401899834258	0.624433409189028	0.634655894215949	0.542559122909262	0.553306373040716	0.540235519221824	0.57455231132973	0.605531276234257	0.600241683529317	0.64339677358189	0.607850213252661	0.608469734900171	0.586953832843308	0.555071955738453	0.600426254973633	0.572622951995737	0.572717851231154	0.594803869859875	0.604929921996416	0.564632451912869	0.564681960327595
TCGA-DK-AA6X-01	0.533104438066703	0.527426793136198	0.615232899768706	0.517132908115659	0.591729701902148	0.578568253274208	0.666587962671226	0.726655922855774	0.560961720776818	0.564251173677471	0.56414684435122	0.557316153713546	0.504841317684502	0.706939887097534	0.575172365781768	0.696725106615172	0.763045471954088	0.615910992078046	0.565509969471898	0.710255176019887	0.585469772023544	0.54924547953589	0.595785961981148	0.683028049469109	0.491363837835655	0.599792550811703
TCGA-DK-AA71-01	0.512115766188301	0.506952249484613	0.634555430918864	0.518259185180262	0.599906397872504	0.587358595931652	0.676335017968478	0.715239715380436	0.502548833176992	0.572623791528302	0.5786822692667	0.545286663814865	0.495774650604384	0.697161098445994	0.591043298094712	0.720201425581121	0.727339222493829	0.620485150617467	0.517510933896048	0.701540500379976	0.559875041230952	0.540885842287141	0.592848427662505	0.693286032099329	0.488820343849826	0.592395647229798
TCGA-DK-AA74-01	0.510870882733784	0.503386135620357	0.635738786387985	0.539741289478429	0.604020471380511	0.609423430639096	0.711890875809045	0.74677978960603	0.53048989497309	0.578097125101097	0.58239179655503	0.556392685636908	0.494012338874007	0.712951488652799	0.597213044182726	0.725901959410131	0.736732418411505	0.640897237234317	0.542799893854018	0.703684134486947	0.587025785682345	0.567784272183513	0.580340774418982	0.716661127491366	0.491718431385975	0.605841033618863
TCGA-DK-AA76-01	0.530591196987619	0.522865958304073	0.635938105679406	0.541997359777369	0.604716458158225	0.591167474667197	0.663464377525442	0.715226078765743	0.558392414510902	0.592770374941778	0.598240485845859	0.579106682464823	0.564042176669941	0.697134587674785	0.606003324255649	0.706124897454837	0.755733364840891	0.630865753217323	0.542231537574926	0.710385586724283	0.592421321305608	0.581264509491662	0.616605100699464	0.677193322842812	0.524902766750527	0.619460805897396
TCGA-DK-AA77-01	0.537310767702782	0.534430169156083	0.645200356368427	0.537780247102206	0.614247640158262	0.609602703450233	0.701022941166985	0.74592708434693	0.562745099282556	0.606709617779781	0.609849723944904	0.575708183378973	0.530659314221871	0.731858980091765	0.613747343356923	0.760842201662436	0.772934053335502	0.663804622810065	0.567010191418994	0.740402294779647	0.606441749483089	0.582646691072984	0.615275418219236	0.733996346658666	0.520005246929563	0.638912435335497
TCGA-E5-A2PC-01	0.512823849260366	0.510491885695906	0.621495043437678	0.513088055651519	0.605971619468433	0.619090021795164	0.663511176164384	0.715192568386042	0.529722105456863	0.603783368418286	0.639205364237189	0.557736217102633	0.527789743851942	0.690570811907199	0.608491125898457	0.715381908942869	0.697618456971788	0.675783859078942	0.542711624220498	0.718716942907061	0.595949686754018	0.597315441499404	0.628233435971379	0.691850414395939	0.50006801010695	0.671063654508346
TCGA-E5-A4TZ-01	0.45862838075215	0.463851288505474	0.62007784327766	0.505964488408615	0.611042405873133	0.582564066572718	0.680596606435446	0.706182774727518	0.468186749418389	0.595393249331657	0.65294737907411	0.522580965764091	0.50917789452976	0.688028786288184	0.575952084476863	0.701581883801259	0.668190819827659	0.655568766206236	0.487480516215895	0.682135740276762	0.542189700432425	0.545681584344325	0.584720749912107	0.655803571869298	0.473691375706842	0.617617112417772
TCGA-E5-A4U1-01	0.500607823946855	0.494531270507913	0.560055606967948	0.522099580434567	0.539307941221768	0.550070526489281	0.604658086392389	0.645408928435807	0.48528584123476	0.533597400448134	0.537036805624002	0.515546581988643	0.481015919975836	0.630971949627029	0.562244078776506	0.658951269570016	0.707012515934862	0.574121362879726	0.521592052449161	0.669975067236032	0.553560010612585	0.536270660632615	0.547978655620834	0.63045069747967	0.494259102939492	0.551151521963693
TCGA-E7-A3X6-01	0.512275299300239	0.50949744071513	0.655227008232411	0.529164695861543	0.612276664481495	0.617217165393892	0.717372269488226	0.748546846561598	0.557845742524921	0.603254556465285	0.619930518006581	0.564877505583613	0.506777709699678	0.728950245102288	0.600085998365893	0.749262286949015	0.730508900490486	0.68010340546335	0.541268192606072	0.731248314714916	0.602183008143766	0.586515642740989	0.605903200581144	0.719339608699719	0.505702184520897	0.661224633070483
TCGA-E7-A3Y1-01	0.52334385970969	0.514903849495102	0.601368841716264	0.512528434250203	0.554716344697034	0.576112691210653	0.64252131421566	0.686566643983032	0.576790668837676	0.561333269104216	0.559156944471297	0.562079428669322	0.49631462995291	0.671402089585135	0.565506573471462	0.696250853623656	0.736371007895539	0.610617741131267	0.553117865526605	0.700182710664526	0.582709509200233	0.560021863509535	0.557503139424184	0.66325146841941	0.505677876647935	0.603701458817731
TCGA-E7-A4IJ-01	0.50766185586692	0.505344157124701	0.60550454825598	0.513549656479965	0.590036920499666	0.548072150347333	0.62186995411832	0.676760855917568	0.503388391421279	0.555458229436998	0.541416438513648	0.536510421113976	0.511155802368001	0.66954735803297	0.572995658328466	0.66864615389079	0.721734269999426	0.585309885063438	0.526172736959702	0.683058358039319	0.556159944169357	0.541832338811713	0.59560391598225	0.660513896222734	0.487702031693698	0.58505544441454
TCGA-E7-A4XJ-01	0.516918560863529	0.513034681129702	0.623404468151033	0.524826679441643	0.61422546815492	0.599322952388451	0.69364909488314	0.720605026334591	0.524982168784577	0.612415000079609	0.599791357968936	0.545426935898297	0.482598155533575	0.722413137248044	0.592424690288296	0.748739988283352	0.738257833760729	0.623961864723892	0.548500670087589	0.730845086695026	0.588135541804983	0.552807869374986	0.566777783629103	0.726770204561536	0.499174251308311	0.58842173091749
TCGA-E7-A519-01	0.492405788353169	0.488093887743247	0.576075064904153	0.491555782852392	0.542761243318374	0.535124117259594	0.61121948983161	0.652827356500902	0.504991510481757	0.51766264963694	0.512052412896513	0.502936882821516	0.444284073716448	0.653353894123514	0.538073614337852	0.666614750193322	0.684780509074281	0.558041316644781	0.517702072441231	0.663985374597343	0.550117122439832	0.514366390458354	0.52915545332271	0.658238347690084	0.461831668497814	0.54258927411468
TCGA-E7-A541-01	0.543210704292788	0.54315975635969	0.649250331480209	0.548355774784917	0.634228072004108	0.609521720716289	0.681144305984496	0.735346577657463	0.546523650723539	0.611933058328153	0.60525151890161	0.582811894265682	0.5328453939206	0.76559270815715	0.603185947234261	0.778093691957442	0.786130068612978	0.639976082331651	0.57366268446836	0.768871795674723	0.613726340992133	0.587785177789877	0.606950953445282	0.738938084840958	0.522759761087829	0.618538182908006
TCGA-E7-A5KE-01	0.501092753260432	0.501541253254186	0.604449703483324	0.528707379484811	0.611796377990134	0.570803691961417	0.6856335887465	0.702982791440659	0.523726552912908	0.601585802789339	0.60907304401141	0.546372419793906	0.522895012336095	0.717430422995317	0.582303912891125	0.715894076408658	0.737512121273492	0.603490188936821	0.545242144326716	0.71402420979711	0.588619741043301	0.573136863720399	0.598151975076467	0.68278251016656	0.506409698723394	0.613739029060272
TCGA-E7-A5KF-01	0.518019897954361	0.519605571101112	0.616789951872512	0.489863815655731	0.575607910790717	0.557496378990582	0.637685521902082	0.699135145303878	0.536487900036	0.573213550983224	0.558050928921096	0.547130863798548	0.483029797177584	0.678507040336094	0.569090431993533	0.698280105013433	0.755879903377713	0.615730444898576	0.543217417322586	0.703707855583358	0.568926029297637	0.540884003692739	0.579094062875202	0.680162391456144	0.482294660154616	0.594438196753276
TCGA-E7-A677-01	0.543928228252738	0.543104719641087	0.647554877562649	0.515047455822003	0.606476311901036	0.593097949407803	0.666826418889237	0.723054228588108	0.574335339750262	0.596842547207548	0.599819232943414	0.57672439864047	0.505867649608573	0.690597416185661	0.590582711064283	0.712140563488427	0.746124721740597	0.642584252442083	0.595151729541926	0.714524957415369	0.606150883682968	0.564967165679848	0.599959157402144	0.703679634280615	0.505066613982859	0.608557112795031
TCGA-E7-A678-01	0.516479213194127	0.511768707186328	0.607618647215574	0.513074115983626	0.573087725522452	0.554323406298716	0.643876918810105	0.692978042443268	0.54908333414352	0.549933835053304	0.548386657693547	0.555077222680886	0.505141886708961	0.677891939632209	0.567172981063135	0.691034447017735	0.728161703267826	0.596963071528624	0.554536989931439	0.699457998228417	0.586901327933143	0.549570385569517	0.570075339727158	0.674379123385634	0.489564575602449	0.582652331280333
TCGA-E7-A6MD-01	0.530699697623846	0.524651672026463	0.618592841872233	0.541782461910995	0.595915688214025	0.591416218898976	0.66208542579139	0.712025554800691	0.560343410738646	0.576209628182003	0.571671563851664	0.566337635413727	0.524509321442768	0.700867060191143	0.605837173921055	0.721052835930504	0.741591715007087	0.626836898016504	0.549164830443747	0.723102871364684	0.594059482544936	0.577150627020128	0.582274867224592	0.701604932968465	0.514664904321307	0.617105193531238
TCGA-E7-A6ME-01	0.529017345058163	0.534577925235753	0.654954648626198	0.558584891884465	0.604237068573171	0.546541034957898	0.612495484425516	0.658115279887557	0.533663204844413	0.530102235531266	0.515888943412977	0.577641622290225	0.557407504563949	0.643521265705068	0.577423908278378	0.615941644484738	0.683525281409017	0.568761244989488	0.544040169170486	0.636723758926309	0.574799602176944	0.553465256476152	0.609637101890313	0.641498053716133	0.511911227862914	0.563855265152866
TCGA-E7-A6MF-01	0.539936576256191	0.52976442976988	0.618319242710057	0.51149947705262	0.579654846779609	0.593370402300012	0.667108168018097	0.712933643177251	0.56994526757735	0.551706465694085	0.558182142084985	0.555660844795175	0.508075519196579	0.676771805002757	0.581968069613065	0.671926625495426	0.720286134442438	0.604621533351308	0.569131596921202	0.668107072880775	0.577792580137447	0.546019846712711	0.559452272584955	0.659735032035299	0.494680771604058	0.590834727672017
TCGA-E7-A7DU-01	0.50912457750535	0.500700336342256	0.614744184895343	0.509143489242854	0.575708445313179	0.565190096622936	0.655496639521463	0.707417815000892	0.539801684205535	0.565013377334545	0.562297036951569	0.551117416560005	0.49873228424536	0.693763688401652	0.574719907610556	0.717999521277824	0.743194093820263	0.615464528906785	0.540299946806879	0.716396807517097	0.580515659128897	0.554716568119321	0.581821289225457	0.690506252393519	0.486171873605186	0.600613558762212
TCGA-E7-A7DV-01	0.533669622615088	0.52618853299693	0.629892628163929	0.552962391092512	0.629034448908584	0.591850035670523	0.646660372258153	0.703827449093796	0.568696303709108	0.616739257301735	0.613900887863335	0.610228112913084	0.531894614954104	0.68608854319303	0.577783739319271	0.705536565478043	0.709428515928218	0.6267754029847	0.576661930871763	0.712195314869298	0.633915975954002	0.642249823580445	0.614308630414793	0.697074076755947	0.528626212218292	0.594067329373141
TCGA-E7-A7PW-01	0.543717017323613	0.543484057870263	0.64500561471983	0.560974833143779	0.604820222400245	0.586532806176927	0.667405071495531	0.709686599087593	0.543075273391913	0.581489226538776	0.58696158204548	0.575342743740476	0.540079680540095	0.699967087934124	0.615795101662457	0.700790538603344	0.741978941946139	0.615272043275859	0.567618346466895	0.712194171580265	0.593926560011178	0.568757270711832	0.591119060154374	0.680011985486369	0.521124728680781	0.591857455803153
TCGA-E7-A7XN-01	0.517799684725467	0.518363571608243	0.639061186465886	0.537641578717107	0.612228966318649	0.64421156221616	0.746200930474226	0.741882890018646	0.494911821561054	0.605123436645696	0.629318629672036	0.538730568877116	0.506277580716614	0.739208572040606	0.602018657802811	0.742446214137983	0.722099794032056	0.723140393998613	0.531374936182708	0.712886498918489	0.596267271533695	0.551412870515438	0.574771893731206	0.713521446313402	0.499436963042389	0.657675119545694
TCGA-E7-A85H-01	0.523067176771317	0.520675614728009	0.602468054555865	0.528149541978022	0.56966422900107	0.570816270561206	0.62109215241241	0.676100785271393	0.529888529961375	0.566192343443261	0.548313338341514	0.540670888612009	0.508368146638188	0.646827264892862	0.596317405363025	0.671789963565094	0.715239141661755	0.581444594386293	0.53081537533505	0.681876385171607	0.556024242825945	0.538966171679441	0.557267952911507	0.655757583032632	0.503030586678302	0.555257570481627
TCGA-E7-A8O7-01	0.517442412854383	0.518910973530886	0.637603679708513	0.486289005220917	0.582487539727683	0.559570663320076	0.664841128676359	0.72218551123555	0.570579807606722	0.578065387433941	0.571712774797891	0.55923453491995	0.486006403328761	0.706243364340211	0.566401809970809	0.718944796301215	0.783878169549013	0.616743105127582	0.562193662217036	0.725372888347397	0.589121200814837	0.547046869867985	0.590863656439177	0.704140536458612	0.490404343723004	0.587626297474438
TCGA-E7-A97P-01	0.538043674295254	0.532440882153722	0.693940887349809	0.541851030873544	0.634563357310822	0.650848774592744	0.762253792399439	0.771534667646577	0.564449576323623	0.61755218409098	0.627425071786281	0.586435540141991	0.529058280875486	0.74282933604677	0.625614343123901	0.757670771186494	0.748977332201707	0.723916295684326	0.574205766687408	0.729475158408088	0.628022800304355	0.585155941253169	0.632053335924497	0.742347812401831	0.516526105158499	0.669702432165983
TCGA-E7-A97Q-01	0.538879891884901	0.529705971589827	0.59873585518106	0.542148492257942	0.595433632508545	0.569687777002392	0.646622960856089	0.717228833959814	0.568219088330581	0.598199482886329	0.585756886146999	0.563328776443126	0.513677084048808	0.708497870234565	0.596174275071072	0.721046102246467	0.742247739707161	0.590000033017753	0.565494881184251	0.72895070214294	0.590621571818433	0.574376442970833	0.585284483420644	0.686384704178709	0.506540491321096	0.590640870669625
TCGA-FD-A3B3-01	0.531879583693723	0.532702057491497	0.678664987168345	0.560506559340545	0.635329752292606	0.650668748643085	0.730153703734259	0.759626384674048	0.560352106291279	0.634406910125639	0.687224062323363	0.5806415848283	0.56975479556255	0.73102675592915	0.632546251411269	0.748713043746955	0.733543638461892	0.719088931076202	0.562002192803343	0.728094947970338	0.617062528346971	0.610693119015633	0.641759972461382	0.713914482525106	0.551753771879675	0.680744587367633
