TCGA_barcode	22RV1	DU145	LNCAPCLONEFGC	MDAPCA2B	NCIH660	PC3	VCAP
TCGA-KC-A7FD-01	0.604495174499841	0.620426368543133	0.654717089350967	0.685293990283415	0.564144982907228	0.615530960387606	0.687605692924503
TCGA-KK-A59V-01	0.597231347911269	0.609040744115485	0.668677441382526	0.667951206153323	0.566042446649755	0.595204316639771	0.664806880085396
TCGA-KK-A59X-01	0.578603861691929	0.59467060583284	0.663718303955582	0.667501399477874	0.535269431921173	0.595544047122566	0.661280478330808
TCGA-KK-A59Y-01	0.592263568390233	0.618268032134142	0.654018908815	0.668130472150748	0.581220751756593	0.600343203319089	0.712340674701932
TCGA-KK-A59Z-01	0.6109215971197	0.614086010828014	0.650884133991188	0.641748407510759	0.56086799205026	0.59744813098565	0.669185536734892
TCGA-KK-A6DY-01	0.610621186522778	0.629841983245273	0.671480347598566	0.689909858057079	0.587922846271443	0.612489860070211	0.719323001393178
TCGA-KK-A6E0-01	0.625480579958321	0.607496728828734	0.674786858295952	0.675316082069125	0.563059097140982	0.594066209302751	0.707180466685082
TCGA-KK-A6E1-01	0.605067667133811	0.636658412970177	0.665692255130934	0.678369335341382	0.576129153747372	0.626060036652014	0.709728430473313
TCGA-KK-A6E2-01	0.596187106100302	0.615561649144704	0.653551391080492	0.66142051059815	0.578953800889641	0.580295837239332	0.720376519343502
TCGA-KK-A6E3-01	0.530982231782245	0.567960797634339	0.581076874821805	0.597954383112608	0.49894255642667	0.549889704897343	0.605959228142772
TCGA-KK-A6E4-01	0.573926800135029	0.600835658163281	0.629218765592973	0.639676728375696	0.55907160892222	0.575307229170104	0.685560702501191
TCGA-KK-A6E5-01	0.602510075565662	0.622199546394623	0.650633529510524	0.669667399241292	0.566945993756766	0.607118766683631	0.672612878150739
TCGA-KK-A6E6-01	0.597129201726859	0.625897006998552	0.64041775318905	0.655484563255856	0.574883771072989	0.601374502713699	0.703495201042066
TCGA-KK-A6E7-01	0.609580243944042	0.614730292635299	0.674871490550833	0.667620683130921	0.57544185962382	0.613127474107112	0.682457632172715
TCGA-KK-A6E8-01	0.574163841180639	0.569703149875936	0.636211165581021	0.641470200159545	0.531761557601864	0.562420194170107	0.627451845883401
TCGA-KK-A7AP-01	0.621622012624115	0.612603469177767	0.686282866198505	0.679783752348712	0.609198423625329	0.606666763016428	0.710664987630793
TCGA-KK-A7AQ-01	0.597528126935981	0.600928754177564	0.661193837806192	0.659992794344315	0.557765165036426	0.590849747195692	0.671746567355089
TCGA-KK-A7AU-01	0.625006333979335	0.62209515075432	0.681991569963105	0.692802738136319	0.605413687666541	0.594979765265803	0.749051320366541
TCGA-KK-A7AV-01	0.617737165158929	0.623934536818421	0.677400129839228	0.684412146574698	0.573759879779959	0.606501348101954	0.691850139588877
TCGA-KK-A7AW-01	0.533006468373463	0.563790585808719	0.609051088845179	0.634953240871673	0.498492814689324	0.559197186285533	0.630095606736647
TCGA-KK-A7AY-01	0.565437317204952	0.59898405127192	0.641744126106769	0.643835023480003	0.552223497857245	0.588356891599399	0.673957180831805
TCGA-KK-A7AZ-01	0.613926415095016	0.604712719146849	0.654247131974385	0.677467501339135	0.565746805210386	0.595767143585202	0.700336043952941
TCGA-KK-A7B0-01	0.579593447678093	0.597959430763618	0.654488796980514	0.656000385888913	0.541427048025062	0.587933757365591	0.661179356663614
TCGA-KK-A7B1-01	0.607691102040824	0.632994516279532	0.649487182222018	0.664409619592954	0.570738698427304	0.609972736123616	0.698524288165938
TCGA-KK-A7B2-01	0.547990059666316	0.611177280493394	0.595887261662754	0.60679991442937	0.530299774630567	0.584271276743588	0.633218894376328
TCGA-KK-A7B3-01	0.597463893694708	0.616678858650671	0.663857603149066	0.659725966970282	0.57375087723227	0.592630800212528	0.698717628824658
TCGA-KK-A7B4-01	0.61951903024418	0.639812099574262	0.683446809370985	0.689389868722397	0.595767013259191	0.621600645637471	0.728454990678223
TCGA-KK-A8I4-01	0.589049827628171	0.617357202248957	0.663362804238064	0.677410233600504	0.573807985620667	0.607493540937235	0.692394234669679
TCGA-KK-A8I5-01	0.573181565857218	0.610601430056682	0.623201317740176	0.64251307083437	0.557630250791098	0.590087302671303	0.671814934620737
TCGA-KK-A8I6-01	0.615853080521748	0.63324465603755	0.667140562377496	0.67785689495931	0.585261765529507	0.608493285056381	0.718570114720208
TCGA-KK-A8I7-01	0.618311289127192	0.629527739001597	0.680000673178769	0.688993937708491	0.576681124394867	0.609484966018522	0.699268871742955
TCGA-KK-A8I8-01	0.624656017275835	0.628363327119114	0.678575181360683	0.674898254931006	0.596961816216258	0.610292926537463	0.718795930332042
TCGA-KK-A8I9-01	0.604082939307586	0.624380046514865	0.661293024667983	0.669112794083362	0.563214610821992	0.618146169065061	0.683365893855491
TCGA-KK-A8IA-01	0.614807271230735	0.625874143151272	0.669739149446983	0.673487390541965	0.592419732269363	0.616865339743855	0.706341443370871
TCGA-KK-A8IB-01	0.585660871867137	0.618049553858778	0.649784849796166	0.662066377287039	0.556646895670616	0.613076103671795	0.652549548124368
TCGA-KK-A8IC-01	0.617293092402074	0.653405338472374	0.669537716834523	0.682341307282529	0.60406201869382	0.632212318956993	0.716547978404357
TCGA-KK-A8ID-01	0.609909210362383	0.596854635156223	0.672371332674198	0.676529884471115	0.576709700467539	0.59586544093881	0.696357207788592
TCGA-KK-A8IF-01	0.593254664392424	0.593389408701719	0.660007255576664	0.65673848043866	0.555036337732346	0.579316986794245	0.656070928308774
TCGA-KK-A8IG-01	0.561043580453023	0.574896500409181	0.607239857119618	0.612742511539419	0.529217585053557	0.561929464816464	0.618957937228592
TCGA-KK-A8IH-01	0.557966433680544	0.594419806486654	0.621994744951127	0.626088859089451	0.555152426067281	0.579612427015567	0.643058795755612
TCGA-KK-A8II-01	0.63560496283383	0.648388312070792	0.682184627988306	0.697873454340157	0.606247836446673	0.622681346420982	0.741604759029506
TCGA-KK-A8IJ-01	0.598622089200544	0.617045899577074	0.660194301803558	0.678372800873416	0.564595140599751	0.59834589020476	0.680408942299807
TCGA-KK-A8IK-01	0.609981598785672	0.598347586832609	0.670940616958522	0.668167468299537	0.561806409698086	0.603059564453018	0.664334953691137
TCGA-KK-A8IL-01	0.593961656606258	0.627742062500251	0.640516236356923	0.667457831736659	0.549407230098407	0.615626422418326	0.65891754605335
TCGA-KK-A8IM-01	0.629138924298705	0.639058279185983	0.676019024568835	0.685756008927688	0.601969612465922	0.613800191158508	0.725580906822314
TCGA-M7-A71Y-01	0.617499167260538	0.629379676537049	0.669454183401469	0.691000572417901	0.590563129686782	0.617125298821003	0.711391942997384
TCGA-M7-A71Z-01	0.608713648013772	0.629241109631329	0.66848459517203	0.658624777645364	0.588639985947499	0.594738187997836	0.726496249194267
TCGA-M7-A720-01	0.57461976147097	0.613530243992445	0.602149193574982	0.627134526446892	0.541974026970266	0.587241961826226	0.650577768243214
TCGA-M7-A721-01	0.632196965582348	0.627747247431788	0.690238584160967	0.699481737635029	0.59719901465631	0.61391247218753	0.71284179020068
TCGA-M7-A722-01	0.574194291777165	0.58358861297962	0.644030827534013	0.640328676604155	0.535307483462399	0.576629665750175	0.636881775854039
TCGA-M7-A724-01	0.597557861442432	0.585531493876964	0.677716636281506	0.678641021820206	0.540621349858605	0.583821281345876	0.659903204529164
TCGA-M7-A725-01	0.603281410423419	0.614900740597799	0.658999048676888	0.688478258565453	0.556790837296062	0.606655014093674	0.686577671497605
TCGA-MG-AAMC-01	0.585880945508206	0.6021167260511	0.632207458250285	0.645834549147628	0.563236662642506	0.592362005548522	0.68919824293409
TCGA-QU-A6IL-01	0.553172737799584	0.574938795772954	0.616340244407368	0.624283915714451	0.534592178119856	0.570867693164132	0.621018293761368
TCGA-QU-A6IM-01	0.563541407376074	0.575234567026573	0.634370125273413	0.632154281585053	0.524056188372606	0.566149501909727	0.631199682854809
TCGA-QU-A6IN-01	0.546171983793262	0.577815624464217	0.619390484496616	0.614815645853059	0.542164365609936	0.569840906781174	0.640547591204075
TCGA-QU-A6IO-01	0.565352457936557	0.580623431267591	0.634127744317239	0.643216111817567	0.522229540230565	0.574007170484443	0.631681925833901
TCGA-QU-A6IP-01	0.613662774358905	0.637144578126727	0.664047503996061	0.67087135102213	0.586455655306454	0.61172676227711	0.6995430245368
TCGA-SU-A7E7-01	0.631120862087267	0.645122317798654	0.682120309470182	0.691850388566613	0.60243751520979	0.622008915866465	0.711238211007952
TCGA-TK-A8OK-01	0.592297311588526	0.633521865028477	0.621533428672477	0.624126683454862	0.601606599544545	0.594538342299407	0.664613118236695
TCGA-TP-A8TT-01	0.590911003821235	0.622763205296658	0.632442367343002	0.644392000919555	0.574619643761982	0.593689271812421	0.690544836198916
TCGA-TP-A8TV-01	0.617066330016534	0.608062218493173	0.682199924066842	0.684473714245366	0.563174977450297	0.606197938907129	0.680394066401877
TCGA-V1-A8MF-01	0.591887419208143	0.603272973816459	0.643202557682895	0.668061782962997	0.545286513597675	0.589827266495549	0.647432949241069
TCGA-V1-A8MG-01	0.645132666729499	0.624040994723925	0.701031568963722	0.699627965669583	0.591532955793063	0.615034397720718	0.721534693709916
TCGA-V1-A8ML-01	0.622903480124692	0.612015765105225	0.666113003438362	0.664779787477195	0.580117068248144	0.592080896283227	0.704657660604662
TCGA-V1-A8MM-01	0.59987956364768	0.599820571452893	0.654883949785452	0.648616559127255	0.573768168767589	0.583053670252365	0.665116311634834
TCGA-V1-A8MU-01	0.614217325823066	0.624166639463868	0.663226992273066	0.681223999341748	0.574138953278307	0.604361715388859	0.692322690635399
TCGA-V1-A8WL-01	0.57703484520447	0.600617060120213	0.624961581089693	0.652873148170327	0.544601119371011	0.583067591218989	0.652807061200182
TCGA-V1-A8WN-01	0.631993822830224	0.635100202949708	0.675014589095491	0.687268247835451	0.594349550888453	0.60408066767732	0.72651376289712
TCGA-V1-A8WS-01	0.625952430033678	0.640243461097287	0.6885645513133	0.682545167777576	0.594917098817191	0.611554097013592	0.717235786638269
TCGA-V1-A8WV-01	0.633881057610297	0.637833778787719	0.662366797855694	0.671642598220798	0.592317170931294	0.619509768600422	0.689970729806977
TCGA-V1-A8WW-01	0.591502829253632	0.640179992053857	0.655182937512655	0.655778783495979	0.583818468163472	0.622765586610054	0.696084087388115
TCGA-V1-A8X3-01	0.607772729342561	0.617534811935419	0.640772458805694	0.669115723562885	0.568098408527674	0.585866682910861	0.683896163011334
TCGA-V1-A9O5-01	0.648742091028564	0.636113237591986	0.686974459378848	0.692616014029579	0.591688666452384	0.630779526502975	0.721999336240904
TCGA-V1-A9O7-01	0.595116512664659	0.622451559771682	0.644360242080739	0.635081914185989	0.57753165537274	0.59975587124112	0.651547972663519
TCGA-V1-A9O9-01	0.59790071233995	0.616142007657071	0.65381155880044	0.659154383027047	0.575707672561964	0.590789161600043	0.69965928156917
TCGA-V1-A9OA-01	0.632401784352325	0.6325909191231	0.658361960365898	0.661293776205367	0.601075136447944	0.609618627905865	0.693244349848399
TCGA-V1-A9OF-01	0.6223350267884	0.595015501181496	0.653467148089804	0.670254290905969	0.551408355538952	0.578654343190657	0.691046246372147
TCGA-V1-A9OH-01	0.615240139368856	0.630843303499714	0.666330608226123	0.687629492991034	0.58360784378365	0.612059055247017	0.700653990562225
TCGA-V1-A9OL-01	0.601477213360014	0.631313514106876	0.675442713620526	0.668578452519523	0.592724423855911	0.610088542416607	0.682737669954588
TCGA-V1-A9OQ-01	0.545748303363707	0.57287879875065	0.605733705233243	0.60513603412256	0.508137430214608	0.553896453654545	0.610362765693391
TCGA-V1-A9OT-01	0.593933060521588	0.604000481865245	0.638311556004776	0.643140930898569	0.572151861810021	0.590535249998934	0.671107185353962
TCGA-V1-A9OX-01	0.612138272402089	0.623517633662363	0.674417214816111	0.683303626060976	0.573906944767685	0.608254714249031	0.688480002679378
TCGA-V1-A9OY-01	0.615410060759395	0.63495776826861	0.667960506713925	0.676259699941196	0.591150873200031	0.61476144868352	0.712621069503434
TCGA-V1-A9Z7-01	0.607597465143626	0.599740095347255	0.643937391391002	0.612653864281979	0.560665784710781	0.570859811636427	0.685061799966975
TCGA-V1-A9Z8-01	0.599255929334644	0.636119351997873	0.651634817177994	0.657954390058299	0.586037822038348	0.615329014594381	0.676886381976522
TCGA-V1-A9Z9-01	0.611778595790155	0.618597956519674	0.662423207471306	0.665555186831	0.576228442392371	0.600893921644525	0.675998218774523
TCGA-V1-A9ZG-01	0.602906965078301	0.634410156892258	0.675268575690332	0.676737016143637	0.580933083303801	0.616307150698266	0.706489909741052
TCGA-V1-A9ZI-01	0.613735308556301	0.614271981502772	0.640058222984228	0.627793048146298	0.586052213078827	0.59461509617535	0.690103645001552
TCGA-V1-A9ZK-01	0.630555653882466	0.626400485466699	0.685422106220971	0.688004550132719	0.586804237897359	0.611215794443179	0.712050352612529
TCGA-V1-A9ZR-01	0.594598599989536	0.622501752444764	0.653114015294675	0.655289124309992	0.584374565460977	0.605647766287743	0.677759840369508
TCGA-VN-A88I-01	0.602083323838076	0.634344270032272	0.649825779731659	0.647342861515309	0.590615335904118	0.614403698350729	0.667599153611382
TCGA-VN-A88K-01	0.605546882981634	0.617004028979807	0.641358571194711	0.642378384137039	0.570100327837408	0.587564838322775	0.696680017079193
TCGA-VN-A88L-01	0.592017183627974	0.611875850355879	0.62416486542949	0.625270745661304	0.562628620420525	0.574157224921433	0.692566987740816
TCGA-VN-A88M-01	0.592493786592648	0.613443383017545	0.642838795509661	0.652940323319211	0.565083691339425	0.591229112762715	0.685008331462347
TCGA-VN-A88N-01	0.60234216700131	0.610891146211073	0.662559329540338	0.682088579837981	0.563694037013266	0.593877528223598	0.678217509177915
TCGA-VN-A88O-01	0.602735355321871	0.597815155074925	0.664613426122788	0.664075854919556	0.556034732706533	0.584984116977876	0.670785747080217
TCGA-VN-A88P-01	0.562840832442076	0.582957001393036	0.599480357512069	0.602703929589095	0.528145230655069	0.561785770388813	0.615230502730593
TCGA-VN-A88Q-01	0.608347063467693	0.638959418641431	0.651873048017456	0.659474806452161	0.583951014298163	0.60522545679726	0.718867060140938
TCGA-VN-A88R-01	0.595194504358252	0.592652396820995	0.653637539874831	0.656243284243037	0.546764423333731	0.575888478735963	0.669497062562531
TCGA-VN-A943-01	0.62039218240574	0.596535611507724	0.6791376203443	0.681494092594866	0.557364520227449	0.590004686461854	0.665529239586766
TCGA-VP-A872-01	0.580915290762491	0.626847932273498	0.64165191490353	0.637659548522613	0.57673407140628	0.613513547685983	0.660876444360807
TCGA-VP-A875-01	0.624925928172362	0.612902892624896	0.685704074129544	0.696564073809329	0.587607075243224	0.598885588819725	0.726430589235413
TCGA-VP-A876-01	0.612064962296305	0.637415221731043	0.647641372502831	0.664068132372441	0.595469780286934	0.591048599900653	0.714357982294879
TCGA-VP-A878-01	0.615155836482846	0.629113226533989	0.664078775142547	0.672387117742086	0.564788130017059	0.605776826562602	0.685598458683859
TCGA-VP-A879-01	0.613681863752051	0.62851270943339	0.658618005845813	0.668700196551958	0.594156086052629	0.59716790864308	0.709936881616788
TCGA-VP-A87B-01	0.606351581707897	0.604641638745519	0.650980600473512	0.663335031699244	0.564764012397903	0.591293691122868	0.662548769405045
TCGA-VP-A87C-01	0.609237659706475	0.639110657018439	0.664336874893466	0.673696082301176	0.595409221151675	0.608757311734695	0.700602823832744
TCGA-VP-A87D-01	0.634951499217932	0.644169540501333	0.684305411453166	0.684042382668568	0.613477048767471	0.618738422748416	0.728052567211136
TCGA-VP-A87E-01	0.526297713548261	0.580609265730258	0.576080438348883	0.577817405067362	0.504500806672478	0.55969075644848	0.578689602632202
TCGA-VP-A87H-01	0.634061513846649	0.628732520641541	0.678677634023606	0.680000083903828	0.576787417129463	0.616313172137884	0.707956793164067
TCGA-VP-A87J-01	0.587295618350969	0.609087907868119	0.629210620363504	0.665247281380784	0.561313327688724	0.596339000259674	0.677076782662892
TCGA-VP-A87K-01	0.621706793383976	0.6313017663861	0.670123862531367	0.677036689775178	0.597611543823456	0.604550132879333	0.729423195346714
TCGA-VP-AA1N-01	0.590973156538326	0.604229416053652	0.654744010774099	0.649518354114089	0.558398216971734	0.596167756844602	0.657311350766029
TCGA-WW-A8ZI-01	0.623599594774617	0.610965364622473	0.637263225430383	0.636575892435371	0.569486100995955	0.582723705929863	0.662230501559748
TCGA-X4-A8KQ-01	0.586369350986469	0.629059976321266	0.64068560059791	0.652943173997233	0.572648078277002	0.615588367759265	0.674775982800148
TCGA-X4-A8KS-01	0.603195655225634	0.613227985417671	0.656083129534761	0.66739706595315	0.559780797754348	0.596224517781509	0.679419943123167
TCGA-XA-A8JR-01	0.598569183193536	0.612562285970168	0.656497888729732	0.659663640859249	0.561564496170741	0.596893579531212	0.665990739643756
TCGA-XJ-A83F-01	0.584597868054179	0.616069570513711	0.639150114273365	0.637046516771945	0.566562237160287	0.591891878559412	0.686311173083567
TCGA-XJ-A83G-01	0.615270629219649	0.600922879451385	0.676443720214159	0.695233296310741	0.555317943326217	0.597042755852619	0.695288513069766
TCGA-XJ-A83H-01	0.614879300455862	0.630297858475839	0.680987864762652	0.696562292876136	0.571531934893649	0.619755928567169	0.696129851704063
TCGA-XJ-A9DI-01	0.617588245377645	0.660589591942716	0.663533365301827	0.665650467527522	0.610313502912724	0.640328909675922	0.693299751484873
TCGA-XJ-A9DK-01	0.586249259644363	0.621300506653955	0.616503365329414	0.628674039633156	0.561418520735816	0.588827409712335	0.658008305580583
TCGA-XJ-A9DQ-01	0.611632318008403	0.617384300582051	0.657588802855441	0.661877920847787	0.572837216026216	0.593411147735842	0.69134704652896
TCGA-XJ-A9DX-01	0.600266315565764	0.608085607634874	0.67333748688116	0.661803094246541	0.576606759582379	0.602089395541957	0.68427690717832
TCGA-XK-AAIR-01	0.621146870523552	0.636558678121378	0.672889822149177	0.67480076543226	0.586073982280373	0.609590488839788	0.70056759589469
TCGA-XK-AAIV-01	0.614572924747898	0.616186550469044	0.679273411209535	0.668574676935373	0.562243938684013	0.610586451999027	0.677486256319027
TCGA-XK-AAIW-01	0.63726145469197	0.626879055234376	0.698382952001043	0.704620045826499	0.588531656473486	0.617920575464246	0.683514386018695
TCGA-XK-AAJA-01	0.592411793222052	0.599175352282943	0.661310101297363	0.681797065726182	0.560061581428473	0.590110174343302	0.677286839890365
TCGA-XK-AAJP-01	0.613372318634413	0.605479037463491	0.676590044763586	0.68430241264245	0.559372728385608	0.595428248337304	0.693887353295641
TCGA-XK-AAJR-01	0.622057382320861	0.625364144702423	0.670660960315105	0.684748267104711	0.586989377481562	0.60520491358016	0.702479322029029
TCGA-XK-AAJT-01	0.588498473584992	0.616366764117051	0.638982629449309	0.642255490498596	0.562628265657829	0.601871233245716	0.653161253635315
TCGA-XK-AAJU-01	0.610591781377402	0.639910004815044	0.651776638634263	0.657617371499442	0.593512799554586	0.609025205134287	0.679764504481895
TCGA-XQ-A8TA-01	0.682583621019555	0.657296404725807	0.697700092200056	0.665382247206905	0.639494463128088	0.644419890633202	0.713163147733137
TCGA-XQ-A8TB-01	0.595151534341267	0.632484843848958	0.63672258067555	0.634717862232682	0.578285516301962	0.610109846176322	0.688539147618391
TCGA-Y6-A8TL-01	0.621199038819408	0.628049471278737	0.664740306303369	0.665257714005932	0.574344811609122	0.602348455183496	0.681680036744237
TCGA-Y6-A9XI-01	0.594922446969233	0.604632403597275	0.657514133774076	0.667386272989353	0.556315619504881	0.595033134200937	0.66487621586225
TCGA-YJ-A8SW-01	0.635994324896393	0.641842025667514	0.685531928084267	0.69353122424948	0.604366170259113	0.616646399820102	0.711441006130515
TCGA-YL-A8HJ-01	0.593508805163568	0.617227916282185	0.651579490859782	0.647650057848348	0.573180086150004	0.59421984791051	0.675258997744729
TCGA-YL-A8HK-01	0.615521406183612	0.658957563987118	0.675642034910914	0.67756047791059	0.609351307998904	0.636965260699496	0.713084237221062
TCGA-YL-A8HL-01	0.604836574334802	0.625443106107339	0.663226420656935	0.671047355138346	0.583379445821607	0.608438442825604	0.709025621266924
TCGA-YL-A8HM-01	0.612613465192066	0.587279310508076	0.670878537322313	0.677319785420492	0.545240685039517	0.584613621360011	0.685477614480006
TCGA-YL-A8HO-01	0.609352733132905	0.617734120211162	0.656425889561431	0.659759998573843	0.569359949955978	0.594962893569015	0.683842763816449
TCGA-YL-A8S8-01	0.626609356817619	0.622191254332882	0.694858486230992	0.685272863678018	0.584177497953785	0.617366591709655	0.688649324317808
TCGA-YL-A8S9-01	0.610271622521043	0.60164532868547	0.672421338824148	0.679501341303482	0.573793009216937	0.595373684614411	0.685200023144761
TCGA-YL-A8SA-01	0.593752381588142	0.613884778524975	0.653849623638045	0.678517035798362	0.57259381154452	0.590851986183482	0.699780838467393
TCGA-YL-A8SB-01	0.619452021000743	0.63059883731585	0.663415397776492	0.665549328160957	0.592102861889862	0.613144473483426	0.683878024127869
TCGA-YL-A8SC-01	0.606814443180786	0.615166432793553	0.670095791339372	0.68469444071819	0.583048726680375	0.602895864380943	0.713476953769688
TCGA-YL-A8SH-01	0.607069889288428	0.607429988251078	0.653063121705035	0.648328460742629	0.562796928709884	0.595178863367637	0.667459375167137
TCGA-YL-A8SI-01	0.603819591705234	0.612905538048192	0.656708363095305	0.656104894597659	0.563044905144182	0.602517254303255	0.669313059170304
TCGA-YL-A8SJ-01	0.642015927296425	0.636023518353591	0.660995026995492	0.672340145014979	0.614491157817399	0.608745799786682	0.716503867627727
TCGA-YL-A8SK-01	0.626366211036855	0.652195158684165	0.650673429306563	0.676642882837433	0.593336361695061	0.632803345030336	0.697612534386416
TCGA-YL-A8SL-01	0.634047105224516	0.649664664189401	0.686754150745373	0.689788467619889	0.616314862236002	0.62509257201546	0.747134911237476
TCGA-YL-A8SO-01	0.622052325295059	0.623858485528239	0.675262769074003	0.681067582696964	0.583515852510271	0.617234501247829	0.691989006007194
TCGA-YL-A8SP-01	0.619463625561358	0.628744678410383	0.65447447081819	0.652238462431844	0.610463941268121	0.586014541144492	0.713857475405806
TCGA-YL-A8SQ-01	0.633485143352378	0.611328357304248	0.660492376857868	0.656483442703646	0.573030610639583	0.592573659365263	0.693160014780176
TCGA-YL-A8SR-01	0.590472666319348	0.5900426001846	0.64444911591668	0.660966197016307	0.548076628438893	0.566430827647887	0.667840565884842
TCGA-YL-A9WH-01	0.617716159129366	0.638759457848144	0.697939910376131	0.690708559053315	0.593690794988533	0.644265313463014	0.710076150396659
TCGA-YL-A9WI-01	0.61237136049019	0.604756298670537	0.67134080193678	0.674814121708703	0.562304215680622	0.598428280556683	0.670734196289259
TCGA-YL-A9WJ-01	0.615991960627934	0.641289849410021	0.67596480360905	0.68067664112823	0.578086502210995	0.631069606205499	0.688530408490662
TCGA-YL-A9WK-01	0.610607112018357	0.605754158071199	0.64301715166218	0.629531751586318	0.553487579349943	0.573906466085411	0.672478295583717
TCGA-YL-A9WL-01	0.587871183195859	0.602867775139744	0.64590009802682	0.650579741889342	0.582830554299126	0.575013264602622	0.712464699949239
TCGA-YL-A9WX-01	0.633270850418586	0.645549252245547	0.689781242712388	0.707330848390207	0.608087246775615	0.622095130251486	0.715915220358968
TCGA-YL-A9WY-01	0.615130068194832	0.624552516050407	0.675737902429122	0.681979347807715	0.591445678742406	0.618313120224602	0.679682679262145
TCGA-ZG-A8QW-01	0.613319946908245	0.62658932469824	0.665005310146674	0.663521609088764	0.565806765629562	0.607109545122479	0.684535430024571
TCGA-ZG-A8QX-01	0.570407095906873	0.574717729697472	0.617007031523963	0.608595172203967	0.529032406323457	0.555414879847717	0.625744611063093
TCGA-ZG-A8QY-01	0.627739335040056	0.629803559360538	0.667020289835226	0.650450835927563	0.594385057177852	0.60419647180462	0.700611377846299
TCGA-ZG-A8QZ-01	0.608948763197972	0.640982737886321	0.656247982896346	0.654589345448841	0.597962433188421	0.606750866863209	0.701825652518301
TCGA-ZG-A9KY-01	0.605320294765883	0.596461093677062	0.645789133171578	0.634520810071735	0.574292979511286	0.572816068154966	0.682845146023618
TCGA-ZG-A9L0-01	0.592861449790243	0.634373499701421	0.637837638120971	0.638937896338304	0.564888248699174	0.620761428034678	0.660001234683994
TCGA-ZG-A9L1-01	0.565972416426245	0.576619659419108	0.603613804449812	0.606753040059638	0.555357347154056	0.549417606936757	0.650241048587924
TCGA-ZG-A9L2-01	0.581992392815008	0.607382845614117	0.630634590691618	0.62312658041628	0.55383116164087	0.589298868264633	0.668453411188039
TCGA-ZG-A9L4-01	0.598812748038822	0.640299062027791	0.650632016239367	0.652224805929389	0.582636346459765	0.61592000827861	0.698069418212744
TCGA-ZG-A9L5-01	0.619815296945458	0.606524826697204	0.652243250040226	0.6636246720597	0.575164119339067	0.58510165048177	0.70343402248889
TCGA-ZG-A9L6-01	0.618675964484114	0.626289455080335	0.653768177687695	0.657724723709301	0.581156104060522	0.598583107455126	0.695559399467826
TCGA-ZG-A9L9-01	0.574007974595316	0.607556637644859	0.626371092600937	0.621148073363242	0.563432029824838	0.590313543428767	0.645376427319095
TCGA-ZG-A9LB-01	0.6101678357293	0.631556184352359	0.644464336199485	0.647373898854494	0.571992606213525	0.612841205395413	0.682609127469954
TCGA-ZG-A9LM-01	0.595975077229614	0.617008356393817	0.647541316273128	0.654285138707961	0.566333026164377	0.603460749647394	0.661291523124251
TCGA-ZG-A9LN-01	0.601845845229911	0.62613410285101	0.64621113016202	0.649913885918434	0.566087834804561	0.609517844483167	0.672641924216825
TCGA-ZG-A9LS-01	0.594068012846807	0.622573415475095	0.647494238808734	0.654892425559456	0.568154919688972	0.601548612396978	0.665192790349949
TCGA-ZG-A9LU-01	0.629806146703251	0.653369470497803	0.69504592277947	0.698020593505026	0.599799723682975	0.638322598692277	0.706949478395337
TCGA-ZG-A9LY-01	0.60580363644374	0.646893417945009	0.661001748880128	0.674976719791781	0.587698510020449	0.621676193175302	0.696660608669855
TCGA-ZG-A9LZ-01	0.59307078419425	0.634657533335155	0.661491496008008	0.669343204229903	0.573157456171005	0.611151314261025	0.699125599905109
TCGA-ZG-A9M4-01	0.589915044806375	0.607004422234389	0.6212499542216	0.622206351754567	0.588523196925021	0.585748896646744	0.645498397914353
TCGA-ZG-A9MC-01	0.597733659009316	0.643671957826937	0.655600422806619	0.650565636661468	0.584620119028413	0.633240928755668	0.677817070236594
TCGA-ZG-A9N3-01	0.595118634172795	0.613577864882535	0.64530322581606	0.658007536757788	0.57172649787996	0.598570631822667	0.643946393816624
TCGA-ZG-A9ND-01	0.604076282322076	0.605501144417356	0.664337254448884	0.6645632847841	0.554235432416628	0.592978358513888	0.677089276284546
TCGA-ZG-A9NI-01	0.603625797858818	0.610308491670032	0.639021809065737	0.623814312811027	0.551816853399163	0.586801777105792	0.67726375998588
