TCGA_barcode	HEP3B217	HEPG2	HLF	HUH1	HUH6	HUH7	JHH1	JHH2	JHH4	JHH5	JHH6	JHH7	LI7	NCIH684	PLCPRF5	SKHEP1	SNU182	SNU387	SNU398	SNU423	SNU449	SNU475	SNU761	SNU878	SNU886
TCGA-CC-A5UD-01	0.623155953612895	0.644218106168991	0.463856415253535	0.61983371769834	0.605575301788827	0.633512702074153	0.531829165871712	0.524268201667084	0.502897454861527	0.623414124446448	0.541635962449453	0.603069649265323	0.606297807153012	0.564149431946153	0.560501824594147	0.524248623646225	0.5067572680611	0.553679260951617	0.490473474214819	0.529335893386125	0.564482774756859	0.557981330758782	0.615171289555276	0.617679316847472	0.593085390212919
TCGA-CC-A5UE-01	0.622280612995808	0.622836691952906	0.444083888954763	0.665366402766332	0.518460807446908	0.628313860450184	0.463973625298531	0.488681545312905	0.480540615547076	0.644398305389435	0.477231128947896	0.596413394816832	0.556344248488767	0.513780148200302	0.581089791671341	0.461014855413565	0.403242415379229	0.485903051897982	0.414227897223171	0.446499635263723	0.496707805706024	0.489876379264033	0.585068221764726	0.583668567634933	0.536354438285432
TCGA-CC-A7IE-01	0.673800544629247	0.722965363085153	0.400643776965718	0.62752039835612	0.612577663371586	0.676456933646341	0.508248895130632	0.453590917314786	0.44283048126566	0.67752505890084	0.473573735770933	0.651966868798623	0.559630162271066	0.565468484396508	0.573990695951534	0.460845835048494	0.44142520683256	0.4744623652695	0.431347545973414	0.439388109710514	0.508972946236147	0.467405780918212	0.576810687710235	0.546284867600359	0.523549014137189
TCGA-CC-A7IF-01	0.595512797299614	0.625822797922631	0.352834815513635	0.560455526249004	0.518201958410214	0.573340639652923	0.476390025034932	0.431468364580809	0.400229629108104	0.584065167854419	0.446996935554106	0.553285747986911	0.512900611845193	0.509777791009259	0.507134924264106	0.445254217450112	0.408490560980915	0.453458927518055	0.399225313987316	0.409129127182076	0.486688009181726	0.431533192711688	0.557893625560045	0.519401584037586	0.49872404362688
TCGA-CC-A7IG-01	0.66201594802837	0.658448063254589	0.405589740747671	0.628618270954026	0.557062963396999	0.635717446491119	0.511191507327298	0.516107792661797	0.477433594755457	0.66090201699933	0.533719661009414	0.631912034543644	0.612965241162101	0.553567735456307	0.560335593909612	0.489207109129549	0.470456862170329	0.519043807845391	0.443856255593035	0.481740046746256	0.539372831219727	0.507950460801754	0.645761024590644	0.60915155054088	0.576784757889912
TCGA-CC-A7IH-01	0.536760213866807	0.570718245218014	0.375386267155162	0.540936912345743	0.47747764650795	0.551970838049106	0.375079310214728	0.421542454455413	0.411543305430181	0.540372445155194	0.434495049974214	0.526063277651537	0.470367456603388	0.449536934049516	0.444407968918594	0.383116907743849	0.357661748362516	0.450285348862989	0.341276099129905	0.41445618392333	0.445688474490325	0.424389894869567	0.514830034088796	0.50286909473889	0.482831970419444
TCGA-CC-A7II-01	0.660148900952316	0.611810300624083	0.514987105407095	0.620461718631548	0.584642367749014	0.683826010311989	0.532601303980832	0.568078871045971	0.552115879733574	0.630129475316538	0.548258672232366	0.645086958811132	0.642085547753543	0.528979084734325	0.621565483448749	0.534621247939621	0.547010648881269	0.549131189910845	0.543507185008177	0.548793983454731	0.567477374249508	0.579719332682437	0.598938641126754	0.579723343673456	0.588653165574829
TCGA-CC-A7IJ-01	0.566152468276128	0.544200726564831	0.563801823071684	0.57253097267182	0.541801236021924	0.596035934034588	0.555607945790902	0.604100293856528	0.569559189532517	0.565824721002362	0.616860680601528	0.575098808205828	0.606216578931197	0.487034568333902	0.564779000619164	0.615522569374583	0.618143674834419	0.636257340017664	0.609366400047835	0.617923356717931	0.60659290885642	0.673550159302015	0.593412692682204	0.635360202153558	0.659247507347186
TCGA-CC-A7IK-01	0.52910274796964	0.574174809760612	0.451990114263225	0.607914065986637	0.514955453538913	0.56619142944174	0.407498219776689	0.47960196301577	0.470260571647	0.559621849766744	0.455360629036618	0.550597337754236	0.49285905616363	0.44912252090547	0.512918111559897	0.420620139656768	0.393546533181644	0.462660869036994	0.413325581869357	0.446590932183295	0.451696891372478	0.502057016986584	0.491470846244809	0.545793427366997	0.491748765324673
TCGA-CC-A7IL-01	0.551733232411547	0.593178969219422	0.388553401614333	0.580713325449812	0.472312047367846	0.546043314023941	0.40477035983903	0.44160894086025	0.433823440467305	0.559612426648686	0.43339494606175	0.528185519112376	0.474028480823886	0.481292994723651	0.488724776075051	0.385935829924286	0.339637336484687	0.445006039412447	0.340820546286173	0.402109718783803	0.438693168730406	0.417786813586801	0.510665714899162	0.508262277246682	0.479006333661481
TCGA-CC-A8HT-01	0.607938059970184	0.614711408026902	0.467427824248314	0.66981173346179	0.532407869756985	0.634602009283532	0.43597232257243	0.512810894434968	0.513667879500029	0.641758925527183	0.494699150252388	0.607253198284367	0.553780944153067	0.513343491174918	0.579080985711479	0.433269790187471	0.380166211470038	0.48985881215587	0.402018183142101	0.443806848748359	0.471759611563791	0.491309078144943	0.575907560309474	0.597854690854363	0.537489317752845
TCGA-CC-A8HU-01	0.627154619695881	0.649396131588526	0.403764010248733	0.616539676417388	0.541872995939843	0.644088949992144	0.464826788739614	0.47132552085254	0.448781225903413	0.629275488851478	0.470936071099507	0.603701061305619	0.544138011643717	0.52498106170348	0.557735145176756	0.443055426164781	0.4043958957862	0.473608543325752	0.400931891897836	0.430457723557524	0.491031532436767	0.464180951912899	0.58018776447549	0.542098248601522	0.515344717581432
TCGA-CC-A8HV-01	0.693521268939514	0.659913060779848	0.434361021757086	0.649770094676427	0.583480004323963	0.65596822174908	0.544793370524989	0.503769662997226	0.487269813895375	0.68968530138868	0.536739362435137	0.647588383261327	0.605418668257983	0.596000334441142	0.572532986299065	0.493951453409681	0.475521970239542	0.531053397253437	0.45769600328368	0.487517235430007	0.539140117819822	0.506659845993612	0.646861754238814	0.604718994290402	0.572552428995144
TCGA-CC-A9FS-01	0.585682141158034	0.605553525259221	0.372183908259342	0.574324475769627	0.515073562576922	0.595957204119435	0.454852952773341	0.444715666382775	0.410135310769396	0.590206416810709	0.450717262556551	0.560129684259027	0.515858226071132	0.49167507449917	0.497129044125032	0.435629896065938	0.412263307247953	0.451261815604616	0.398221350297262	0.428873855463577	0.483224774406227	0.438611172326855	0.552257390032655	0.531230036739727	0.50387910764694
TCGA-CC-A9FU-01	0.671432539700196	0.675677891450959	0.456815006101493	0.627277141815889	0.551498121344803	0.679926317000852	0.452765565362926	0.475529820321134	0.499337324696754	0.652389256193528	0.487064849588491	0.645481677290964	0.563105547062099	0.497623397119805	0.573196555465201	0.438644207400375	0.418566249115623	0.477433850331419	0.434525650681602	0.445927010499527	0.482248521770785	0.49079033877517	0.572017265712497	0.54725414961606	0.515410037197465
TCGA-CC-A9FV-01	0.49502340430414	0.470051823754833	0.490321926894854	0.471896165965047	0.462599649249632	0.489356679254123	0.475151572960928	0.484454528911632	0.471513274670736	0.450064530804872	0.505860497641567	0.461301260174037	0.503121379536374	0.402835576413181	0.483845646860438	0.537162627918729	0.539217080570417	0.540964799452562	0.52291977729553	0.54006595271506	0.531471915558345	0.581881996916352	0.498696235974228	0.52044940533256	0.545308407918097
TCGA-CC-A9FW-01	0.636765638555864	0.682644299563992	0.430155432800358	0.624312659740024	0.572945420178886	0.655702061959704	0.456028380863218	0.493844789425694	0.485512013950976	0.658137567678458	0.480710934026677	0.649223253004152	0.558025242437174	0.509693233426379	0.567364256972054	0.455280064832144	0.43128727395943	0.472307711402776	0.430757346679872	0.447959335370189	0.494298996810239	0.501446477474203	0.576095257239612	0.559132545145237	0.530944198437944
TCGA-DD-A113-01	0.61725273516674	0.637234890644851	0.394773850518173	0.610128791476908	0.543140190164909	0.623338381228871	0.493411882069749	0.475250258707449	0.445649856560431	0.626377496268878	0.497807789009444	0.604414088852537	0.582693815520785	0.54380062812574	0.545503076874247	0.47123244243705	0.437703507897978	0.498498677732639	0.414946933635309	0.442960126977266	0.508597275538796	0.482662524440288	0.606900324714291	0.588013887573763	0.545859963658351
TCGA-DD-A114-01	0.628254782456034	0.621621556907597	0.441782240279256	0.633402621280871	0.561645715793443	0.649630888047815	0.475889975022855	0.506413190487301	0.500457477662227	0.65319693656055	0.506994052566844	0.618626269733499	0.600472224377415	0.558365500131351	0.544622460812398	0.477110317078832	0.447533442079798	0.514464678219314	0.426075440423347	0.483109314234118	0.518231362078423	0.513636560464233	0.609700295429334	0.619273236478226	0.580871625799904
TCGA-DD-A115-01	0.542423891117264	0.555264079256202	0.428117489276206	0.596644223216163	0.475740571796879	0.571136717526759	0.403884852213984	0.478302283119514	0.463044109919856	0.569616024427503	0.44678767442038	0.549766248249773	0.502820975862156	0.4726397825522	0.496863852340911	0.402679732786169	0.362603549904902	0.449794040659915	0.360765785196554	0.424802702561459	0.437359493092466	0.456230805905676	0.526437687355752	0.540700158106331	0.494636074377619
TCGA-DD-A116-01	0.536185827328501	0.597330949074195	0.328208403122857	0.531078751974495	0.492146808560192	0.549178568895261	0.415932945595981	0.411034240954253	0.371225632292077	0.536863891373774	0.422109920091883	0.522530104504471	0.482994932054037	0.460345745171766	0.463497453906246	0.419255337372874	0.38576650724302	0.421742821201851	0.374580518611913	0.392308782899899	0.448334513651083	0.416123359626696	0.516981870530894	0.499858459424832	0.464783968408097
TCGA-DD-A118-01	0.596766222149037	0.601223868438919	0.383159313714822	0.573537134211967	0.524237140285561	0.612220134111021	0.467435209524902	0.461639622338424	0.418600241083621	0.600133944989365	0.463407706558953	0.599775517028744	0.560092723524195	0.496869039924658	0.518036033030816	0.44474388688966	0.426635719320025	0.461484872408895	0.419825433379008	0.428773830863002	0.48757959604472	0.471199732856069	0.560352994637069	0.555451614835728	0.507881064648005
TCGA-DD-A119-01	0.570684877585485	0.61365183667588	0.346544049951981	0.578261189655759	0.51117725096597	0.566132695063539	0.439415460106623	0.43286923887685	0.400906629904627	0.579399566015409	0.43494406842742	0.546766372810361	0.499430003227891	0.503518105423551	0.486023489565375	0.413071650975097	0.389776959196875	0.437642076448628	0.358985279568611	0.402795951984288	0.456586767620374	0.427046935107014	0.550794351658577	0.537047901728296	0.488865640390695
TCGA-DD-A11A-01	0.554239605679505	0.576191833031936	0.376815704985004	0.584581700884273	0.492101754149568	0.571134683812971	0.408188953321684	0.443365744085552	0.434346726230162	0.568396053801931	0.431154494440295	0.544162518466766	0.47569153885361	0.468847176657673	0.475713518953257	0.384481150684693	0.344001796001728	0.435821380468576	0.340073515556826	0.390985243401352	0.417747311709423	0.424044011164245	0.518109649534447	0.521331199723897	0.474839367516011
TCGA-DD-A11B-01	0.561949715411988	0.572305370696839	0.361606191543309	0.543597543436324	0.477401618072254	0.586636082165362	0.391065495508116	0.421659851555652	0.422258862444968	0.571733290290155	0.420935138780944	0.538600276366597	0.482749916213131	0.453575844846009	0.454012351963252	0.381689768801049	0.356047821442174	0.435919100524773	0.334157377663749	0.388306757304382	0.433474373445026	0.415987059911175	0.533670864556967	0.514859265678395	0.486341297630119
TCGA-DD-A11C-01	0.539239227336731	0.5544807680549	0.420945574481736	0.559206334412599	0.47776715052557	0.559201714022946	0.405555902145039	0.464225350107128	0.451201835676209	0.543677950872909	0.449735289582237	0.545090139763514	0.477659925556051	0.437181179526129	0.490072514400827	0.413124982052155	0.382796578277486	0.45902431307797	0.377592080946247	0.4264980010398	0.4409983336612	0.465533410242709	0.51512018199189	0.514673936162257	0.483947738823804
TCGA-DD-A11D-01	0.53191193553972	0.531877244903441	0.368441930185083	0.545453753613907	0.435293451256903	0.538681592556744	0.378618012668018	0.434590152757895	0.420098829268046	0.530849679432683	0.422191183142748	0.512250394359793	0.466524437315876	0.444445092780827	0.456429798280205	0.364652157535464	0.331326420122609	0.42599988222534	0.317024239842661	0.382347107747169	0.401425286243632	0.402300042087514	0.509594044612611	0.505488917633038	0.463806269445276
TCGA-DD-A1EA-01	0.541228504063783	0.589075197477654	0.427154131630366	0.571134902307088	0.493301491015469	0.554301446779385	0.412794293242148	0.457362798740824	0.457582475319528	0.557110669499078	0.465065594097853	0.532035319235096	0.480176001723469	0.464179128642649	0.484991641831531	0.410735651978662	0.365398961766162	0.472114887605149	0.362661589789995	0.436438577320923	0.459368555511831	0.446272796987719	0.541586101602342	0.545216299344725	0.50777440808843
TCGA-DD-A1EB-01	0.512704244991074	0.514411156536216	0.363266001068252	0.501519542232897	0.434425533024654	0.517973708785565	0.383717362993265	0.414496489990191	0.380211052817346	0.499688876629715	0.419819837009633	0.493971614787659	0.451585209240647	0.412134517669964	0.425633684988163	0.381252042767604	0.36495869098915	0.443451454146461	0.351362039420559	0.395121850787469	0.418629352047989	0.411465479209089	0.492175638513866	0.480825038567228	0.459783443724569
TCGA-DD-A1EC-01	0.597817723471063	0.594809056228293	0.438502277633414	0.600356507306389	0.50807439580476	0.600154579855675	0.470938181995273	0.505923669540871	0.49467823830463	0.606749069498485	0.511244806684809	0.575231390934005	0.57086088103282	0.535506200838057	0.542141322279954	0.465537096485002	0.420669502892653	0.527896820340491	0.402457845582597	0.473712879660994	0.505460337896769	0.483405387966925	0.611853304851208	0.590985623917547	0.579653940836108
TCGA-DD-A1ED-01	0.515927701373442	0.554394664711426	0.324702675463261	0.514966104435066	0.453575372840236	0.536483192554774	0.36252918071653	0.393958269718733	0.376897986685885	0.521853225753009	0.392972031073807	0.503068590820965	0.450090815787246	0.425155436893467	0.420278548595593	0.350454843561895	0.330225241057696	0.404235146888267	0.304318475064933	0.364389887987512	0.396243815609589	0.383124883410199	0.491067348643727	0.489199673122128	0.450262297240566
TCGA-DD-A1EE-01	0.551401965297447	0.5889606307053	0.387584401251185	0.591443937941419	0.494840766327042	0.558447308519936	0.409828562345684	0.469628802389178	0.445898523529911	0.575971111091072	0.477812795733513	0.542597726630622	0.508725893889536	0.483589812944336	0.471773338900361	0.409677603631344	0.378277922392491	0.47782475488865	0.350576354400346	0.437566869039418	0.465540273814251	0.454212240483962	0.563155822995886	0.560863507203647	0.529276390076784
TCGA-DD-A1EF-01	0.6476198381844	0.673157447987301	0.39796543433245	0.578576546433855	0.560116216484187	0.650709590792991	0.464619690743419	0.442397839453228	0.428643793467186	0.62740008892697	0.465988606249315	0.630403997866075	0.534116883341895	0.508563462030707	0.518653782183337	0.446856125815443	0.422113505270414	0.459869933882126	0.4369356664051	0.431381636160561	0.500630419383038	0.458678451623337	0.557365277297494	0.526388193639894	0.505083412268036
TCGA-DD-A1EG-01	0.586789419151154	0.610942090853057	0.420607914076215	0.637516116503359	0.506585808229542	0.589652888368138	0.408214368747158	0.477410289890109	0.471885479927727	0.60092738361479	0.469771606926445	0.573781976009692	0.512285620216675	0.488810434384088	0.512158779755664	0.404698019253966	0.36427117770501	0.466285565574478	0.359249446734649	0.426618228447257	0.446287247261327	0.465289933063512	0.557512400218565	0.565495492598509	0.514557670345772
TCGA-DD-A1EH-01	0.674474768903176	0.656177648948877	0.416091474252884	0.597654260144636	0.56348995577622	0.64200421898241	0.501513404268616	0.485705357351315	0.460274081013546	0.629714111024017	0.480850647539948	0.604124975479612	0.57466369717844	0.545499955060683	0.544748154490826	0.469108689087985	0.462550015952501	0.501875750010042	0.435277483163243	0.472128492054216	0.521862490317062	0.487676282458266	0.600241571650418	0.571051223457667	0.542988908930132
TCGA-DD-A1EI-01	0.635473526134651	0.625237851854018	0.407569059601072	0.607731149222948	0.531747375734677	0.651780462210922	0.439980295877171	0.474058555302096	0.462352243401635	0.630765303307966	0.476998190873842	0.614055497763134	0.548836612646997	0.492354275922824	0.512041895939543	0.428473465249025	0.418134265566541	0.484390524203232	0.397045998873734	0.456323631395211	0.49282574437816	0.468234945059436	0.589324990630243	0.57459463376812	0.538937241367939
TCGA-DD-A1EJ-01	0.629701790553665	0.657524799890337	0.435273739306916	0.624060301009122	0.550951885985008	0.654199097538742	0.443479240741514	0.471774715510258	0.485056019119732	0.622852359784381	0.45355481015834	0.615439826837426	0.519556283766826	0.504703842801281	0.555075167174175	0.413993357397572	0.38725955936271	0.447834293659597	0.392728827781652	0.41869987135654	0.454335387677451	0.459368843527771	0.543273823700516	0.53632031457771	0.487345798154076
TCGA-DD-A1EK-01	0.526607328864448	0.541240454626908	0.375232732767413	0.565288566516302	0.468627938571141	0.544930770365838	0.397875533669174	0.454578968203143	0.426036515103242	0.536718590949194	0.422575672431838	0.518227585514498	0.477164093323654	0.462146422633845	0.469614276172625	0.378696976659419	0.33891652131867	0.430910082881171	0.320661676391839	0.386611938598134	0.397219863463573	0.413405614608296	0.519300720663819	0.525540907680416	0.466685297199275
TCGA-DD-A1EL-01	0.588308030400455	0.633475773568258	0.470670953674887	0.667590001850594	0.563142248696158	0.613181850662114	0.441213566504992	0.498743716194897	0.498441132638602	0.616259403729437	0.49836767766261	0.592926549849595	0.5452797262313	0.493408704537288	0.55696165174131	0.445061611108361	0.409002752507021	0.50325882713199	0.40876886013778	0.478872675327637	0.47293180124139	0.536357833977185	0.554477632609946	0.603384278384292	0.539385185622732
TCGA-DD-A39V-01	0.510102525487312	0.569599010451712	0.391335800433557	0.582557735938285	0.46710674967767	0.550135389390476	0.379878017025131	0.439186960302724	0.42547463379165	0.554568870750232	0.429589549796232	0.523719333447143	0.470828847042805	0.439447321191725	0.466452535382132	0.388941194993121	0.348302961691222	0.437659324160017	0.343791764449781	0.40570787930477	0.433191993696116	0.435391233962271	0.502595272559496	0.514392212192017	0.464344296181961
TCGA-DD-A39W-01	0.551354393606089	0.607916061392696	0.364474255913039	0.52430080256081	0.494718440288844	0.567340428328104	0.413173912130841	0.403456787218807	0.415351016577342	0.557417009840227	0.435860354021482	0.561270862447292	0.499789215321653	0.456145808447963	0.457807353796257	0.408781501910273	0.390020330397085	0.442918030089697	0.381874493975423	0.397862080054505	0.455127010973353	0.431035109174664	0.514352049871189	0.509455132530294	0.48532065392885
TCGA-DD-A39X-01	0.56435250166963	0.604511912921477	0.347258815288848	0.581317472096215	0.517061333054348	0.557333593288286	0.453875106128925	0.426680287095161	0.399115711582581	0.586392302832514	0.43417058060075	0.547374369794065	0.505685303027921	0.521897572833404	0.491211185514533	0.420979390057641	0.380690786040866	0.436950658035106	0.361993892117204	0.395241572617782	0.455694392903591	0.429689170274693	0.544129189842282	0.538477002552239	0.479794430024985
TCGA-DD-A39Y-01	0.62360960239769	0.63224191174284	0.444004509781551	0.685266702159551	0.54076542735035	0.61975482970787	0.473085366817436	0.510225149609779	0.500746922245653	0.667549317204296	0.503026611793135	0.620632910784819	0.587499040752667	0.543907259288686	0.575828630984787	0.460648192262045	0.410905964385237	0.49296519734434	0.410291287488424	0.458153977788882	0.512314781394138	0.49547023737543	0.602214828667444	0.613809216706681	0.554024987423114
TCGA-DD-A39Z-01	0.6006583432278	0.6078239347093	0.389789758027483	0.571054084618143	0.484263708211905	0.584234889225652	0.445725383825055	0.448286372950559	0.437452440041122	0.586494249766788	0.466980031577415	0.56819909725479	0.528702054261516	0.491187109257953	0.510856848382679	0.432009071460739	0.390254804745356	0.465605927574185	0.383950860985564	0.427916842910974	0.478615578792773	0.441306055670524	0.573819056516934	0.537035905963066	0.511326281415084
TCGA-DD-A3A1-01	0.555992736958075	0.585760549033061	0.394470400443907	0.62341295799276	0.47685524515618	0.56123744529662	0.414347956669556	0.467196220384998	0.452849018609324	0.596236822631536	0.462299083560282	0.5393708622519	0.499799434852075	0.492812628235708	0.486672999089971	0.399892617438722	0.344167440596771	0.473892668896417	0.339570569572114	0.409763189348125	0.441964129904607	0.435403009096326	0.558498732409244	0.555668186925237	0.511682394033165
TCGA-DD-A3A2-01	0.497937933357135	0.508167202829365	0.33842539181087	0.489228855975217	0.417347285777688	0.516409933206412	0.35676728302563	0.391763333182877	0.374736854067165	0.483424852442506	0.406136961509779	0.479777742564559	0.430094295718594	0.383021841524082	0.406729042168005	0.362319586854422	0.334671440221884	0.421634938839942	0.323302416209813	0.37234811426412	0.403871497514516	0.386792717749188	0.479755642495723	0.465748855152767	0.441713012798973
TCGA-DD-A3A3-01	0.565661936408735	0.622861155013717	0.329209982273269	0.564790512544484	0.512840742478252	0.555832652114632	0.461365673640675	0.415114491485385	0.37448297950127	0.582114520646685	0.424279538514754	0.542560971297634	0.502219521349817	0.518192333172413	0.499425835552854	0.420877372803279	0.38430421191979	0.412442140837872	0.364142210011427	0.384624500481786	0.454611039997567	0.407809341114334	0.534281933101089	0.5099229508164	0.475270396229435
TCGA-DD-A3A4-01	0.530750074210919	0.550806465560012	0.37080905667927	0.544368421759754	0.445993734111261	0.538941199273694	0.391168405173544	0.428505919005697	0.419946336738698	0.538359643515718	0.429487025168572	0.513644157015069	0.469446148669791	0.440511028752914	0.456764892557853	0.377049413835968	0.347056664408261	0.449968723995522	0.329183060142377	0.401180575252159	0.433658031045385	0.41609725108125	0.507587105406871	0.511960925730347	0.491817687961392
TCGA-DD-A3A5-01	0.533991416979212	0.549864852664637	0.402560389573237	0.55446732905324	0.459931664989019	0.55290003563244	0.392029693061899	0.446814470547467	0.430366303348071	0.533493886948592	0.427580374539807	0.525958681117569	0.471922761530825	0.445212454281053	0.480220017128386	0.390118061139434	0.351747241802193	0.431915223003466	0.349616977998517	0.39424000502829	0.425607163188102	0.426145169619037	0.509284156223294	0.511175080516794	0.46526134472885
TCGA-DD-A3A6-01	0.496446037792065	0.506852673372719	0.42974735491586	0.478939071510409	0.457463421135825	0.50087980801662	0.438569712040438	0.438336560634893	0.42625001531199	0.468803408256316	0.469424327365767	0.474187810186115	0.484370348043594	0.402695951935256	0.467245361767045	0.476235381924392	0.455913595347314	0.486370693096663	0.450793250115626	0.469172465874378	0.493859723816379	0.504030769820932	0.494723012091139	0.489772695999913	0.502792677260728
TCGA-DD-A3A7-01	0.560254110040021	0.592298033076162	0.384630152231712	0.61072329106494	0.491748666818521	0.555510470781727	0.424385156934337	0.456136527124134	0.438277809787514	0.603008691988275	0.466305534371241	0.56309413930072	0.510710508883835	0.500077153317054	0.506394317984961	0.432064311674196	0.37895131364065	0.460931863139236	0.372479154375606	0.40773632582546	0.463480163836919	0.442895489419474	0.561106133790761	0.556130365929674	0.505635055475637
TCGA-DD-A3A8-01	0.504203840005262	0.557481914995113	0.323005236193419	0.501140317290188	0.462032097467856	0.521838432916488	0.375519623017501	0.393722430316032	0.376229023875673	0.514462643404431	0.402555986153101	0.503963035100851	0.452589663972087	0.433083127327421	0.421297670380555	0.367947817605858	0.350003221108484	0.413207043664565	0.325264988467008	0.37370892485581	0.415663881528929	0.395361822680504	0.496269767707576	0.48032409971723	0.454358779882252
TCGA-DD-A3A9-01	0.597491851951176	0.621650932185788	0.373897577141346	0.56317483860184	0.523808726511962	0.584166916162802	0.479367310957096	0.460313186149313	0.406679163291938	0.588313547742758	0.464104863442355	0.568089726591215	0.536702121926784	0.517630392505487	0.510353130984747	0.454332024546607	0.431130932312245	0.46743734411161	0.41073658358217	0.429303956488693	0.481447255011917	0.466307010981776	0.561796497064173	0.533708780031058	0.49964442789309
TCGA-DD-A4NA-01	0.638281910748602	0.587584321498767	0.544258985210012	0.636691425244318	0.547311090035608	0.60272655179701	0.584877943406946	0.598194226868489	0.565963367921479	0.624362436860268	0.591105359766439	0.599075752105501	0.649898704000726	0.587276582013191	0.626408358983487	0.569592880559365	0.551878783817409	0.579769519095387	0.531721133753953	0.588136478338736	0.604159039523388	0.578916852987155	0.675257258903842	0.661882361747311	0.631164482037121
TCGA-DD-A4NB-01	0.573603295248548	0.580722256840336	0.421246178448588	0.593690646512718	0.501243157690005	0.599984766794883	0.443014999749085	0.494596380439644	0.471113933671708	0.581991999602047	0.492203242072812	0.557733531205932	0.538391959840023	0.474553702246719	0.504735987728546	0.449197303509728	0.433869982640473	0.515590848157681	0.395880394887779	0.47795657795443	0.491626386642741	0.500902584543554	0.584979071460573	0.587367432239812	0.561890194687293
TCGA-DD-A4ND-01	0.621090132085001	0.629676755836925	0.407274992430522	0.59751596261039	0.531492184110587	0.656156340778565	0.436378742984231	0.457491834562278	0.47088555284498	0.634173543453307	0.473436460288941	0.616681345931244	0.539240954617711	0.510199539591367	0.506851844720363	0.419035410151518	0.394380807360549	0.47793460486045	0.382619182059768	0.432630031451107	0.474506081450844	0.456725287159656	0.578494363244242	0.565154518058681	0.525428380074344
TCGA-DD-A4NF-01	0.506268336742025	0.544357863051346	0.370288189852625	0.523464711908925	0.459289577773312	0.537882861224925	0.373514295046969	0.427353341208559	0.421651239597374	0.522470297281124	0.435412215336132	0.512049063089569	0.468239937096272	0.413058371060166	0.430476751153319	0.386498659065754	0.366536623397537	0.438904101249397	0.351764476382412	0.410357267142614	0.438561708497179	0.429484449172538	0.511544897763913	0.511833361354747	0.484838299702537
TCGA-DD-A4NH-01	0.682046846863752	0.663208455968778	0.426317670248556	0.641119828117966	0.569762891556643	0.66439375196906	0.502060510731428	0.491974233758839	0.475606561980759	0.673070690925586	0.508869072854186	0.640439428014789	0.593614209077877	0.569126043494046	0.567702053928053	0.480255741464395	0.450166859936104	0.509950217592828	0.43709784156308	0.472736995255802	0.525331123723628	0.487355286594848	0.632351112575701	0.597497617287491	0.570451210800946
TCGA-DD-A4NI-01	0.541572906323632	0.553655357655027	0.35622690676626	0.527564575019768	0.447937532383483	0.550038130589821	0.37088050087702	0.400186833963198	0.403840032498462	0.540505025604832	0.41567923564788	0.520581984694877	0.457202360608814	0.43286933359626	0.426279858864592	0.365614333223729	0.345417611539299	0.432534029365206	0.330734238118754	0.38582113963696	0.43028074539712	0.406518998171175	0.511537165412084	0.498196688594631	0.475969933800886
TCGA-DD-A4NK-01	0.541357749539164	0.554177137137824	0.357314185634884	0.528400780186058	0.453302256600718	0.548919541963662	0.396300184677267	0.40904917433672	0.40853836137048	0.533189097721977	0.431347537954779	0.514028435405956	0.458066501740992	0.448242733917928	0.428845706976203	0.38053232600689	0.353500343478587	0.440133806361423	0.329189488044444	0.387597296676112	0.431830090641804	0.406094692077846	0.522907749095134	0.497400522277678	0.47523362737739
TCGA-DD-A4NL-01	0.546766140936844	0.573744324532739	0.348666166123762	0.546744531800555	0.478296256407647	0.563138095225461	0.400621944368043	0.416846633290596	0.402319091768504	0.555824902855401	0.423108487296582	0.528803070166042	0.470658330379568	0.460923583969068	0.439807772724025	0.377782943680804	0.353722279699396	0.433311727546945	0.324812211123796	0.389029735934256	0.429243927840641	0.403680774471551	0.52833312933611	0.515685189332763	0.485629985253342
TCGA-DD-A4NN-01	0.66502311824099	0.67574984990447	0.384084094915619	0.583093986249848	0.574094629814765	0.638398405931642	0.503486581058555	0.458496804907858	0.432228124181542	0.624766171516308	0.477753953724225	0.60299608548623	0.559949761698146	0.551698172881733	0.529755553329425	0.462528068481694	0.454039355373649	0.484078502495555	0.423238868229291	0.443418355554378	0.505547836407341	0.472379875314104	0.596397799793676	0.552100681199389	0.518345785196735
TCGA-DD-A4NO-01	0.564185133411191	0.595687112356536	0.373765600557561	0.58110060298785	0.48529686259944	0.577668201014198	0.408724468387486	0.44974898783295	0.426126241903468	0.584357206365272	0.451307366305824	0.55039343136228	0.495460185886767	0.463569786510466	0.467278492181204	0.405394809492247	0.383626894101483	0.45669247838591	0.356318086817863	0.41882871346982	0.457596308843779	0.43978821320973	0.555228296166531	0.540902412660254	0.508840263618391
TCGA-DD-A4NP-01	0.495586232540716	0.545641083101599	0.319344746415348	0.49326669851654	0.435263011420718	0.511700599467086	0.350193323106993	0.374928229986403	0.368190221873647	0.500446541634503	0.382124250640949	0.486823898815154	0.429529423333749	0.402956120234683	0.402852846326461	0.35445328721667	0.324010246804066	0.396682440812297	0.305876168782359	0.356160172119249	0.399895634653617	0.373433164994344	0.475814666962007	0.472029344566911	0.439109023789597
