TCGA_barcode	AN3CA	COLO684	EFE184	EN	ESS1	HEC108	HEC151	HEC1A	HEC1B	HEC251	HEC265	HEC50B	HEC59	HEC6	JHUEM1	JHUEM2	JHUEM3	JHUEM7	KLE	MFE280	MFE296	MFE319	RL952	SNGM	SNU1077	SNU685	TEN
TCGA-AX-A060-01	0.433746774509888	0.383189733766956	0.538726724356382	0.438794898013203	0.511567394553007	0.406243248086212	0.487938564498764	0.495494282745547	0.497921858146217	0.562056214030179	0.471234935338656	0.473996462534399	0.511453052194969	0.408750796556261	0.557631499058254	0.457404202695993	0.569764852056635	0.550465386435824	0.499372765546687	0.508187683054209	0.481014243877125	0.535142148688769	0.513943505709544	0.484591420257173	0.510313075443489	0.459248317052444	0.51715596739499
TCGA-AX-A062-01	0.486134872194658	0.437862870977961	0.579086087442478	0.50413779732939	0.586188513307425	0.441154572340248	0.500419867724842	0.530401090957333	0.519798524935205	0.578982263747653	0.511382567355714	0.51750959314159	0.549323920709566	0.464300786904441	0.585617878392173	0.525739642087984	0.630364748895661	0.580375349129867	0.556187455987084	0.564549445336972	0.53097736526383	0.563975610685648	0.548873539225737	0.519627925350815	0.583021714062267	0.565212638453775	0.537492377243722
TCGA-AX-A063-01	0.51901701346972	0.466298386442331	0.566190325297629	0.536535441047945	0.572996937871099	0.48797072482544	0.53094751778239	0.55686242916869	0.569798821849878	0.603605295888676	0.518175572123307	0.528931955671459	0.584418655315168	0.501167321377223	0.604275906280512	0.544281040950286	0.606044532948937	0.571997097304483	0.551679461422921	0.5865306568481	0.566948728382144	0.580541463967607	0.554515415682995	0.539431375379517	0.564234505881319	0.543405100103316	0.546149221947669
TCGA-AX-A064-01	0.476257733327975	0.407545490229833	0.569422177196624	0.47985395032289	0.556759230973828	0.46927288139274	0.528098214778718	0.55498594379173	0.548636407126663	0.588517542863962	0.518892301060637	0.522511821569967	0.55428260214247	0.459969342309005	0.589803691763478	0.491056658705302	0.614013679567166	0.58310921606292	0.522979396138426	0.540111429482764	0.51302458569458	0.539310734693421	0.538000027497886	0.52361570428727	0.566114769702301	0.522073506060884	0.563809120814671
TCGA-AX-A06B-01	0.477921584686516	0.495435406940086	0.58517703103778	0.530109793137025	0.581352894020746	0.40789333968746	0.476656090466766	0.511939564032817	0.532233041532564	0.582052001966961	0.455008719277471	0.510533049831651	0.564285064421347	0.453281094050098	0.576997687826449	0.52395031911567	0.645685509131024	0.55310531913873	0.592366171297657	0.634496645377199	0.572268200720619	0.560960715403654	0.509625251871124	0.48095073572478	0.597049870649458	0.577668947751589	0.52937312091998
TCGA-AX-A06D-01	0.513977444710005	0.44714721333335	0.549159192749189	0.516588404437697	0.547952151857796	0.518440202937208	0.53291840250087	0.543583122319934	0.568022870889158	0.600096541124854	0.515784336383831	0.506787834241026	0.572972473942759	0.495695610929637	0.642101957413681	0.514262736765585	0.58123210509715	0.586342545050185	0.531022613270641	0.554707714893412	0.539280767806039	0.567637662438031	0.558411617724941	0.553781654977355	0.545914303371201	0.498675893918385	0.542622652393741
TCGA-AX-A06F-01	0.524882092066261	0.44088170712168	0.545876708282148	0.513196507109071	0.559563836597661	0.510357795524756	0.568478083553486	0.540893552395065	0.545837097552879	0.595455801737893	0.523698590699891	0.532061961634424	0.578334531148957	0.510285709420061	0.624921632448044	0.53147190153311	0.583462837643909	0.574667136749853	0.535440625036134	0.553160668420559	0.532372819203097	0.567744808147782	0.531648179356838	0.546001522573162	0.566203737985263	0.519612062263615	0.541293335141274
TCGA-AX-A06H-01	0.482181958203422	0.455409523050728	0.576649899691489	0.499547727574216	0.584704417002065	0.446762778860404	0.510569508124645	0.533995173720155	0.534905220028549	0.584528401780997	0.502377776115992	0.519328260618492	0.548254467825682	0.456471533649984	0.582823306439121	0.511053253752905	0.626542091116431	0.579636984628129	0.57387019380353	0.592108879468427	0.539459615107936	0.556816846271137	0.541158513928876	0.519280641709748	0.571862291758022	0.565297656169664	0.522858182808704
TCGA-AX-A06J-01	0.482475585615087	0.403870268671785	0.496507852531275	0.471790478300979	0.480098763913538	0.47038511999351	0.499109657465963	0.500233126438868	0.50295388439231	0.557084738620165	0.504986207856113	0.478189316955869	0.519715314833621	0.463878226262522	0.587373568229614	0.481332757547221	0.515808254187645	0.542387872815526	0.481787698739074	0.499958644469876	0.499068687006354	0.547975438194899	0.527276210973573	0.522614978386522	0.474857124177266	0.421406986880863	0.477837622680776
TCGA-AX-A06L-01	0.494513334064137	0.452807482541423	0.52412735682535	0.506211252899512	0.5304485822906	0.484282428563338	0.498234645270336	0.512316438670966	0.531485323208169	0.572445281638609	0.492542214856689	0.492543057937323	0.547818369062091	0.476376925575557	0.573008330174604	0.517221992034186	0.554774934205721	0.55687964088906	0.510921884142875	0.559802574124892	0.522882318293006	0.536082162114856	0.520374299833389	0.509387281048011	0.534885876217095	0.507275660689023	0.51289983091274
TCGA-AX-A0IS-01	0.444101716668171	0.412444097137155	0.561599540190593	0.461868766620154	0.549491897016537	0.407972392423088	0.472933800167583	0.512206600384271	0.505937466695101	0.553058029518288	0.471425785141268	0.491738681580334	0.509054782205875	0.423107022069725	0.533701489308954	0.487600640304214	0.612133060859726	0.556128713340554	0.526515812749028	0.555505075051203	0.501257155168669	0.532970291947727	0.512032958363237	0.492472873917281	0.538844182916201	0.532189679408301	0.50994761749784
TCGA-AX-A0IU-01	0.506793955779402	0.461373129692567	0.589687034730017	0.535506357951722	0.544211790561155	0.46917182264131	0.52043158959117	0.545188870955495	0.565555705095571	0.620701155391114	0.487370380447466	0.525309666041882	0.598678226062558	0.484462613096044	0.601164187937753	0.516496260483311	0.623513556506531	0.573553908240641	0.576732637958414	0.590970034917199	0.544241444808382	0.563198101799337	0.522160548430209	0.54236348634816	0.618443843845379	0.517917162201243	0.576952013164119
TCGA-AX-A0IW-01	0.505737305951716	0.478941985253875	0.556037651960735	0.561589812626437	0.552284218781559	0.43865902868392	0.479306887375868	0.495406155772943	0.521481404254319	0.57360225124634	0.463541319054959	0.488315903335437	0.535278713895826	0.467700955124479	0.574662155241318	0.537927203187803	0.602500344314401	0.53265005775775	0.602062879250929	0.616923809900017	0.559160812892841	0.569216658528147	0.512701895273778	0.515745258474426	0.57469154696384	0.520607290664036	0.483874998761828
TCGA-AX-A0IZ-01	0.487084474087789	0.427667437659241	0.590800862956874	0.493522789886144	0.599831954254993	0.448222064634787	0.51371647284187	0.549300247629832	0.533961463990322	0.592755544558785	0.524584098707366	0.507086953885595	0.560878926581	0.480364022918334	0.598185908590814	0.519062889513592	0.641457779750417	0.595781219532174	0.560288556629296	0.57535894776325	0.535584615277461	0.573946336892716	0.567526533781259	0.534599234259086	0.590104688328859	0.557784983686804	0.542485247024671
TCGA-AX-A0J0-01	0.502921004386872	0.478994198306197	0.58631414072218	0.520207431581198	0.597075089968237	0.458296314568008	0.511920947170325	0.546621025215456	0.547333207107148	0.61939898117749	0.500006436226083	0.532976673928035	0.582285889613931	0.482221293035692	0.592744858943617	0.550617600019007	0.638458772234582	0.600411789821888	0.585064263203836	0.605003394787949	0.564444006056732	0.585818499182911	0.527238979655378	0.526839314551987	0.591711032018823	0.58765063825026	0.545837313424922
TCGA-AX-A0J1-01	0.484581449575891	0.449106174983722	0.572854531220447	0.517267138922339	0.558736991894024	0.456227288244035	0.51829200080964	0.539974215778543	0.557254369740326	0.608049833308118	0.497219802094977	0.522308935230176	0.574538725313629	0.469576208402543	0.595260429548223	0.525550070059203	0.616432800941963	0.57962160328877	0.544971756575165	0.584170248228425	0.56225383827024	0.575594488768016	0.527330126723524	0.529387426964866	0.560758006937951	0.536946084331895	0.542448682910038
TCGA-AX-A1C4-01	0.550264074389138	0.45465469629347	0.594679154775444	0.54221396330424	0.581934259537693	0.535334156467377	0.578297669039208	0.615642220419075	0.620049027411044	0.625433138020625	0.561496322464983	0.566302918402994	0.601646641591757	0.517719128580427	0.638070367739861	0.553826138530509	0.644432556085134	0.629019037124313	0.573068479115234	0.579419753610123	0.56985386602215	0.622740569110004	0.580747424973996	0.598711457300797	0.594673525484518	0.542133521575413	0.577460994081927
TCGA-AX-A1C5-01	0.486985565018365	0.422407964836353	0.532064483441572	0.512183726248778	0.539738060998803	0.433174576145503	0.508775229997697	0.502601519897132	0.504722841211347	0.58560916249522	0.483934896733048	0.481275600816396	0.571326099586812	0.474913463643171	0.62814384199381	0.508706129910129	0.577825579658653	0.567911300363757	0.54811527693393	0.548179311021762	0.541095848081466	0.559995257184747	0.526588994812521	0.506887630393586	0.549239199683141	0.494267681306961	0.516854755460113
TCGA-AX-A1C7-01	0.455956326637423	0.411293704485257	0.528533917266172	0.50112040707738	0.516516952512404	0.420888163281094	0.461552747188119	0.475555476935301	0.484272063391964	0.572031488063876	0.449833766955044	0.459568971372474	0.51380605260281	0.447262265799748	0.555145389099104	0.480702400709318	0.56480401640859	0.524351212002348	0.591846414125788	0.567336057767817	0.501850314008186	0.51897675485115	0.478264541358757	0.494228960739258	0.543553961677562	0.460377900348325	0.469593037718645
TCGA-AX-A1C8-01	0.536641800644067	0.508529520125973	0.632409928562334	0.581000270531668	0.580144016477313	0.493425277329819	0.53979970679269	0.574076089986152	0.610784082903039	0.621320488872395	0.485090666323759	0.582008324818317	0.60393155806663	0.499037238982799	0.586344604743887	0.532314140697532	0.679278323144114	0.591153605287439	0.630831530693044	0.631047327778969	0.580737074400355	0.593595754341442	0.526909302369633	0.575185958431784	0.663397242270655	0.563050852492659	0.575203988591768
TCGA-AX-A1C9-01	0.49679716734053	0.460048881736605	0.579009702477221	0.51839892539435	0.558758568715178	0.444642340451701	0.495191774000229	0.535132138212834	0.556962764117974	0.61349078111919	0.473299549710606	0.515210818124707	0.578982473983119	0.46559423402014	0.588916535919443	0.513073804552758	0.623645341357328	0.579120341501039	0.567146844961543	0.618131489230236	0.556134005273323	0.56349364770213	0.507221100948988	0.516525466522395	0.573626901334538	0.546388037124013	0.540038834974507
TCGA-AX-A1CA-01	0.523155033529873	0.485436481740448	0.600755495546408	0.568393934594128	0.563769168351308	0.489588326417327	0.539704175477623	0.546286453368989	0.572349897784138	0.622697846749715	0.496036668205247	0.526698910952119	0.594115426755309	0.508938489573926	0.602840486380003	0.536528941153734	0.63289394474015	0.582635844994679	0.604324754158597	0.62149841933958	0.561120571621408	0.575415560782429	0.530148135808118	0.55465337307408	0.615717827389512	0.512075332830771	0.567770331631592
TCGA-AX-A1CC-01	0.532849617520441	0.558737047745488	0.604761165907356	0.593233666739849	0.614775715597356	0.449349433020489	0.499445028459229	0.527647838573352	0.568432903550684	0.588323490548601	0.468529572420118	0.535941730462901	0.585028604829523	0.489169092865685	0.588208447746112	0.573424962276142	0.671354278125562	0.575774868880981	0.645065558013516	0.70474657655869	0.621075019056767	0.60874738654275	0.52268866120827	0.517064387041893	0.624488099168356	0.624981554441925	0.502557487763354
TCGA-AX-A1CE-01	0.471980255497226	0.439496256654912	0.535515372179747	0.478554946887176	0.527223178159475	0.459168302992243	0.499318724875094	0.523055033823354	0.53336537267539	0.590758354786534	0.490341378977261	0.476952540238152	0.550942471699505	0.46955880524137	0.603012893047713	0.497444959337712	0.550868479742289	0.54900463040426	0.519193592048763	0.54690303161313	0.533358964146972	0.552176857329584	0.523825893691912	0.498924050039142	0.52776309485585	0.510883896897534	0.525062624668942
TCGA-AX-A1CF-01	0.530860576843854	0.513546391461957	0.603483115406159	0.577815800389823	0.592952663818927	0.478536861135267	0.526608079153378	0.535431504535027	0.549128342169604	0.604125681597219	0.500863633340905	0.528371923679024	0.580706502311074	0.496947406035071	0.62828194189087	0.559089856322429	0.626819615615389	0.562149372108626	0.606598379788107	0.631844247633101	0.595896625174896	0.596553025616641	0.56061753623669	0.524148199555923	0.600917917643656	0.54445650360504	0.551398952046868
TCGA-AX-A1CI-01	0.469332898376393	0.423520197051895	0.547896186903617	0.481949960713821	0.534460204721592	0.465087720608735	0.511091695598244	0.531780884913577	0.52823394845736	0.556654893011746	0.500249319834818	0.493138861452861	0.525977906527717	0.465641093614137	0.559719539737272	0.500286119424903	0.58965620331987	0.571730757055	0.507278820884072	0.557133792187059	0.502432080972207	0.535896361755403	0.523801010043795	0.518528655531147	0.525417361442592	0.485902601986584	0.522435086001571
TCGA-AX-A1CJ-01	0.478151934872508	0.409661433769851	0.521548005358473	0.474338734079986	0.516565124340919	0.447774549362008	0.484957868137053	0.495190144722354	0.510565040079953	0.57412455948305	0.468111340839841	0.470488566155593	0.542363822513826	0.436873577847195	0.575510038708773	0.508138004353917	0.557538325888957	0.550696065421892	0.493562215396537	0.536887020626381	0.514141877375898	0.525163360933336	0.492393915041161	0.500313841831421	0.516615507160745	0.481082303043811	0.508921761118341
TCGA-AX-A1CK-01	0.498301961623554	0.439041987393925	0.538432908376825	0.506297391222432	0.533214970984125	0.480738240732155	0.507568622576886	0.528025858921828	0.538683465592689	0.580699877824503	0.504748700348344	0.500158694258842	0.556584610372456	0.481938496934546	0.5772693197395	0.524362658707275	0.586672688579927	0.562014644448136	0.512925987477009	0.56168500431269	0.532552218914096	0.555909729634459	0.528587251175022	0.527890042817944	0.529043320459355	0.519310578145746	0.524056906645576
TCGA-AX-A1CN-01	0.417420747307169	0.421468844793233	0.536729984261329	0.455747114027916	0.555659869663991	0.344737923940174	0.433851888995306	0.47082050541874	0.449615150858747	0.500223342700812	0.442157577759648	0.467231207795244	0.473689709821976	0.405151672716689	0.507982852754016	0.462533729022566	0.607510830190762	0.520865188482614	0.545953126484679	0.537127762342114	0.49553137877304	0.528710406799105	0.496540270709399	0.444913407561134	0.541489316233691	0.55843903247164	0.464110468415484
TCGA-AX-A1CP-01	0.491585877512116	0.469727350394151	0.569476059807381	0.529415436552498	0.56351023649944	0.441061523958578	0.479056081258604	0.517150641936914	0.542893651019876	0.604415591193896	0.462174604650849	0.497159633562723	0.580881476760531	0.464905479619384	0.597733473751068	0.517899468616913	0.617938558464011	0.561811233985495	0.586427127978611	0.613564696597092	0.55602525936911	0.556694226713322	0.504708061057207	0.515383641333433	0.592087553448081	0.552687090356264	0.5306315181813
TCGA-AX-A1CR-01	0.494752294940494	0.472134471128023	0.612152286357287	0.529233068053178	0.591430740650033	0.444560241277371	0.493349513566605	0.535645705283466	0.541681806161106	0.614084409172428	0.486877015296858	0.52094382158083	0.570836927063225	0.469596470524586	0.599334991995766	0.507656682726408	0.661139797000208	0.570455289586522	0.60762216520572	0.629575399751303	0.556014045252826	0.556678855740353	0.5346671468658	0.514929606989996	0.612873885680425	0.553926319464141	0.563483011417157
TCGA-AX-A2H2-01	0.511874466460036	0.484072283532594	0.57749576394625	0.558462554524453	0.56603666068043	0.436107438065452	0.48676119428539	0.526054355525981	0.525729482400991	0.598264300751452	0.47278117865534	0.514935641645019	0.557238358999221	0.473592576622553	0.606359380903327	0.523370937434372	0.629417487665788	0.553145125824933	0.629917188046929	0.635675919599573	0.560705447140633	0.576966010429318	0.524527108742753	0.505159451698344	0.596482871926308	0.522802287119299	0.528325164166633
TCGA-AX-A2H4-01	0.556914779359341	0.47632175893	0.656825613626913	0.563251827658482	0.624921075406759	0.553139337300363	0.604200341136948	0.621539539709617	0.62132401446745	0.679986588471838	0.58859254672666	0.596979920217973	0.675110665689126	0.569609706167761	0.666624680118119	0.570709514447505	0.660220599652719	0.66334155692955	0.590710512839733	0.590372794165143	0.595091022590539	0.634249545122988	0.5938484124567	0.614804857328101	0.667672297212342	0.557029269881401	0.654484494387636
TCGA-AX-A2H5-01	0.506026265543533	0.454615758202527	0.597190008506104	0.520362095555328	0.56385079329649	0.468299723731205	0.508638323729296	0.548883474061184	0.554169856421403	0.618726778988611	0.502579467203769	0.530265529693421	0.568828706732557	0.481043605956201	0.603245045221718	0.496693161077391	0.625225032006146	0.561500066307332	0.618824006018702	0.615740845481628	0.538767205580639	0.572502474696999	0.527693776439974	0.530133563496533	0.595415458676153	0.516134588971256	0.546889488927689
TCGA-AX-A2H7-01	0.49854129721011	0.483935036140593	0.558429539241912	0.532337710311275	0.552950423749599	0.464911801767132	0.489556746581595	0.52020557668716	0.550115760363726	0.594098589076103	0.479053527166017	0.501155104955648	0.571102566694773	0.475603976227648	0.609323015312082	0.536613673407111	0.593783271314363	0.567314059622959	0.552266275593961	0.607963227047899	0.561349744969204	0.568384770434843	0.532889061392582	0.503184402549843	0.558752479317973	0.541772545146868	0.517793676457302
TCGA-AX-A2H8-01	0.526282872826958	0.477662291153568	0.587010615644398	0.550706901726029	0.576041607458873	0.497256183684447	0.523412344226853	0.55524873395017	0.563040756573199	0.614067122614606	0.524851776732345	0.5347185002169	0.591903759045966	0.509823978603967	0.641973794347148	0.548764882779242	0.622387403326771	0.601422613676704	0.613018321678412	0.622823967479312	0.565520796950429	0.598494527025908	0.566332884126901	0.555996608568611	0.591277691673442	0.543236693513492	0.547200018366017
TCGA-AX-A2HA-01	0.53069721137028	0.46921650076	0.598681463422565	0.534742133016234	0.588900991119759	0.488953634764065	0.549037059208078	0.565132845471263	0.560840609641035	0.633320821743536	0.537220670927977	0.545939285239714	0.6031560968666	0.51092725649651	0.63084076327321	0.555102574372161	0.618529853055861	0.626716272983348	0.563046284799405	0.586488175467535	0.572656555712016	0.606201340364344	0.589842437028115	0.54264885108299	0.575504261160817	0.552484658297927	0.568658905463569
TCGA-AX-A2HC-01	0.57146577343759	0.529982534777675	0.554776516269994	0.5669545157608	0.599374730336643	0.474726752615671	0.50789784248756	0.540670705941347	0.564244631860881	0.563254576384453	0.500714029364732	0.565685630485152	0.570224402894665	0.506098605425085	0.576693809273004	0.605354823000751	0.593244714912837	0.586102728825891	0.572143074762092	0.604992391565884	0.62392295202312	0.613874880394375	0.525186572651244	0.525327656198117	0.567137077445615	0.629607497108309	0.515736787681677
TCGA-AX-A2HD-01	0.539381188878148	0.502836886543427	0.585489449339805	0.577092865464205	0.586380841462037	0.49061661840272	0.549433652209903	0.548380566766383	0.563115036360927	0.626639898195541	0.511327791952861	0.528269683614	0.602842119302718	0.524725495277672	0.621803864144447	0.579335965436375	0.626854172208487	0.604862246841281	0.573373075257587	0.62201136705302	0.608158059077259	0.608375949182565	0.545304310159334	0.553660029149105	0.597145678561189	0.540195063998424	0.558572253879315
TCGA-AX-A2HF-01	0.516761229996881	0.466270239053029	0.574123916783047	0.561879019955326	0.579345510088706	0.464076010879167	0.512129814666021	0.515013776466644	0.541094045619774	0.58867655243701	0.471540645596662	0.515542066885998	0.576779404154839	0.494604784986261	0.606350928169526	0.557094307908946	0.61006799431019	0.569880074788532	0.577472760736479	0.609658448090243	0.567370910884232	0.583463174142433	0.519711361587692	0.538256664341304	0.592897585257861	0.539022895500903	0.530150992991004
TCGA-AX-A2HG-01	0.561196955009831	0.479503233156895	0.63276052300956	0.562761835487992	0.599305427944511	0.536004422214669	0.597598093172495	0.631589523086834	0.643135283321236	0.667665697913885	0.554980445720026	0.595514975873543	0.657623099391077	0.524666170167831	0.658829949828145	0.561492671706471	0.671618898500635	0.658844411524673	0.605373815702625	0.604966548958117	0.588499140729611	0.627071261338235	0.575779370028929	0.624860011201191	0.641931613932222	0.558950939977737	0.610167365647617
TCGA-AX-A2HH-01	0.46170597204093	0.41119573537207	0.560585253933785	0.482826015360017	0.557176223986795	0.450579067761442	0.493048780862905	0.525172740350705	0.518752203050209	0.564648506143154	0.504881717604111	0.494920832845754	0.540987147042817	0.439821244585117	0.58970993506689	0.503063029862809	0.597671853716275	0.575491664167709	0.536692563853714	0.569685527794514	0.500616019800492	0.567903914344995	0.556205882756908	0.524103288638316	0.538034733048212	0.512930666473372	0.500326259018813
TCGA-AX-A2HJ-01	0.538581175536697	0.495877775867577	0.563484447477375	0.570431351931981	0.573198112394045	0.482093866577344	0.517757473509497	0.534490331178877	0.565558085206753	0.596250567163925	0.489164068627098	0.54022885604621	0.589174286893431	0.491722141843971	0.599934038534421	0.562306625287378	0.611324189365643	0.585424351446576	0.576007785243648	0.621540709137636	0.591171673807572	0.603034091109746	0.534403935504529	0.539076948474667	0.571445547149811	0.572936993262001	0.519830277980322
TCGA-AX-A2HK-01	0.510445360031388	0.517939887610877	0.619059834116603	0.551221721070778	0.597129869234681	0.442417967149188	0.484625718153291	0.53778737126221	0.572101365609488	0.617807753960081	0.455169208935967	0.545569285141304	0.604561990666444	0.458213600446014	0.5774443827886	0.535010557039497	0.63945993896838	0.589972183136638	0.628298301785688	0.645532165899278	0.582716128319332	0.570770508105476	0.502629972754959	0.50900306981719	0.643900686661233	0.60738124522588	0.545807106540191
TCGA-AX-A2IN-01	0.513638812170795	0.618853003868895	0.544347646051238	0.572733928368924	0.588222868662464	0.410683466557193	0.464075567086893	0.459613155508058	0.489867309698132	0.528351670698555	0.4228145210571	0.507693658072333	0.509775851582908	0.453597437226096	0.526736235633897	0.540706395350847	0.595874080852747	0.528696727836629	0.569264646453044	0.626114052836221	0.60846083997658	0.564222341249555	0.48312157478142	0.464004441388708	0.543427245064892	0.582943448953023	0.44899365254914
TCGA-AX-A2IO-01	0.490916781346797	0.495176068402002	0.585939120572884	0.54204708328779	0.570561711109438	0.448980190206937	0.485426509343689	0.517233594192418	0.54988662316849	0.595565774635851	0.476703802865478	0.502097974322667	0.579490964367566	0.474479649105202	0.58844859144291	0.523607026676376	0.632405829165118	0.570358960813622	0.614671511394758	0.646276629454289	0.552051280248505	0.567289467390926	0.518235332429057	0.50961957380283	0.595078150779168	0.555007512502131	0.510778449855138
TCGA-AX-A3FS-01	0.557331960800389	0.509466950513317	0.55810820089718	0.535339211517445	0.59573782340041	0.448468202967735	0.525006325418209	0.523060547304821	0.527115705654264	0.546769945650826	0.485795671522219	0.534409476987936	0.544181628255917	0.489189460249754	0.546104428393691	0.557066527881302	0.61673758009344	0.560063419157917	0.584563571753617	0.586837128937937	0.581280719848713	0.579295438854182	0.546944107088651	0.515693086236481	0.57936051167293	0.611716447567605	0.4956153151106
TCGA-AX-A3FT-01	0.569092817018322	0.458028647473199	0.675536620536457	0.552199386246743	0.648835158064737	0.571398848672645	0.628267429890533	0.675326411345493	0.668005718458436	0.671138059494401	0.605467663846821	0.62521335945072	0.637674328959998	0.565540383547778	0.654303733871874	0.570364219883571	0.721454998493781	0.665384509764457	0.599287338296802	0.609696410908519	0.579475188146324	0.635061016118907	0.625575834169671	0.669083458586693	0.657238025472766	0.593575489958311	0.629056380069904
TCGA-AX-A3FV-01	0.504196921507485	0.498953545104303	0.524039000130255	0.55656117399836	0.527489441392053	0.426375980686373	0.477996335371449	0.482369408924841	0.482832712852608	0.518484308338111	0.439763134156978	0.502517891716429	0.528594105045725	0.476896996041103	0.521484013379831	0.507554017723288	0.563310802477682	0.513481033223068	0.528254767492245	0.548731416615395	0.541245624109275	0.552905337524264	0.513631753965263	0.476616263959432	0.514786970613345	0.499293994422609	0.480103526358828
TCGA-AX-A3FW-01	0.469172168470319	0.392410470833639	0.556162230796761	0.462837217455454	0.521785815094768	0.465098935357179	0.514345687544018	0.550812913445173	0.560822858334896	0.613604387952937	0.49529232134652	0.500204994830061	0.567323092075288	0.449878743759819	0.594510704307433	0.478699519928246	0.593633854837244	0.575929290271835	0.506622830787937	0.529968817941561	0.505371824888991	0.528505180561603	0.51192190175867	0.516767476202764	0.541851518168601	0.475530924743692	0.568777051759488
TCGA-AX-A3FX-01	0.497949393413018	0.461464553994449	0.559052707362247	0.518691969735282	0.552112174051091	0.476708565683094	0.501744126152682	0.530989709484678	0.556209897216039	0.605606309859915	0.488024666274965	0.51245151270257	0.575523885655859	0.480454373288534	0.599065754211572	0.522270910323157	0.594262698952992	0.559595370568605	0.536704248426676	0.575100401646406	0.55666663239049	0.551718582611611	0.52250951508251	0.519441800168595	0.566469310307977	0.527717763913632	0.54593366637681
TCGA-AX-A3FZ-01	0.538094394825273	0.548021028649367	0.528848209807384	0.557401240200589	0.586482384230886	0.428282248824319	0.465289389499641	0.459906580324525	0.499884617414149	0.504415212514315	0.426566306977939	0.524498794144346	0.511266765588999	0.470769476426691	0.507979987137272	0.601888009687669	0.573012517249773	0.509941656836085	0.545332854670699	0.594838515117237	0.60738883680469	0.551980896875704	0.490755282897396	0.462944840159591	0.524675465609708	0.618649000161961	0.44493664467653
TCGA-AX-A3G1-01	0.461842977127988	0.457005747920298	0.55532448811701	0.48575484782731	0.558971267392024	0.408741250606042	0.469008231568992	0.498375610568023	0.505466779836909	0.579196692054973	0.460586301961106	0.479610340473055	0.538243090934588	0.430366835140582	0.581097074221701	0.495849746588349	0.584032101466471	0.556294060151591	0.549187777615836	0.572455886250112	0.541321101160871	0.554710506096793	0.52366296154081	0.476740604895928	0.559772099776158	0.52778466971928	0.51603839728319
TCGA-AX-A3G3-01	0.513405956753377	0.477603246687061	0.639915671099765	0.55051247754401	0.618486786220005	0.489677544189483	0.526607206488612	0.560345587665516	0.572056227598196	0.636629199178134	0.519541642913087	0.538440673204597	0.570513355765546	0.502330941495576	0.618997850278176	0.541399032874081	0.652645745532707	0.594469876181865	0.646591059060103	0.637620247118853	0.572950387843449	0.588856842624408	0.555284400858164	0.551192947473015	0.620230452492682	0.547600972048308	0.559319339981008
TCGA-AX-A3G4-01	0.516896640281948	0.50534006159132	0.59192556912286	0.5521972839033	0.590578437203785	0.459503486397068	0.508586735419622	0.530652917009885	0.554604794995784	0.608356880914108	0.490663229383826	0.524627720421031	0.586912546103328	0.481376165497712	0.610844935039237	0.550207304340291	0.63739663517811	0.571350932998887	0.603014153581227	0.629909278031064	0.585352499318826	0.58078005638018	0.53412187217283	0.515155853064235	0.615504909346428	0.597655839768107	0.532124394239692
TCGA-AX-A3G6-01	0.455905845519843	0.440045707313125	0.565418820359434	0.473860514562264	0.567684043263159	0.396954886400902	0.46161625695575	0.502508610595062	0.504675268735487	0.571169238265969	0.459628972642415	0.463166581757027	0.534989465633492	0.424664996840759	0.594052592932171	0.485383421859869	0.602122499225933	0.583179901761707	0.557167821653779	0.579220319435961	0.525553098438255	0.547967711543942	0.522982294242636	0.489742984008677	0.549031513497963	0.527909239003484	0.516107618651834
TCGA-AX-A3G7-01	0.446822787227362	0.41445702540389	0.559562379812593	0.477415709934312	0.534887160563884	0.420049034450587	0.468884920858985	0.507659109119734	0.517789267812142	0.57976119705523	0.465669785881661	0.479218234692806	0.521370518587167	0.446548410639503	0.561717153380799	0.461883313343295	0.602625238802424	0.534536236389072	0.563295063679937	0.570920053500004	0.496825329702832	0.51264081301112	0.506215652035165	0.487042723888908	0.553317437387479	0.486957717529086	0.515765390092659
TCGA-AX-A3G8-01	0.448122941088238	0.387576360665695	0.526443765387933	0.45158892605341	0.508051719841176	0.424484057681755	0.491253062790933	0.496306736462647	0.49500313173457	0.535446017867732	0.481419561306639	0.442849973654433	0.523395559553002	0.430063261624178	0.612217680522652	0.471092216317075	0.552604917668713	0.539909881619139	0.51189775072488	0.507056853806165	0.484993221213748	0.530555476424822	0.541808538666265	0.504459615137801	0.514720302432038	0.449983656313172	0.482481392486704
TCGA-AX-A3G9-01	0.495876476786333	0.401246918909494	0.593642639143314	0.477944300713686	0.574269308143009	0.469228411359225	0.548916497440244	0.588589542263664	0.569810341163169	0.618798965538353	0.557718133669912	0.524837630134075	0.568405414865827	0.479831335009395	0.622788116575024	0.506681614914091	0.61848341664948	0.615458782280404	0.544885229274912	0.536389889705548	0.520134030661035	0.580844668050235	0.559654484188757	0.544421578103875	0.583148069668386	0.547233772056659	0.570884082228003
TCGA-AX-A3GB-01	0.446745786012298	0.401836340850266	0.498943354831115	0.444062266986396	0.490928336605445	0.421109413542127	0.466544453269031	0.475021813981458	0.499370918958658	0.537730577061957	0.46021566784188	0.46097550485987	0.510466332708786	0.419919861757179	0.54651553091869	0.466298140313051	0.548001457511945	0.527090630087147	0.496859531183507	0.531216684655873	0.47750145555143	0.512569763371479	0.481555171132199	0.488892195081907	0.484070205256503	0.465861761178933	0.478134490783575
