TCGA_barcode	ASPC1	BXPC3	CAPAN1	CAPAN2	CFPAC1	DANG	HPAC	HPAFII	HS766T	HUPT3	HUPT4	KP2	KP3	KP4	L33	MIAPACA2	PANC0203	PANC0213	PANC0327	PANC0403	PANC0504	PANC0813	PANC1	PANC1005	PATU8902	PATU8988S	PATU8988T	PK1	PK45H	PK59	PSN1	QGP1	SNU213	SNU324	SNU410	SU8686	SUIT2	SW1990	T3M4	TCCPAN2	YAPC
TCGA-3A-A9IV-01	0.416723768316738	0.374720545610254	0.44473496533742	0.43429904497752	0.453933882499158	0.43845628544939	0.413849097074914	0.396737471647375	0.427665236332409	0.434355263763097	0.404956417597603	0.447306558118744	0.471862100077958	0.500790935559896	0.439537714828519	0.449550171942256	0.437689965152412	0.444324645390022	0.426909079800916	0.411297295405837	0.413839482982358	0.397017607917678	0.470183073548952	0.424124914384774	0.397745569253049	0.479172226389957	0.484861461694457	0.411825090364683	0.473553144789887	0.386516558898922	0.457981623263266	0.57018827228511	0.44078136803011	0.449820953096879	0.49480325878921	0.474438569055208	0.464858567195863	0.447413091095194	0.403454883853586	0.449364473176424	0.447828515080434
TCGA-3A-A9IX-01	0.578238257393839	0.555284133002856	0.632919934417024	0.598639954950926	0.632159123390388	0.551971105193834	0.567091998407642	0.587054630508675	0.547916492037362	0.588423656519925	0.57260152431137	0.559634419550906	0.575209201521165	0.541172539060474	0.54970436936331	0.511132467896616	0.593195942383015	0.586521590200743	0.59854259078679	0.583269276092573	0.609224705895739	0.567886122235316	0.538224681998079	0.579130882057523	0.517673569805833	0.65351025122226	0.539487484839761	0.551071113074555	0.581301905011009	0.541779685845407	0.584520855635363	0.566883633872058	0.602256726452849	0.569664069800853	0.588522892644084	0.613146849240528	0.5908441707642	0.568260700163255	0.533743481234893	0.604753751794077	0.598209292349609
TCGA-3A-A9IZ-01	0.657091297895508	0.666362886421354	0.726955250117069	0.684801204591337	0.731537540960214	0.630048218982837	0.64680406418393	0.688547290239521	0.623035363673411	0.69140934612515	0.673596076414366	0.633576500972583	0.624601350541754	0.581085895586225	0.633322026784185	0.561741028896852	0.681536200080654	0.682771226354913	0.703253407124085	0.683594235575166	0.705572028882893	0.671036352301499	0.595799140134217	0.664838901623019	0.597990278426129	0.698784184184096	0.58138097522562	0.639241625130896	0.64978449656784	0.643565842798935	0.653130959474273	0.528236463110764	0.706590725962131	0.6319616727895	0.654558387476227	0.677818543338057	0.652885368551182	0.648447500878962	0.632677557976034	0.68486964203747	0.678745054696811
TCGA-3A-A9J0-01	0.682254498043999	0.661327203329565	0.727564736583443	0.695857508126898	0.706016461902289	0.629471777930992	0.665337578027313	0.686119526527573	0.6299731703205	0.672076714343885	0.656487859483733	0.639337660260008	0.622975331522966	0.58658477526328	0.619280121607712	0.571469964960112	0.671327595438077	0.669031281671733	0.68027406764254	0.690292819819738	0.697508007888426	0.666467648994841	0.58936199927476	0.654635572078245	0.608202000663076	0.724772208887365	0.58377810256569	0.62966398517432	0.649532862098471	0.641997860032737	0.641114264640696	0.528753400421758	0.682471155261276	0.62712635445523	0.657437953644596	0.668643772749571	0.648657477560486	0.65093456491369	0.618107104273137	0.67996963565811	0.683922782217364
TCGA-3E-AAAZ-01	0.621010983955658	0.596420220898645	0.656805475023385	0.633513771027094	0.655038007828599	0.582324796798733	0.609713829746647	0.63057809594773	0.588130443047484	0.615024738952023	0.600138397636037	0.574467860762198	0.58217937455495	0.557638146018227	0.584608267405795	0.540937428062339	0.619813506050182	0.615347321795043	0.62713190885086	0.622239272250182	0.649859836015516	0.606302487690272	0.559071734832218	0.600212734287225	0.548168817949473	0.679010727053432	0.55166733258028	0.576055844209925	0.609233581443444	0.586419314459085	0.614648954448195	0.538343632958544	0.621982458784296	0.59059161740126	0.617774186585515	0.629481342931569	0.607507701697482	0.605471025370275	0.571446002286084	0.627444531674285	0.6227219348894
TCGA-F2-6879-01	0.668352047841889	0.657368776809627	0.711359894039758	0.678113217469201	0.704537759787325	0.615430505229607	0.645901852732424	0.693369491957794	0.632227765694244	0.663848355294116	0.648243947129611	0.623462333074244	0.604030779514628	0.55640549744498	0.621083786042179	0.527451347373137	0.653514908747993	0.651527293380978	0.669996750433411	0.67146714507828	0.697159681887591	0.661142911659874	0.561924473518224	0.637865645857567	0.581592000400456	0.714181193241634	0.562850554653108	0.615109995603333	0.636848769167779	0.618801664784655	0.642477707372347	0.524091902001386	0.678737603007339	0.611487508060425	0.623174801360109	0.648766363385439	0.643186112521703	0.624456520938698	0.619599001151826	0.678690260772633	0.672199357700746
TCGA-F2-6880-01	0.452922856529592	0.404359039331585	0.496581444608999	0.45974218687046	0.479855266002689	0.440196338464193	0.436958612626749	0.439546943292083	0.418886065735192	0.459239746464977	0.446269040492047	0.445669905590764	0.478846826323653	0.467378399136486	0.438893306477336	0.430562084887171	0.465862812095907	0.455688045691705	0.46485233830936	0.438936571416545	0.455875735162574	0.422488528874303	0.458765381159265	0.460092321966407	0.412503742780564	0.539780416118391	0.47355452616671	0.431652514121153	0.47553300095469	0.400750343693614	0.468350850510051	0.534207309363386	0.467559648952829	0.466024030719125	0.482631576926795	0.500571666603824	0.480040416842889	0.444386592826342	0.407106039488516	0.480921787668419	0.472297352537657
TCGA-F2-7273-01	0.49151099368454	0.501380022256802	0.544304059064456	0.510598953714912	0.564554454332707	0.491025564098415	0.482695014684894	0.500442057390124	0.505953900167525	0.526671696324949	0.498470861115631	0.480746575158126	0.501229665616457	0.492662762672411	0.503137138590115	0.442334499884153	0.506851217248695	0.522608504136957	0.529735232660809	0.506875323220016	0.541177061780582	0.490952463208594	0.485499464921608	0.492653028716376	0.436010812549584	0.563164544023627	0.481691203006159	0.480845147747355	0.518436553994726	0.461924275795564	0.524101575598614	0.508319094557745	0.536379826181224	0.513645571966219	0.52752014227235	0.55961424114675	0.544809299249558	0.50785990642928	0.476441505292784	0.548148385604102	0.53555367217306
TCGA-F2-7276-01	0.525175719989501	0.513485796411681	0.574402286671505	0.543183194066945	0.587366994732941	0.518298716508068	0.511052596034603	0.533008986470465	0.516151666329392	0.542868500661056	0.517458336300277	0.509715632893712	0.530623592448554	0.517943050151097	0.516614296354303	0.47561519556613	0.540692238176505	0.55293780274563	0.555594656450833	0.532354932846531	0.559721115981953	0.516857053472835	0.508253890952814	0.519395123409019	0.467203118254615	0.59771037111926	0.512583853931994	0.509894727526616	0.542425272568706	0.495244601357932	0.550677592011608	0.55287105539812	0.556656561149973	0.538270319060887	0.54933078113865	0.581686224724419	0.560329258098257	0.527546043714307	0.497757348641407	0.561807571113299	0.553868691388243
TCGA-F2-A44G-01	0.686580948984584	0.66716325204358	0.731057059993956	0.69636055878514	0.728923582942825	0.624588408057689	0.661077674870825	0.712444886765378	0.61752719954493	0.670072779597737	0.655248607053176	0.629751330860511	0.629868206371245	0.571527613586911	0.632471208991963	0.560692476392361	0.673634587434213	0.682921336576116	0.689830290538787	0.690210546787604	0.713546874676968	0.670542568057233	0.571110817746652	0.657060283855183	0.593120710275669	0.710253069474733	0.575142721491464	0.623217025491513	0.640740318569232	0.644566070562778	0.650264565274841	0.537831220612026	0.685130445460157	0.632975968590164	0.642906490094649	0.680961618309609	0.642947107566226	0.645278708145637	0.633604837215562	0.676368037470473	0.661057621814557
TCGA-F2-A44H-01	0.554466416834768	0.526651339491621	0.598753607899612	0.563182791434823	0.603970373169382	0.529846804416125	0.526114592758238	0.560580119000948	0.517765060113225	0.55901001585279	0.53814456826825	0.521435410526291	0.551337190612286	0.53682671422	0.532084323460444	0.501879781749995	0.563983220667642	0.564052952234629	0.571335975761819	0.555266330003382	0.576143918736247	0.5379366890654	0.52103480141463	0.54698068713545	0.498964843847576	0.625589073030368	0.513327890855018	0.519566688078533	0.56183359231999	0.520789328710623	0.568739878682555	0.546346455764288	0.568417197716331	0.553231824218631	0.568953042039681	0.590645501250557	0.560837174681783	0.542507947480694	0.504892582434495	0.586757299931532	0.573503171573379
TCGA-F2-A7TX-01	0.607722371458299	0.624657132106873	0.671043940963526	0.644427042113632	0.673430573248575	0.605214355091069	0.600568541873324	0.628452344563963	0.583089650729032	0.624444610202728	0.61665322048438	0.599521031374162	0.607279663072708	0.569926720335924	0.602145491416206	0.533545723186317	0.635420021717772	0.621705428026226	0.638445857103015	0.637733159142593	0.648237558792935	0.612797969844108	0.574085421184064	0.611591530909825	0.559859798088413	0.66001844933953	0.554377662533	0.597660972528139	0.602965417831541	0.57119891114698	0.603209572077945	0.562902360912096	0.640756458785034	0.593270199232216	0.61902345149423	0.653648222516251	0.625419549594581	0.609134846401517	0.593111487488507	0.638679636807404	0.650964655031471
TCGA-F2-A8YN-01	0.653923807130107	0.686297429645337	0.707383422574579	0.690759990233362	0.724178207446738	0.617048195561704	0.644293039835194	0.687768711628759	0.61609275955335	0.662184680141212	0.662479939694121	0.620682908812196	0.603926139022936	0.54624880031119	0.629342461000069	0.524891221103968	0.657834836495251	0.674684017094668	0.673072632788722	0.682343634357598	0.712791309884538	0.661465556151815	0.553973543543783	0.646639450134292	0.573452288942306	0.683463925730509	0.54398581293359	0.622404592670928	0.625024164041855	0.64006621293031	0.626349032281175	0.511660446972338	0.695336626215022	0.625754495984247	0.627140339378962	0.678418817822614	0.62488239101297	0.63188120900562	0.637006483110121	0.660640355809783	0.671371162429523
TCGA-FB-A4P5-01	0.598600894249743	0.564754433573943	0.645227639875688	0.610079911639329	0.622026018353846	0.561742383728578	0.581814658400744	0.595090080724564	0.564454105185855	0.581667477614235	0.567657265252572	0.563201675404877	0.580462653726747	0.561826574278945	0.555857748521143	0.544732051750801	0.607210420181684	0.589889380455746	0.597644553598725	0.595535906940688	0.610984666962815	0.578416948962083	0.559359725130251	0.581278365210755	0.539974867111629	0.657380900522737	0.547492937405304	0.550926352707413	0.596308169587158	0.561377447337867	0.601388951456282	0.568613309836232	0.584828547323514	0.572625614914439	0.612424455880187	0.615762170442872	0.593196606925043	0.581971780864774	0.538401011871952	0.617821188845711	0.605787672712221
TCGA-FB-A545-01	0.66763420855427	0.670416016821559	0.723644182319884	0.709887233350646	0.744861156971142	0.646849491298089	0.676105983036125	0.694031643622369	0.644721940104325	0.701952520264061	0.684090474884559	0.660742623343877	0.644576224890766	0.612994523070194	0.651148210148894	0.585991546310416	0.712267489776539	0.701850257615342	0.712566288046902	0.703636467093061	0.726738955306674	0.683639749031233	0.615438288942432	0.68478983122783	0.624690145846142	0.69738421235334	0.605414592459416	0.651607325051836	0.673085868292531	0.661405804364795	0.656868325971529	0.564826800351265	0.720070973995083	0.652605291993308	0.676389611012545	0.703678878904393	0.650521178508278	0.676086863075616	0.647359952034419	0.68511672883036	0.681761614453701
TCGA-FB-A5VM-01	0.579530119120096	0.661344396746389	0.649427983380595	0.639647242703254	0.648083027756843	0.614977050729202	0.605507439028099	0.601144548367958	0.60225119099904	0.61469910786863	0.620298562654672	0.600336066141414	0.563610673042108	0.57788563214201	0.61644795953194	0.574961164455179	0.641185601411096	0.651530987968123	0.652213061722584	0.644810000560388	0.645776647157729	0.625289997554168	0.581521393428672	0.624441250050417	0.569877538334668	0.603051600875949	0.556902870693175	0.613755151403345	0.611382747011864	0.626071418351039	0.606544272433956	0.544108968717172	0.646845828059956	0.59955327225344	0.635519309180032	0.640977186984218	0.571585102987377	0.638121083905374	0.611868615780565	0.598835152598074	0.648711724010919
TCGA-FB-A78T-01	0.643113754991935	0.595100272737286	0.687409359344897	0.637198745508934	0.666040993576549	0.574305039430025	0.613185014778281	0.646960952000617	0.571054977836531	0.614379009100579	0.610178448793676	0.57834674506584	0.600583915980004	0.55348736951098	0.583241523764007	0.528671790397265	0.63894386877506	0.629639429824117	0.63369647285274	0.629235234231658	0.65908628287921	0.618973735579058	0.548543084941185	0.61539942540279	0.555983342517341	0.701617741328162	0.54773804585042	0.575258677940934	0.602283158845812	0.587815488023866	0.620343235914763	0.550802848215317	0.6267733288025	0.596960038739924	0.609298192571135	0.640284430794254	0.60487350801575	0.590825401764681	0.567777123792298	0.647095846554267	0.615661356897583
TCGA-FB-A7DR-01	0.604803399172322	0.56737818089273	0.635090629091143	0.605582111011831	0.645321714310086	0.562556251636757	0.566818696243357	0.60189986819036	0.569424119969175	0.599815763435559	0.58051463471954	0.561001696416925	0.584261503932125	0.556508002828876	0.566328412605957	0.524365122736424	0.599832672100799	0.600416657233127	0.604865704485194	0.598190782661233	0.623401166991738	0.571892570214569	0.550226505677619	0.582901194989289	0.531783235643812	0.655337126280117	0.546861112882623	0.555478311601493	0.599571974737517	0.551492153349864	0.585943874464216	0.543446185942397	0.611961544362318	0.582191039723436	0.611495626745041	0.633822685580567	0.597868920597035	0.580825501486378	0.552353471605383	0.618064104407354	0.60429246806393
TCGA-FB-AAPP-01	0.645365971854304	0.567402352512498	0.643016008884723	0.595383423694449	0.605604573243168	0.556140256998772	0.580268021302143	0.639271967259425	0.548462450707477	0.58083529946624	0.572916701891857	0.542222947880469	0.558007352869753	0.510577804995663	0.531559757203607	0.485951218822361	0.579958657312079	0.549479506387112	0.582728990637803	0.601290673550616	0.612069383407288	0.600660449585839	0.505607954461687	0.575432326220578	0.54030318010724	0.690732134811657	0.52180048964139	0.548750691264223	0.561059524840711	0.543265784364624	0.583515101586642	0.52115836606069	0.579342818732519	0.548310067861577	0.549203156463383	0.573040404865533	0.587826428753014	0.538707996979022	0.534979303066906	0.618711484242994	0.597051611338064
TCGA-FB-AAPQ-01	0.627130663662276	0.589442933470601	0.674531424828292	0.625909442301995	0.671795854919045	0.560334414151374	0.591556817721521	0.646260837322846	0.557976377346824	0.613445351744545	0.59259098241184	0.56034169003216	0.576999345612219	0.530292180752853	0.570955404499831	0.505021752192489	0.620140306742972	0.617673970383486	0.621253080647874	0.629715481901413	0.652604167552107	0.606047901641787	0.536344740331193	0.596929559271294	0.536144152867741	0.679502447938932	0.526548133378746	0.561862348790008	0.584367590588409	0.574285826822121	0.60158524613319	0.530859807876017	0.626986793615015	0.584705509638748	0.597232944886562	0.630198964422994	0.603058676120163	0.582432032641138	0.565197706424092	0.649888128573867	0.619074547150196
TCGA-FB-AAPS-01	0.594772113876107	0.554020460305267	0.623162805824552	0.601123506037921	0.626644613322534	0.574073888151594	0.57604082766973	0.587251835760484	0.566642206436077	0.58730227035682	0.57123407005124	0.563035831056279	0.590732588401782	0.592244399708247	0.574803927997908	0.562200301044694	0.602378130102754	0.604271576258913	0.604546016836495	0.587009754969902	0.606790043156063	0.565998906206397	0.574975134852901	0.584295907580006	0.540357512748063	0.644704011536944	0.567072203125462	0.547984434563929	0.611311955857788	0.565534419125907	0.60780499654616	0.567733742233708	0.597010587314271	0.588533990186188	0.62994207054809	0.62641964676798	0.599240484124606	0.594867852464437	0.54090854495803	0.60810563052369	0.598527056483473
TCGA-FB-AAPU-01	0.671594801430431	0.625571449967158	0.707709916257473	0.650145970241918	0.674894508510019	0.595382717268206	0.62294828542171	0.679581669163602	0.581744122421115	0.628156933585771	0.62478082161112	0.593137230792772	0.591732464144084	0.548747316504318	0.582001047929232	0.521275026882629	0.648714660819061	0.63918201055507	0.648058937795803	0.649126119291622	0.685072698489229	0.634617821948073	0.544031405324863	0.619899505717421	0.560907290108053	0.71546728004674	0.546605274468802	0.592562810161518	0.603927384026576	0.606473693409651	0.624050017158671	0.530628793867228	0.639222764448715	0.590853540188793	0.612408635183802	0.644540605620967	0.627577540971882	0.602775867580257	0.592413064481823	0.66626110122076	0.633638124026874
TCGA-FB-AAPY-01	0.619151682743309	0.586302620035375	0.670865383499769	0.615673362469781	0.650997762440022	0.552153389095393	0.584904172494188	0.627352035399157	0.55536293211116	0.601046435783989	0.590361422073695	0.559793288081085	0.577697548087462	0.528548501149619	0.55608222661332	0.51113049096737	0.612427905243426	0.599888639089577	0.615049377724707	0.607078374399356	0.639650101794749	0.598837472961273	0.530316264955775	0.591683374138311	0.534962927814436	0.687197212362902	0.524872698732041	0.558627212767301	0.578940653311762	0.5686476556553	0.594424038445829	0.533487952849818	0.614865090080879	0.572532273162671	0.589553198855219	0.624389551965151	0.594330473555332	0.575111785749931	0.546197584557603	0.637094602730704	0.611653766622796
TCGA-FB-AAPZ-01	0.634729044227923	0.646562525442189	0.692505314245902	0.657597420885053	0.699799606432698	0.609306730736111	0.62409064321588	0.659079714219527	0.608547041348887	0.650112918552051	0.637525827230895	0.611499329631809	0.596431486114364	0.563090487755232	0.607745359908759	0.5350517505206	0.647952930892677	0.653039005241371	0.663956969868801	0.650818285134981	0.681170668646216	0.636003608709675	0.568116551439158	0.623011934981057	0.56173985575236	0.673104262223188	0.555978357585561	0.611708969502129	0.624130694294948	0.613808846113284	0.626622721138768	0.524540962297135	0.671319988909907	0.602380876680155	0.629101607645408	0.663757635392726	0.637557876798579	0.626400683814904	0.605707267091189	0.659272311052794	0.660376752209374
TCGA-FB-AAQ0-01	0.713817942031963	0.663211674685111	0.738379484411337	0.698476334968269	0.725064421261527	0.613223915036475	0.671592367496901	0.728023216277173	0.624579657514667	0.681168025547821	0.659509581549864	0.626199237163942	0.628685807813849	0.565133695559319	0.618573034877347	0.553451535407758	0.684806108530599	0.66830918752792	0.687787684367266	0.698034525126928	0.719993969320377	0.675078350665201	0.570556637329965	0.663822129740523	0.599917460557482	0.736477253383401	0.569873726457785	0.623529310502458	0.645145900915356	0.655592798422754	0.658878360091301	0.511405588028669	0.686731739019245	0.627965741479633	0.650569775178552	0.669849736557798	0.640984927604826	0.644914061637745	0.621707717578913	0.69646547486171	0.659333363232501
TCGA-FB-AAQ1-01	0.612936067370196	0.588240002101838	0.671279602261229	0.643830542797452	0.673128201121884	0.569533194931023	0.596375546915466	0.629704704061521	0.56524516478153	0.62995626410867	0.610455744621044	0.596285366251736	0.610668163775734	0.562067075600774	0.57242134772589	0.544494274605245	0.646227390823068	0.634628131136977	0.641968168801424	0.63318105701654	0.647167552511099	0.606316505720055	0.560121545501214	0.638381641752019	0.575921589911894	0.66811374995057	0.554232037183006	0.586663287024074	0.609414787579586	0.594059190854429	0.596548822425456	0.548140782546633	0.64160533806002	0.616241332854571	0.619748435020232	0.634930655962113	0.594264523021306	0.602623550558655	0.568969935364863	0.632084977734392	0.617740564309265
TCGA-FB-AAQ2-01	0.630789047878849	0.651055922588861	0.685126422311627	0.685127257571841	0.687486805658783	0.62712856515025	0.63396557574408	0.648361829734533	0.615750147159004	0.667315616238181	0.645285574581975	0.635964033035651	0.611679169589404	0.596297742497565	0.61201123649243	0.579230434488821	0.683101013353845	0.668446128197377	0.67313561978464	0.668353328954788	0.6871538626164	0.641267631970219	0.594430868551077	0.660744650606636	0.596049390672046	0.661480069430187	0.581251840400123	0.628063624607155	0.64234718917613	0.644828281707716	0.628736155634794	0.573501570093034	0.681942081361187	0.6187255460259	0.669722219595051	0.659130188484192	0.619432835529094	0.662633443667589	0.631542696342229	0.649501577053035	0.656651433685896
TCGA-FB-AAQ3-01	0.632792107353954	0.620346386020538	0.680306241618222	0.642127033720556	0.684550090292317	0.56595234182026	0.601743303526118	0.663304281986157	0.570883923641544	0.621099246356065	0.622998676210339	0.587341797817884	0.579787302756797	0.508115023582446	0.569775793641441	0.49854246669187	0.62539530595885	0.610942441245602	0.641824028432656	0.638869104968354	0.664639196541965	0.623343062830725	0.508861828905138	0.605563499333909	0.546377757938486	0.676311191377712	0.511663367991862	0.570823427405126	0.584646778272517	0.5894405864266	0.589312463305207	0.485337128404104	0.632578646172482	0.575791734208432	0.584385260699157	0.622248461554142	0.600749652538796	0.588413257011372	0.561334246692842	0.646464524332293	0.617636226700398
TCGA-FB-AAQ6-01	0.65847377868468	0.626486804009792	0.69901367395895	0.66123275660881	0.691081361821541	0.587569451793398	0.617720859285109	0.677972375230427	0.586805559189805	0.637945891646212	0.615473768445424	0.592895882545637	0.598347693116362	0.547439839363872	0.591386798384205	0.528065786660709	0.645901595608936	0.635687180077617	0.653351341717072	0.659673097291255	0.685030525639585	0.64174082546538	0.549928925886379	0.63253394899983	0.562752586941651	0.70190724185956	0.544206780745091	0.590606457646717	0.612024217014786	0.603422783085811	0.621400093457907	0.533904673337249	0.652876404214259	0.603670005947521	0.617347746977814	0.656622030187517	0.622905135170678	0.613373893810513	0.587091119332253	0.659184283227123	0.64054006427257
TCGA-H6-8124-01	0.624159259210057	0.668142980599189	0.700057668110779	0.69422296988892	0.731188047870143	0.633581383338528	0.649591628122898	0.655664114715357	0.648450627823561	0.673743893775936	0.658687272688782	0.65029127937269	0.609417148666708	0.591093458322275	0.645525007359227	0.5471331961565	0.677960457930251	0.68281670866214	0.695634145697119	0.672777474324569	0.711384674649118	0.657701523327758	0.590028679154372	0.645467158616542	0.589756812563212	0.655774478784773	0.573239517248775	0.627170859389983	0.65344171729903	0.632525965294639	0.648291056572136	0.551065672361865	0.704300569906979	0.622385357423705	0.655542154594361	0.701483303607184	0.637983991718025	0.664724514281234	0.64268696034023	0.655426356335372	0.679975582215901
TCGA-H6-A45N-01	0.600839615274065	0.569743581113878	0.641521910457212	0.608173582898949	0.632607129657068	0.564262155593973	0.57331147949896	0.607033672983923	0.5498855887595	0.581738845295099	0.575137554471616	0.568675253778794	0.575149940230769	0.547319291462902	0.561213981488951	0.517965712693738	0.603611918808069	0.601910282226788	0.601396221420683	0.589333870324953	0.621423544684477	0.581409008368497	0.54513117802938	0.578919922638554	0.519817593615314	0.666692392882729	0.535074855373307	0.552861853797325	0.583368096756705	0.562545254225017	0.587542914348523	0.575954895320601	0.600015120190521	0.569106956451344	0.595215465250518	0.628893377234522	0.591616422685318	0.573460515318441	0.550362222023367	0.61480103929594	0.60364697672999
TCGA-H8-A6C1-01	0.651361567429463	0.616638424768046	0.702391986064286	0.640094810356347	0.68115032819237	0.580148734425266	0.619013080744233	0.655694476900326	0.585834301092969	0.633747817564895	0.621405308127411	0.583213283993826	0.607614881835913	0.551122979100337	0.592024528882346	0.530098693910045	0.6361346543128	0.639641453637517	0.641908405905922	0.637481620460047	0.667543616913273	0.623301254704721	0.552701484090905	0.611534195486357	0.557580947586045	0.707581705449652	0.547911605983441	0.577125441260775	0.604512842448367	0.589594731325955	0.615666928547073	0.534599172690836	0.644750957184621	0.598620509694671	0.614467706715004	0.654062839667907	0.622351736436305	0.60074439471775	0.581507833527473	0.658291426405874	0.637662114713189
TCGA-HV-A5A3-01	0.680051636462921	0.719065301631884	0.738917326353555	0.712967529638564	0.738473101791784	0.647702433320577	0.682373866018091	0.714104807557812	0.64119011801346	0.70153173238509	0.690768875283607	0.666093177116276	0.616747090486707	0.591798445617398	0.653174053149554	0.564823527578184	0.703813681942288	0.706076459462065	0.708503972266701	0.700750407008275	0.738733362100944	0.68906930359755	0.58997467353991	0.675719045572453	0.604410913569902	0.69207957597194	0.568457384715451	0.671928611567992	0.654062967485139	0.687609401673428	0.664129952179761	0.519049930117713	0.723483495436489	0.63928539810148	0.669131285755251	0.705574086084041	0.631971669852591	0.668836973857511	0.669402727294219	0.682879325312958	0.698257294685592
TCGA-HV-A5A4-01	0.647675750887442	0.622729063841106	0.685537466406412	0.643595732004358	0.671481626184817	0.58445625844953	0.60926856441604	0.64988259272125	0.594050521326363	0.620567354515209	0.612864926598223	0.588244706716231	0.597485353768574	0.561808335236739	0.59583835010226	0.536558354415023	0.634535818918139	0.63623395290757	0.637663271239908	0.632800224295125	0.665388998239966	0.614706892813439	0.557017572326299	0.611862313713239	0.555906143579265	0.696868558799891	0.548158241220046	0.583446880244807	0.611054538723655	0.598239026130362	0.616944913221901	0.546169014925242	0.635315898542486	0.59302273703288	0.625492473451547	0.647665475771689	0.62397691338431	0.607940126669899	0.588160813398276	0.659254998767859	0.634483318600922
TCGA-HV-A5A6-01	0.653115447499289	0.667358325932977	0.712696825518971	0.688405622845329	0.726788451914533	0.626824779505802	0.651181028689141	0.671585492907999	0.618331407620526	0.665554383837559	0.675637407557337	0.628696215818058	0.616733536204541	0.577698609939445	0.639039124939328	0.551064621824338	0.675721229863248	0.681435002583271	0.691069859657261	0.683433558628013	0.706636070933205	0.670656028922816	0.573312384511956	0.652795267973156	0.594636941173574	0.68426054344429	0.573579154418856	0.609252909536729	0.636855912903885	0.6317365147376	0.640178770402922	0.557508524506142	0.697558132521184	0.636413456661492	0.64264097538071	0.708418459474456	0.637779346150771	0.640958830402813	0.627545563725492	0.667739956291693	0.675560025278361
TCGA-HV-A7OL-01	0.648172431703712	0.637917230965394	0.705393912454221	0.669447741513499	0.674599417235135	0.58296521270115	0.617013240783443	0.668247414905696	0.58123181448783	0.631821276788	0.620850257123978	0.600923422574944	0.591222117054122	0.542276540127559	0.578899431903702	0.543491110134596	0.657698998298135	0.637726023543868	0.650549432792625	0.667763755306778	0.674643683309941	0.640650570222119	0.55316659554571	0.631838978743637	0.578599315465287	0.68482301887324	0.538152195393639	0.598954090272519	0.603399106959594	0.61402541985898	0.611518162506607	0.506331108690202	0.650995423891013	0.595132068851268	0.628532640950593	0.637086554749226	0.59948170783406	0.613753265466235	0.581546224592733	0.653454198668819	0.641732855316547
TCGA-HV-A7OP-01	0.604605553441564	0.535734538452089	0.628122244196987	0.591196565364759	0.587114554075285	0.531819642330636	0.571040794344636	0.591607137128047	0.525743978352187	0.565014813986212	0.552436193813929	0.53133162582827	0.558183213873429	0.533847232408993	0.532693468570365	0.539511526715385	0.581253878409462	0.563318245559531	0.583885196241601	0.592470490319531	0.583371819748053	0.572990408797132	0.527958982953541	0.571089748514994	0.540343576505468	0.660762475331095	0.526969733992466	0.537732311875017	0.559141953867823	0.561354240048961	0.565908698296015	0.500256268111481	0.569983829439231	0.560603138094894	0.576699236678559	0.56875928590658	0.551303290880942	0.547922068186742	0.527344962896772	0.592886407008335	0.584674438829468
TCGA-HV-AA8X-01	0.636399693699799	0.619103507819981	0.693940449903874	0.656663851720746	0.683430366207532	0.586196867612215	0.602543221683559	0.648640132310096	0.587273654140726	0.626893567090733	0.617773727660243	0.601517655129039	0.591540747081361	0.542981961585986	0.591193378135426	0.521283957413735	0.637725621224449	0.637488112294467	0.647394355847009	0.643901972884225	0.672472852121678	0.621501054093013	0.551001983187362	0.622584176942952	0.560575720354687	0.693441219720804	0.542637571819462	0.58361970240979	0.603817863130154	0.596779789190712	0.605151480933721	0.527141559882601	0.642904850870205	0.591574128541287	0.62204477473688	0.650838636207318	0.613030444126437	0.603174872381222	0.587333907554723	0.646548020490167	0.638577225248355
TCGA-HZ-7289-01	0.597190463157731	0.562690445744431	0.619032461903687	0.582785319133727	0.606340492315697	0.54312185222397	0.531535537515568	0.605432154107513	0.530574166664542	0.570454083451304	0.553881285960226	0.531295984278553	0.525170160913842	0.498745042906092	0.534782916178196	0.467445832731428	0.56308983606557	0.548444703702686	0.575645848994969	0.573155919237015	0.594652886602007	0.570160623418378	0.49932028561835	0.534475672323333	0.510720496068497	0.636387118358365	0.495077134540994	0.526328242728383	0.53853925169865	0.520632992524083	0.559666860657508	0.505745732721823	0.581166194736581	0.535231884320825	0.542221947748017	0.579387694990496	0.572476091457918	0.521003458160124	0.539036013931347	0.588190874844711	0.591963869853497
TCGA-HZ-7918-01	0.497871081629106	0.492823813422595	0.553468577958054	0.515353508605611	0.560591712608455	0.499196906467289	0.488125971273168	0.500362548566931	0.485994395191721	0.511380386242893	0.495744018972587	0.486169944499527	0.50934970171905	0.500918371313343	0.50151232800183	0.441488161411942	0.510615445861541	0.524855927450371	0.525973136245145	0.502584873793687	0.529420798519112	0.486086001788355	0.486718529943559	0.490299897344109	0.442494275009413	0.583273978611629	0.498393931655271	0.477077923466379	0.509311393574392	0.443485414736321	0.527694952679498	0.551343244350248	0.528112577487666	0.513423821548333	0.51988632763157	0.560665186917979	0.544709242609056	0.490206700847023	0.473443339636249	0.538253438322078	0.542776573744932
