TCGA_barcode	59M	A2780	CAOV3	CAOV4	COV318	COV362	COV644	EFO21	EFO27	ES2	FUOV1	HEYA8	IGROV1	JHOC5	JHOM1	JHOM2B	JHOS2	JHOS4	KURAMOCHI	MCAS	OAW28	OAW42	OC314	ONCODG1	OV56	OV7	OV90	OVCAR4	OVCAR8	OVISE	OVK18	OVMANA	OVSAHO	OVTOKO	RMGI	RMUGS	SKOV3	SNU119	SNU8	SNU840	TOV112D	TOV21G	TYKNU
TCGA-13-1497-01	0.613048033838875	0.526375318739878	0.663433060036887	0.709601693235703	0.631443587560454	0.699582711308631	0.547830609345301	0.622761149204256	0.585049716310461	0.518050353199254	0.611762661058906	0.579010534796233	0.606369039508698	0.542261347373516	0.568566135480348	0.546889709395153	0.643659804767869	0.687273794629006	0.702304168516058	0.529395514911099	0.672767007646835	0.612847014854051	0.581056488527715	0.672941075970306	0.588768729537483	0.573623404194066	0.512465009009364	0.664988292057565	0.588725671432346	0.577440114650806	0.513440572189013	0.574518382462348	0.699300852198722	0.533676123722303	0.555691608442798	0.568201241450924	0.617057247882056	0.664584913201199	0.613161077551166	0.591054246725079	0.552519772560191	0.581459809967943	0.519074737386345
TCGA-13-1498-01	0.577285276804813	0.484009450427177	0.646014399652518	0.701751337996844	0.624201982706437	0.697247576634208	0.558374542781543	0.629005812574752	0.559574316112621	0.497556941829896	0.604429064254654	0.56930741178073	0.583695254985915	0.548392151988252	0.557138125276406	0.541025601258516	0.660319441211742	0.681351214352484	0.686556415272347	0.527714821964019	0.628040952238426	0.59123400146905	0.571655195726879	0.6503617373205	0.578524002131576	0.558125253031556	0.498064020819167	0.649229374021168	0.554429485134143	0.579295857215074	0.47574756338133	0.584950119945533	0.687216762826871	0.53341456533174	0.556911884643095	0.554906273191694	0.607401152706202	0.650433435720117	0.623532162085048	0.579523586667121	0.502537139908139	0.564749282534952	0.491514702906725
TCGA-13-1499-01	0.541456376329297	0.493435475174573	0.585900230351408	0.673484070630063	0.604259303071648	0.631769775287366	0.49510414486691	0.560070996021039	0.515703029583009	0.442156805848348	0.571383596168531	0.501105737900934	0.549463697743347	0.472904774932037	0.494418421462531	0.481825947301955	0.581195208163748	0.614827027359188	0.681700673761789	0.446844059077505	0.606159446952148	0.542591728369938	0.509373533559507	0.622148692321408	0.512611013712442	0.482278909683263	0.462768364784101	0.582825754926561	0.516566924146813	0.519528296882411	0.453815290879462	0.516966806819121	0.639533291105946	0.481753030292529	0.475127307773054	0.497116494953961	0.54149252125689	0.594454018723175	0.537527332496407	0.500531973803104	0.509956536599899	0.520362076160405	0.435098849018996
TCGA-13-1501-01	0.594360105185218	0.523036344199942	0.657348224585124	0.706808686315165	0.642922768638814	0.693699401881224	0.539842040704167	0.618513238731971	0.563625429953952	0.494593535539151	0.606786244525081	0.559396753002595	0.597398330218372	0.530957485975345	0.549058285942684	0.519612572133874	0.649440983549254	0.690121184599533	0.711483760603337	0.500151241867605	0.679403234574955	0.593819750411695	0.549901125713218	0.67442206846657	0.552971518243159	0.552374883348243	0.497564408636118	0.669923266135405	0.56768177540351	0.565072074913798	0.509058122169229	0.574022602486942	0.693339112798818	0.516239167696411	0.555555386313358	0.558972826790171	0.599333521237367	0.658164884254633	0.601375032296067	0.582578396169916	0.539041041438141	0.558343835446793	0.478354775337842
TCGA-13-1505-01	0.617421814577981	0.559915513709582	0.654996237061894	0.703040410528765	0.66900169561024	0.691583278791116	0.552813766005568	0.632859174206639	0.593510863927219	0.510777625270566	0.634053950000414	0.576988323479205	0.619339325119333	0.546648125791008	0.576955159911285	0.537238427741912	0.64291391697295	0.673453117257399	0.720757330499661	0.512067271297113	0.656870412318344	0.595660515103928	0.579515991597275	0.668075155841267	0.586068703962792	0.562634259498059	0.532197616197384	0.645647487705156	0.583045547684832	0.577000888287037	0.526631484886842	0.574320215785343	0.682471257176378	0.542201822079444	0.550190245103176	0.556140278099459	0.615874621848528	0.643430707708332	0.607271726639372	0.579206076122334	0.593245001862163	0.584435077194773	0.507086529807203
TCGA-13-1506-01	0.569537555292864	0.476101791644295	0.648215597945079	0.64111627902717	0.590299503276858	0.648373563742317	0.512594857327488	0.610249506619917	0.560542537586653	0.442781706730604	0.55558090075219	0.511404392190229	0.556005292639432	0.487511886292577	0.503210474998585	0.49875234454595	0.587974664774028	0.643194232780324	0.642952446762427	0.495046105689004	0.627611188018934	0.581511670310509	0.506417135077892	0.628628081666675	0.551912126821702	0.519075167872919	0.478897323247127	0.654532530261624	0.537192186689272	0.547412803427817	0.493028856646255	0.561858445114799	0.658513158547383	0.498259240571358	0.53419795894491	0.535477351304917	0.569595418399302	0.620058989784798	0.584764400205792	0.579535808750062	0.487883696242966	0.538514418205181	0.458629488845973
TCGA-13-1507-01	0.607754415754049	0.49298872719854	0.633567054790961	0.651767247560076	0.621765609004794	0.673906973624471	0.517182803741371	0.583996376946351	0.526211317228973	0.48926704558088	0.574115268192931	0.552638358196599	0.570972395109553	0.554388097636209	0.565897837706498	0.498915389126634	0.64464701806264	0.662924909492421	0.663283582819475	0.489685239464655	0.64955480474743	0.571762905773517	0.52575287806481	0.635232369480782	0.548105946433549	0.561896818833632	0.482625816510751	0.641696182659739	0.554594879711536	0.544128547264563	0.478253933278121	0.547648739862047	0.696099694362227	0.505638483808929	0.562075707256725	0.528207225842499	0.585872692252032	0.628283701520713	0.615719300532956	0.567703748310092	0.502551513460581	0.535800595224026	0.473445269744608
TCGA-13-1509-01	0.605394280452265	0.522545354484189	0.669994248410905	0.714227287634061	0.65294627284823	0.690760809025131	0.559370485745082	0.629838100136668	0.580867783677796	0.502709053788089	0.620148761333862	0.569489518485813	0.61094846194459	0.55843843709008	0.568976718815861	0.545696772520187	0.658765907748078	0.692838705112553	0.692945107577388	0.532025554066928	0.683113106956367	0.605069675596752	0.568255946194725	0.6745179902667	0.579861827195438	0.553669768549273	0.515540666409275	0.69021638426189	0.57739543435369	0.592788866554024	0.51742419714336	0.59501253726866	0.703281494766141	0.554217914041333	0.572196061738481	0.573083458821452	0.614993576578163	0.67222796548937	0.627482032107278	0.612829855630413	0.541499100956475	0.582128087216709	0.487095228071764
TCGA-13-1510-01	0.57333007856212	0.487326904770277	0.637662849958259	0.675710371038788	0.595160977208078	0.678227985120549	0.527910066409573	0.609391791889343	0.558458783897705	0.478094868991359	0.579806868372636	0.547724663579253	0.574806163697304	0.522013795034461	0.533517085043378	0.528785193520319	0.626514837766769	0.652088435699865	0.672038608963542	0.512027212417998	0.615558875123232	0.580572285001066	0.541892719135674	0.622499329986776	0.56700258584761	0.543392601525267	0.486457431267097	0.645452473288803	0.549397639068039	0.561509114445137	0.477129914814912	0.567260886805771	0.670609548004171	0.52585848938306	0.54153333507217	0.535866950789296	0.595200804882802	0.635030495031108	0.586708465208006	0.554998367167859	0.503629512679171	0.548296691906645	0.483425514729666
TCGA-13-1511-01	0.600426769963157	0.533714122181572	0.663179347268919	0.734518618506507	0.625287004384984	0.709335035891967	0.590243996774122	0.667312922634739	0.621333624363807	0.515041772729802	0.628465331549992	0.58965449606277	0.635990258480713	0.569007043606057	0.601365304613074	0.611833469346166	0.654808430589768	0.711877636645312	0.71404330110017	0.574672318599026	0.668922581421662	0.639650385990884	0.604473113055337	0.674005182598276	0.636233684645366	0.594473463232115	0.542925077463452	0.697548510728438	0.579584788859584	0.628994149677567	0.530386964695699	0.61882817341175	0.705392982750193	0.583082226584874	0.586038097075053	0.594936930768184	0.648850181579625	0.694223370702367	0.648752783990279	0.619977037232805	0.548823389361896	0.622225613573987	0.544569981692031
TCGA-13-1512-01	0.589982571066719	0.536433385936745	0.670790042566309	0.71800243676117	0.639276620410538	0.70444356618706	0.557650204167178	0.624634666014151	0.577961323353954	0.498821593724752	0.597051624571718	0.559309382041912	0.608041929101153	0.540451090537895	0.552235404766123	0.537074441455689	0.648925707971304	0.695351588070923	0.708855823370223	0.529227891103316	0.682327800025502	0.599761499771519	0.568093604376717	0.68419345393106	0.568582593193179	0.562034113834558	0.516560441084195	0.668923610404201	0.573910998856821	0.581429408648227	0.507935046821579	0.585274800516184	0.67632939225075	0.53406402017199	0.566272328278044	0.584522256456054	0.602292726932188	0.672721065104184	0.617410066762222	0.597156563101006	0.544702277301199	0.565076098986741	0.497015390558151
TCGA-13-2060-01	0.596707223017071	0.507087676645815	0.630763318129714	0.663527942013032	0.654670675733971	0.659393057276089	0.547751586452251	0.60576177761255	0.539476708423332	0.51526822515473	0.586199645630871	0.566289671993373	0.578605462233757	0.56390417452429	0.577286378256558	0.520886233900028	0.641859760994075	0.650000159260472	0.666445883245629	0.508323189070321	0.681902518728102	0.576559890321692	0.542296615264156	0.639291371682866	0.551928444985521	0.543475030190342	0.527033038941163	0.633212688471151	0.548111590601824	0.565814116261102	0.510926329787533	0.572557257789322	0.666846491432208	0.519363189146258	0.564524613766107	0.551463702873366	0.582330426375552	0.618430067360978	0.622033083920212	0.585114578123749	0.51188737562069	0.551797407177678	0.501455913897091
TCGA-13-A5FT-01	0.576547063540316	0.521647649444207	0.63350294985571	0.682036179260121	0.624133513940235	0.658027923447974	0.539001488520348	0.645319405723037	0.610628496219541	0.473834270865573	0.601914467402845	0.543531912920317	0.604916719757137	0.532373694511692	0.540754276644099	0.54376482574468	0.61660034943353	0.681490585773731	0.685121847966037	0.522271308277663	0.652430136434781	0.621238809239945	0.559789666553083	0.657369244050272	0.571527695564545	0.550774533296943	0.503979055737389	0.648026912397473	0.55923844940351	0.595032833842969	0.549372738900105	0.599286216777701	0.682538523894871	0.542058361080824	0.55580645999573	0.547951871717561	0.6174813663646	0.635856445523792	0.603497526043436	0.600634728665335	0.541183415250945	0.575811770611576	0.504293079311102
TCGA-20-0987-01	0.512493856467994	0.449796057984056	0.585935264018473	0.626002810061381	0.548363180574055	0.620630793497054	0.515164666823213	0.567917255539447	0.544362283316231	0.444955287021761	0.520854055791414	0.505153941792575	0.555797172322951	0.489727855520241	0.498118808883468	0.547209676244523	0.571875375642949	0.6227089479015	0.623717105835459	0.521364616141845	0.597036786270651	0.574965101616856	0.500023461637442	0.598000883181272	0.546831318512024	0.528578572594785	0.480250264076842	0.615149384440738	0.495291661416183	0.539109879032822	0.467581310030478	0.539877921769137	0.619022070799866	0.503815735939335	0.535090999181293	0.530397855305209	0.56105734084911	0.588832635858082	0.568921173118431	0.543548159766404	0.460628036617164	0.517436363079019	0.475416617636882
TCGA-20-0991-01	0.547112742254224	0.510201678769737	0.611723486110387	0.653002971492282	0.597393709835712	0.640703063511752	0.50262402637869	0.593739337629303	0.528765623697041	0.450524073186222	0.545871987872888	0.501060205968419	0.569040361326875	0.494363308212172	0.499881007059666	0.509780129498882	0.566657418497883	0.628566692949917	0.649895946097645	0.491458671622855	0.632075515123873	0.579301174030318	0.524957798616088	0.620314057564917	0.542866838454535	0.502508017613588	0.480714044527183	0.617867563601289	0.530872846852891	0.562497699282995	0.504203844640356	0.56846947765868	0.664965768809451	0.4951410945388	0.534009670025265	0.512902180585565	0.564530386409582	0.606065346566043	0.549609027501585	0.537012913668411	0.500689577937504	0.545380664779176	0.481593728185749
TCGA-20-1682-01	0.586014377763765	0.500722723325373	0.659122464556555	0.657919548227799	0.588689980036173	0.667638383981058	0.555018908243488	0.609494282368174	0.596099164963585	0.502219945853086	0.598728242042829	0.564250836395957	0.596422066028501	0.533554578126918	0.564384716676476	0.569463282349247	0.630192529263692	0.670761295867109	0.662780857450699	0.530308565863834	0.644351554993875	0.598019305452837	0.559799380060821	0.653912611478124	0.578429429784444	0.574400125618087	0.514726388144291	0.655694288604967	0.564361127382147	0.567159661454222	0.517611873052093	0.552994688462713	0.651962430547497	0.536985271591597	0.552842663901752	0.584261900141023	0.599310509065105	0.64375145322692	0.607708230384032	0.59878484277021	0.529036469126648	0.564302280734136	0.485527499228668
TCGA-20-1683-01	0.655654647459815	0.59137513031991	0.661172032019612	0.699519689314737	0.619429765984706	0.703209513111349	0.517095458256011	0.627798608656741	0.601347199463047	0.551509163752902	0.631664006514016	0.603626247140299	0.616410057037699	0.564815256297171	0.586216214880162	0.52269199968152	0.637501024275684	0.642606666101398	0.701442470986083	0.506203203299294	0.631464044156689	0.614494803904963	0.645443502354909	0.672426524900322	0.621573683871023	0.594544992899582	0.487579880950011	0.628119980903728	0.649282970659124	0.569680448250301	0.564342619911996	0.565084217637471	0.692389014234444	0.556457256279139	0.553495811233662	0.546433421331848	0.64018807706508	0.653664613745703	0.585050108565802	0.578428378822347	0.618278874084029	0.606630591450724	0.548451989069522
TCGA-20-1686-01	0.518849123757103	0.449696179176079	0.574433431312296	0.603036242684667	0.555730965632303	0.597011169224335	0.553399953374041	0.595335101452572	0.521498648496561	0.46786934138627	0.541691171773924	0.535965697596361	0.58539126055333	0.502476162328538	0.526515649946394	0.571298937077039	0.58191068719793	0.637334919497927	0.60332636522478	0.534832880170309	0.624295811052661	0.564108638292722	0.495334807586658	0.581641416094946	0.551270414183988	0.522876161500764	0.541781121659041	0.616086578602625	0.493054989901775	0.559521781531257	0.457692848514606	0.582236002003546	0.591828522042864	0.524766964168886	0.557450227210657	0.555000832638856	0.55056013080777	0.587476090428086	0.575219066888522	0.55054756645494	0.460877419372499	0.526701454757514	0.477374549888908
TCGA-20-1687-01	0.565474245681531	0.489406930745181	0.651076735551036	0.717523083380935	0.609876089977966	0.691215301125591	0.572964006609829	0.624988952130172	0.59035084714614	0.485335777608846	0.595885447255986	0.565399011179839	0.592573441683096	0.526046812649084	0.55156377487156	0.581827241931134	0.649932112994031	0.697730688215823	0.69614978450247	0.550174675730116	0.635462674554765	0.605542577070165	0.551930580931119	0.651615169195337	0.579039636738157	0.567508678349878	0.509213977087763	0.666251010288109	0.550005437551841	0.586008050542299	0.482740708171199	0.580102346752968	0.669863327655407	0.534010545764187	0.553732442678736	0.581656389910877	0.610831431332942	0.667035139528861	0.628886200284447	0.59583498825357	0.519365376859163	0.564660379850928	0.495020251634281
TCGA-23-1021-01	0.508310624196973	0.469683301134225	0.589090779569222	0.659148301747298	0.561447164916413	0.624786601687715	0.519161556118143	0.586661953737526	0.551924031010283	0.413740177319729	0.519149299094686	0.490515996522534	0.557818071047206	0.448149611182068	0.485137183763228	0.533785813784486	0.565658635430127	0.624808719775998	0.66026847413753	0.507737963319344	0.573074118430132	0.564692981080054	0.50089022354667	0.60075820800331	0.529663129119844	0.504323916268722	0.466393624513425	0.619522022345952	0.500460408461816	0.536875000679214	0.47208096163441	0.554769020574531	0.640555778257723	0.491134675128899	0.488315538511827	0.513498984739325	0.548160295344684	0.599358263014968	0.550566578371907	0.554446392262133	0.471104887678684	0.517560010184206	0.467755210426173
TCGA-23-1022-01	0.542413562853661	0.480589074135453	0.609263053596072	0.656528377030274	0.591897092148845	0.640107444883522	0.491408429037507	0.581179252278829	0.528637688592126	0.417658768893666	0.550097756969578	0.489232515714715	0.576850896860354	0.464967036867342	0.485622477592233	0.504301286286221	0.565685083116274	0.66406021026437	0.65618711123259	0.485303007705932	0.632947303664633	0.587051356365494	0.494701155834451	0.617868982492051	0.518948061407267	0.498935530474895	0.479186187815962	0.651270753793329	0.521860154357402	0.538451269327726	0.486822352272044	0.537805434709132	0.653765844856316	0.492844138657662	0.504511520146026	0.520123744563023	0.557710446571884	0.627692475354699	0.53695223644431	0.535612006177579	0.499919273085502	0.53652612460869	0.442754431445213
TCGA-23-1024-01	0.543262080941518	0.477357431096879	0.5823922800468	0.652043188826505	0.602265760514383	0.606126086805635	0.500306701458146	0.571598571564102	0.540266921863401	0.428194474456562	0.546861360735183	0.485547543245967	0.544693053420117	0.47097344624489	0.497440123518078	0.505416731136894	0.571880098106114	0.605829964689086	0.654503829421642	0.474398981004166	0.600327771265057	0.548041193471204	0.51660736224216	0.609256139987266	0.507024509891182	0.483384215273581	0.471401749975088	0.595528382848721	0.512100302802149	0.534180769298822	0.489009564592604	0.529296282900317	0.627993873308333	0.481441396468005	0.489417756713877	0.513666494103733	0.545778484660546	0.588413364640867	0.543550730141094	0.53542186097562	0.498669705194322	0.514215430474406	0.45561114433312
TCGA-23-1026-01	0.596898724136606	0.510123852631256	0.670011642927971	0.727035161619577	0.613459139699439	0.711083503447834	0.587712964281203	0.634286302565803	0.615696654328379	0.514155159416235	0.601876046577759	0.585258902609469	0.615262353444142	0.549227860390287	0.566730648715045	0.581479350461967	0.664223934380429	0.681984190553036	0.710001573495907	0.571317036521455	0.625705056768606	0.61336680675457	0.576037178663769	0.667071597342979	0.607811850740611	0.597547539152081	0.505486105193663	0.670373010907398	0.578794885288296	0.601063612852101	0.498827362554862	0.601986190571829	0.686872849135508	0.558432037514647	0.574898442711953	0.587234499726005	0.631336388510802	0.66964665012968	0.649909426758538	0.621053089584746	0.532211094698641	0.585213756602091	0.526272440155431
TCGA-23-1027-01	0.609945283214986	0.536221866210886	0.681673193486102	0.755672432057937	0.637898769030748	0.741843707856367	0.591346349076014	0.667899757284531	0.630531818022864	0.515153316620483	0.621514760702036	0.593593079589412	0.644049468953766	0.556951270684088	0.582184786257437	0.588730765525791	0.670841763787114	0.721090817222763	0.733297827723579	0.587887807559946	0.665860546849623	0.640279003550553	0.593079271821096	0.695036533541415	0.625432637765544	0.597308185823357	0.533284403651316	0.714127797690572	0.602548348072126	0.623920722269129	0.526366393578841	0.637762096089728	0.715510670483028	0.582807455738297	0.596477510502127	0.610029337677036	0.650480905401957	0.699240682613514	0.661087444812614	0.64762599804238	0.559339833737747	0.61016654795345	0.543637994469912
TCGA-23-1028-01	0.552725857322364	0.474490118924379	0.639075888633482	0.667081848311879	0.579964873897434	0.668780920861848	0.55526811280144	0.607532948695498	0.547798715647962	0.493676302866802	0.576524609978871	0.556340989132951	0.570473846828494	0.520977206437774	0.529316251419126	0.545967003691748	0.628999127937008	0.660715336310138	0.649736064332782	0.537137470131977	0.610937630904773	0.580510000497043	0.532224463943718	0.612251316349381	0.569205365592304	0.559200003979292	0.511182968013483	0.642454440416799	0.532734788927478	0.557603170559944	0.460046069755541	0.567822252297188	0.647985189957478	0.520417782959392	0.547722392459415	0.554100554326618	0.571938131016845	0.627149700779137	0.622278669545693	0.574229371572728	0.481918938227856	0.545628680857993	0.489078749547558
TCGA-23-1029-01	0.566339345194479	0.503638653411591	0.641831913602791	0.693088395853701	0.615922905863928	0.675870887159285	0.5437477095146	0.636268537978352	0.570140251061077	0.472490188202864	0.608701273539542	0.546600371332924	0.60922630331212	0.531573353929193	0.542486887485979	0.560972110332231	0.626009840358209	0.687861188244529	0.687606943289327	0.524592232614917	0.643076237379881	0.606080439946829	0.557371564801776	0.651627682266769	0.573027081605325	0.528956873821339	0.508424988509579	0.658876587422185	0.546951154612803	0.598866809624015	0.495793386634546	0.584850293572162	0.667734599684076	0.542504452601374	0.545084275048534	0.550971464872049	0.603028964432726	0.652793329698743	0.588629564045142	0.576246893578937	0.524337837790211	0.567147133681765	0.492278816947923
TCGA-23-1030-01	0.597538180242578	0.508298165677805	0.638607695719679	0.726903082445261	0.658695824191303	0.706198405942941	0.567680168919777	0.635472337565089	0.572512872360174	0.495264544541079	0.594297142969493	0.557461704668142	0.601447277377911	0.532599561837555	0.570096253732953	0.538155493260402	0.648143374101851	0.66926510842675	0.741544931333471	0.539680314738842	0.634784479838941	0.575998499582825	0.551041052847005	0.667973343879025	0.569501865368306	0.558617829033601	0.510838024712932	0.656605841283308	0.566035697999259	0.573025175829561	0.483449922511897	0.594848177089033	0.705756347457144	0.539532861602839	0.555240598676995	0.560654288836415	0.610546102662465	0.648066754170604	0.639591384162845	0.600755139063255	0.523074230058355	0.567789869502473	0.50463861001062
TCGA-23-1109-01	0.620010868080207	0.549555803131947	0.668254946186197	0.746417657598313	0.638565892095672	0.707669135280738	0.539098412168018	0.627081218418421	0.58564070448613	0.532644031440342	0.64016736735357	0.588376920905243	0.617500595368672	0.569523872054971	0.572742809894481	0.535898205851303	0.667048592429298	0.678805329793148	0.709051369547839	0.521163580041376	0.662738209958723	0.595482183017404	0.61576666958395	0.696689425287354	0.600215069979007	0.578026699092895	0.50597789728774	0.652495972042636	0.622413478083592	0.589558410088833	0.524077161035872	0.573911024942491	0.714967959180635	0.549452936491959	0.572196310438913	0.560780730434387	0.632312005165024	0.674938915559376	0.622062863449644	0.589156412299747	0.58001391891554	0.596839212329341	0.516394173656055
TCGA-23-1110-01	0.54970112183129	0.512057061546887	0.602559624248844	0.674077801131361	0.620857720446769	0.642908962057203	0.47591312100069	0.56347517052175	0.541727440711147	0.457760237401004	0.58442078827178	0.50528401946049	0.564268047948747	0.491940213199897	0.513313204684492	0.486318543029217	0.583973258924357	0.617411636572025	0.678011245208528	0.453930233978097	0.609183058124317	0.555606415225864	0.52068787120641	0.627867184643412	0.509481438868904	0.504188115997144	0.45683712952809	0.603712332886064	0.540825550057066	0.533703789845747	0.486162782491816	0.523641944587902	0.677454519787772	0.484650193118459	0.494131269406655	0.501185695676176	0.57130194343462	0.61820229438384	0.541846671099961	0.530285730732041	0.532939854599498	0.529373760709403	0.45762187212273
TCGA-23-1111-01	0.614451091586926	0.526769144628157	0.660008356665725	0.732616639385117	0.641026076758487	0.712965886040293	0.574786937143098	0.655347725227897	0.5926295823459	0.50892236800285	0.620760545958719	0.575605115307375	0.614826701298109	0.543707157397911	0.58606020239703	0.585732504370429	0.665218480387047	0.696341002638846	0.728511715714762	0.562349668045002	0.657219625091085	0.599666663524228	0.589004491934463	0.673525277589067	0.606155167308727	0.580558074121159	0.527697596025935	0.676643262292493	0.580363507783296	0.601742396206847	0.50140931124734	0.608220616157646	0.69430726688543	0.56335354149821	0.571440045327542	0.580346413033147	0.630975343842468	0.685842076739286	0.647824644567219	0.609390023211665	0.548566674708999	0.603366770117726	0.522496306719677
TCGA-23-1113-01	0.560749345845925	0.504025153147499	0.635850301421369	0.731240795001413	0.598006922110517	0.668421694101035	0.532748393133793	0.60508177522538	0.583273126298997	0.450713897739266	0.580906075746079	0.519088017029109	0.585711116813945	0.490132932788782	0.527138202206895	0.533509364144749	0.611892298040442	0.653490904768622	0.685098562487009	0.509215973248565	0.631555258044074	0.587568728410114	0.561290905455748	0.644259787834792	0.563924670248765	0.543581607445956	0.485744594880112	0.661857540726042	0.563107753461977	0.575385350965973	0.518342511100422	0.575074579214453	0.676573957287891	0.529199460741661	0.529590077357516	0.542668420609441	0.588504795108507	0.665490572998007	0.57994463121064	0.584251264522285	0.545059178189099	0.564072004123864	0.491062710009114
TCGA-23-1114-01	0.59931153808211	0.543081287225171	0.637842133011843	0.722719862997185	0.655335714100101	0.679331288372338	0.523113556327831	0.626331254541343	0.572854386538327	0.494733823364371	0.629243551956887	0.551729087619821	0.603491354138083	0.530997680550358	0.553584142646692	0.515044698570654	0.626227805897498	0.662938753219696	0.729723724809262	0.493104628846817	0.641169835930503	0.60110400802593	0.568952684869277	0.686431421925416	0.565635607184406	0.532656688937476	0.504597772057813	0.630726376781429	0.575685932635453	0.575505966284799	0.520601087723115	0.572887984920582	0.703843160422995	0.51361812556631	0.538699815473825	0.539394491469372	0.612548521312931	0.652542956421022	0.588916158349143	0.558256303785906	0.570619008237428	0.57411203203495	0.490791565355334
TCGA-23-1116-01	0.620304122858248	0.535181409536298	0.680532531225418	0.70783586829618	0.650338916960907	0.704198718770043	0.599989384041179	0.665293945065263	0.605077174284479	0.522253736381196	0.62731847733095	0.595238966191015	0.643112431811687	0.558892911043257	0.576570059437382	0.589383732521506	0.665302097826768	0.716679768140796	0.705028337004075	0.57917843044469	0.691169318835997	0.632972353485562	0.579794780636393	0.684725831966189	0.615854606066189	0.59054575363704	0.553912853787781	0.694626237733174	0.604070341993435	0.620948760282868	0.528307478802536	0.63206161040017	0.679444049819547	0.57917018118572	0.608112193736539	0.602496220423194	0.641992907128353	0.683220643630177	0.651049194400854	0.624299135605276	0.556417666406809	0.605732145119354	0.528237354171672
TCGA-23-1118-01	0.595640562317934	0.531850370911931	0.65585176006939	0.729788289712183	0.6276262920304	0.70070679003322	0.54735691628883	0.631282004158885	0.578460389112248	0.512072708594996	0.613679027530874	0.586466767303915	0.610904861812279	0.556699565620344	0.567817202705235	0.558696567768699	0.661808381287163	0.679469672498556	0.715591286769683	0.537751628898664	0.652575034637358	0.603474675214852	0.589333169032756	0.691589378668632	0.59044288699832	0.557217712428495	0.507980755374927	0.666215196757132	0.576362811619525	0.601920297939595	0.508189710431885	0.602120374145543	0.709985979904503	0.549228075687368	0.571501693568004	0.565372241061128	0.622855969815081	0.662655418504866	0.627648823064863	0.591199924041855	0.544832516011882	0.579847903607582	0.526171152848056
TCGA-23-1119-01	0.535229809558266	0.488814869869387	0.599864731645772	0.646222481876595	0.585997318775599	0.612972019210561	0.484121530662448	0.57242664807048	0.515001952313267	0.427968356697441	0.545729634446922	0.491466863977741	0.557801992592459	0.480929869323383	0.484452575261614	0.488368465791982	0.57308421530936	0.630718110488576	0.663878317878661	0.462373862473338	0.618068819411725	0.556117541156195	0.498965949712318	0.620002315759703	0.514475300178462	0.466780124495784	0.470923613116516	0.607936353917984	0.513245568296063	0.544495938364725	0.474724385861371	0.550115660456773	0.646429538215017	0.482371956522795	0.506383147664355	0.508956449367049	0.540987516401481	0.602267515220986	0.536623372468012	0.52017281878774	0.490660016529156	0.521505277635337	0.443967993983575
TCGA-23-1120-01	0.621273205599578	0.551379445324975	0.669085376095506	0.729671912341485	0.647371226503777	0.716588130605929	0.567068392559725	0.658831947424131	0.602665738675747	0.516218784198064	0.611000424645936	0.584785683101975	0.634424331430639	0.577128859479875	0.590314564967985	0.564204639575102	0.662696699034149	0.687967361032871	0.723244303926784	0.566942659314131	0.694710825367691	0.618001721236665	0.592886239552222	0.686834332012692	0.607041892992782	0.575649305476377	0.536614000693851	0.673662719271211	0.594033887721248	0.616404078292148	0.547423473259783	0.627821424379651	0.713925667360189	0.559656779502847	0.585849217080608	0.589462443622469	0.637646367550508	0.678610805688239	0.640496201207626	0.633248255149417	0.565086434753767	0.604393452812108	0.550813542106991
TCGA-23-1123-01	0.564670520053065	0.499245454236539	0.597569396263535	0.668082890849178	0.632106455355893	0.629400508926228	0.493119729771133	0.591636780658401	0.54440203968391	0.457795506013357	0.558514455098878	0.514105722550816	0.566275849645925	0.502230083780431	0.510235260989439	0.512241700806494	0.582039236650104	0.625866076931903	0.683121587172974	0.494418742728914	0.633562297545235	0.562999863263327	0.516433265649058	0.637228576509512	0.536871264354479	0.498212221928996	0.487942164942922	0.608830673863065	0.526835416615453	0.55110296997979	0.491868089039932	0.552870118931923	0.647993124718247	0.507262861556995	0.512747228222468	0.509059668518546	0.56390158946041	0.598657702816118	0.564603524377239	0.53675623041055	0.503545060328869	0.534256635482224	0.48021540573497
TCGA-23-1809-01	0.619169156376793	0.538813445369437	0.67203381789712	0.705538983439315	0.654310470788465	0.660376697577249	0.551622690391094	0.624699180608311	0.599327889136256	0.482849997295738	0.626137813495094	0.541449297230162	0.611576406216778	0.53524305916399	0.554031148979525	0.512215004870353	0.628655945341415	0.653831130846564	0.688982362892362	0.501627842480196	0.646962121293184	0.606419990468458	0.588878616295064	0.671537268244771	0.572719912560004	0.552522278622404	0.500386646291313	0.641227596464236	0.592529731504747	0.561275814315661	0.533403189490394	0.56170214708019	0.659623733130377	0.52917445776664	0.538292316042122	0.553576458768678	0.608063859361374	0.644615472387395	0.604798429152086	0.59360911189154	0.570063336167066	0.576438192282423	0.489564864738035
