TCGA_barcode	A549	ABC1	CAL12T	CALU3	CORL105	DV90	HCC1171	HCC1833	HCC2108	HCC2279	HCC2935	HCC4006	HCC44	HCC78	HCC827	HS229T	HS618T	LU65	LXF289	MORCPR	NCIH1299	NCIH1355	NCIH1395	NCIH1435	NCIH1437	NCIH1563	NCIH1568	NCIH1573	NCIH1623	NCIH1648	NCIH1650	NCIH1651	NCIH1666	NCIH1693	NCIH1703	NCIH1734	NCIH1755	NCIH1781	NCIH1792	NCIH1793	NCIH1838	NCIH1944	NCIH1975	NCIH2009	NCIH2023	NCIH2030	NCIH2073	NCIH2085	NCIH2087	NCIH2106	NCIH2110	NCIH2122	NCIH2126	NCIH2172	NCIH2228	NCIH2291	NCIH23	NCIH2342	NCIH2347	NCIH2405	NCIH2444	NCIH322	NCIH3255	NCIH358	NCIH441	NCIH522	NCIH650	NCIH838	NCIH854	PC14	RERFLCAD1	RERFLCAD2	RERFLCKJ	RERFLCMS	SKLU1
TCGA-44-7662-01	0.645104710133734	0.65241125019724	0.66508660897474	0.693866829350301	0.632570416862131	0.58122170734347	0.743396533832959	0.594448433092741	0.640491804433521	0.685866570499858	0.75560042780446	0.752870291835059	0.686859242827988	0.74618382773616	0.711443120311512	0.665025358454967	0.656006889833945	0.64828041971842	0.675128216360158	0.665924237003445	0.585188195829546	0.639154213233051	0.635087824835879	0.642024662898698	0.695054147340962	0.652215107506212	0.653699252201755	0.668277198396332	0.630983150709549	0.708463893855227	0.677554237731738	0.65154310036962	0.676868716701433	0.649453493606969	0.593371005026437	0.714543093199187	0.63967622338328	0.731423252858301	0.648816906175622	0.671875528964045	0.714568696303722	0.603698711790628	0.690151807768803	0.686052969175494	0.633974708169443	0.63207541407023	0.698805719275899	0.680443700310604	0.746336035332261	0.505711094619413	0.698530430759963	0.685935926895594	0.674168078547126	0.639889619106094	0.727734403440329	0.744415707775684	0.623029239077885	0.691240629330573	0.746760491155686	0.660352036374628	0.706817507685935	0.665960231505569	0.763265349762959	0.691812877640083	0.721207708050245	0.584736043283304	0.592786590460394	0.609563528617862	0.613432083205757	0.705672257488682	0.745421521685963	0.702495851158834	0.712620589673972	0.676697725671353	0.628442927425439
TCGA-44-7667-01	0.556340992740942	0.527092337981977	0.520046232295365	0.533707304324829	0.515260703132011	0.512594625156972	0.587828454681547	0.59436477105226	0.538638360154122	0.557626536796318	0.545153833861287	0.588338021410666	0.536546399172514	0.534498556117612	0.550785092799458	0.532967357603929	0.539929551823316	0.517507772335347	0.546644740017965	0.57024580823591	0.551794047207477	0.531437382970443	0.583157387669939	0.522088639570418	0.579765006661574	0.536608122247165	0.548544921598902	0.550297737622938	0.551163332279478	0.554941450214007	0.54762345068466	0.593628194367109	0.540030469178834	0.541849047973827	0.519905903257783	0.706153174965315	0.617980625648581	0.556728566573912	0.56503936033025	0.578581884552069	0.56754200456779	0.519297897323809	0.546776953482605	0.560591024653045	0.578903834772633	0.540326328589219	0.600245806249546	0.530208199878117	0.590874399484968	0.535965367401366	0.553802773601988	0.550833266248756	0.55532723994662	0.560732634980294	0.570512206754964	0.562550060992068	0.569079491312911	0.545077097458049	0.57882549028489	0.530873935661988	0.561040748736858	0.513348859457956	0.573745009829364	0.562771994563515	0.518587161371693	0.560989688178717	0.531665845373958	0.512682438424242	0.547006286835353	0.550427387163796	0.566264670453569	0.524212748186286	0.535875266037687	0.583704980533219	0.529728869750441
TCGA-44-7669-01	0.598979738730782	0.564703017955796	0.528813279708817	0.607473005714191	0.570071180790821	0.548159238862154	0.625123006679821	0.643770439100213	0.529348925130306	0.584437701030825	0.597105883724389	0.608599386361655	0.580664051982876	0.599131697577742	0.570066688619043	0.568772934787627	0.562520963654733	0.539522157430021	0.581210544221196	0.577902084265094	0.553006173024513	0.564385466554243	0.622433798476532	0.550811515426092	0.609865550495191	0.601073677300148	0.565266597795641	0.614664310772846	0.575360874507945	0.587907273177622	0.552725427414349	0.647440925266421	0.582540469711096	0.567465436285117	0.536632442633629	0.681550484110909	0.666510171262101	0.6146457811094	0.608616990523295	0.617906936503841	0.583265094928362	0.591933171418221	0.527212963198387	0.571777483689967	0.617722447846846	0.57311017754372	0.598274218061507	0.561132235519029	0.595278871660497	0.553695753578523	0.580464931335437	0.612745018333808	0.582055932294462	0.560186690601516	0.622158257813723	0.603470309737939	0.560433809299698	0.59301980525467	0.593613365013141	0.552829386189481	0.595178841883951	0.567003384097596	0.616063877135771	0.577033893937628	0.56255386246433	0.544552093231336	0.527568349939175	0.52963452237418	0.572904243845298	0.567846491088153	0.617908083764663	0.57187099395294	0.576734169193606	0.607329060970816	0.57420225628528
TCGA-44-7670-01	0.619652090016803	0.562377190278818	0.577106367219186	0.643658271097381	0.554666984535729	0.557505755849849	0.657918806590106	0.582668356337556	0.542728376711047	0.598149068807934	0.62749306142007	0.665299798985063	0.58952661339806	0.592092421919258	0.60371302270735	0.515846748970301	0.519629851020582	0.528248907404912	0.596328344344106	0.593077506743194	0.54712578946788	0.577707264058797	0.61740785217905	0.57867317046804	0.625277181435992	0.574808411622772	0.609918677308531	0.645906308665127	0.575643884600349	0.652422156160028	0.595402292419922	0.644024662126381	0.595122592419951	0.577754983269521	0.542344185479327	0.659212940858364	0.603118707348831	0.597455911514624	0.584967488865769	0.616479612296239	0.597013208248108	0.590882667477968	0.573680626414284	0.559015258004531	0.634228306918501	0.58033401745925	0.641676053689165	0.587211230112314	0.631261901018468	0.502442970257569	0.587901542888928	0.621846041398099	0.603459071528419	0.561877563585343	0.648083059529322	0.621761196067832	0.599650972267707	0.600433090348863	0.628239183502938	0.603561875345975	0.658796706581153	0.561145380205604	0.639096660731168	0.547280500931967	0.542795425834757	0.549880133074857	0.503255998663318	0.540877484312581	0.572787610960659	0.605001486101736	0.623743538760409	0.611141310039736	0.584310533459729	0.634130846916268	0.543425540304205
TCGA-44-7671-01	0.568704809874517	0.530896945598814	0.522416953907508	0.596284269938859	0.535817812195949	0.512013878698669	0.602238184467772	0.53246082122901	0.503377284361219	0.568662774960022	0.622523858061955	0.614739189778288	0.575572179258786	0.611740715350107	0.561247518352936	0.528549855301397	0.531858730286454	0.539669120093942	0.559639968038254	0.571091465690591	0.442032566398127	0.522127619232401	0.584724685921136	0.522712745794354	0.618095533069833	0.561715251082988	0.515176245579215	0.579085777506816	0.529779186927252	0.589927154693231	0.527744687747173	0.581599572899261	0.586040681782716	0.494759872195337	0.455667223223615	0.619088272037209	0.550271005117458	0.600753182305548	0.557372881544107	0.562459822731493	0.560339185104979	0.55911309913603	0.538925323131878	0.540937216979663	0.566685106606807	0.517897036011531	0.59238251082325	0.522553738349726	0.594315241444504	0.420200660818358	0.593442439898272	0.637445066446841	0.569648969597568	0.513946094602189	0.62530373736548	0.59196666922519	0.487560757415555	0.587220429695761	0.603337937783417	0.560282292287175	0.575657490445339	0.526095635253855	0.622376947257927	0.547614192345684	0.575408789269923	0.445472324103647	0.450396137471164	0.481678061763229	0.513694811472343	0.580396077819134	0.615463926339419	0.55813147236877	0.606097835403238	0.570437093295296	0.518748396586675
TCGA-44-7672-01	0.639755174108611	0.601794971442434	0.594567285655773	0.671740806531667	0.598377260918174	0.578109958280637	0.684055383487028	0.628035946385863	0.596733162278521	0.641142754324846	0.701684958372279	0.71393820714605	0.643199544569614	0.680037374015738	0.651926871842325	0.582522160592924	0.58877530792192	0.615751134280595	0.625543629488015	0.639843223718782	0.536229935442394	0.60533272927048	0.658479523821325	0.612562663078742	0.686306797803309	0.614359141923623	0.596618267798549	0.656508057728673	0.591322283853766	0.667063239489077	0.605848642632713	0.655908945785112	0.638836771006371	0.580040902292888	0.54783400024207	0.6987426541967	0.617685407331589	0.680837615213313	0.618261331468182	0.636387205311589	0.662342347272537	0.616845886161385	0.629721895309035	0.610547241854145	0.634293524691467	0.604991440185055	0.681381802949433	0.596629713286243	0.692502136839073	0.493808322211935	0.653426690360039	0.671428251183494	0.636423532000725	0.585661092842998	0.708311713516776	0.676535561942458	0.584591432393663	0.644060408276916	0.695863513799696	0.651001318559939	0.663505267557811	0.59241841782407	0.705202694065289	0.614758300635202	0.650485837431408	0.546805684883861	0.545179196919919	0.555522452016581	0.62132184645413	0.635937815765173	0.70121339485707	0.620676000813754	0.661123636450408	0.636136178375172	0.57940698554973
TCGA-44-8117-01	0.586654251362372	0.620083074110171	0.588249704607497	0.616371815838993	0.576081004917149	0.541624757880442	0.684303383364364	0.557747062260697	0.605135143778841	0.646287560163175	0.694051521768774	0.67985904231621	0.615529431472561	0.674789806420764	0.648102088652088	0.601045136339743	0.604486624608836	0.588816767727034	0.610629699784647	0.632947166021193	0.559415488146689	0.600225330431154	0.599676089565345	0.579099896779182	0.639545458541725	0.609102257580025	0.601686822094878	0.611664124933126	0.588009754667074	0.634153816077749	0.623765104530219	0.629248427974936	0.623353447166449	0.611162771821972	0.553488335847974	0.657985718925556	0.583365645453125	0.681835043009345	0.590482299322755	0.621221938360381	0.671071941361463	0.567495313631726	0.653881944782505	0.635687299990536	0.602721383168404	0.602802082900862	0.644492052043999	0.620802391856475	0.690724523138826	0.482575894154378	0.644424838653127	0.617534296470429	0.614685124766383	0.606594164229787	0.679730545927869	0.692740210107447	0.582042962738704	0.656204765516509	0.705444984455565	0.608113078693489	0.643908554889119	0.598545140049657	0.723570706654126	0.639727101104866	0.677666078228196	0.563621010477574	0.562255001557999	0.557589908464105	0.556759943411705	0.623216336593592	0.703484352814936	0.616041565921607	0.654416949719001	0.608301726037364	0.58148428510316
TCGA-44-8119-01	0.581985223316337	0.549725282957678	0.542898903883298	0.582773386016902	0.546137239961044	0.542041520641986	0.624434981720963	0.606254030431493	0.548583681047981	0.592543327391399	0.598135254973076	0.635343395457924	0.585747569975619	0.593585641771515	0.570086201873059	0.574213104231555	0.575540022119164	0.549754647855091	0.590650000251279	0.568771651099728	0.5424032830988	0.543840651985319	0.605507460040448	0.545224197117252	0.61344823021161	0.58889616200497	0.580406302423533	0.591188172731587	0.553665732960626	0.584127971605937	0.56361203614902	0.62060992712076	0.575125318513235	0.553272005412964	0.524755958683796	0.692149834944671	0.633187085894625	0.618160864241392	0.592176935873467	0.600746006131313	0.581045585915008	0.561361468293473	0.548735503665119	0.579172550034696	0.598403586604862	0.557694322831019	0.607122244613385	0.561904452048283	0.611299843932626	0.509691667561628	0.578903628869696	0.597697590192686	0.601544507552345	0.568224460965611	0.622369862003804	0.603062858428103	0.563034264185887	0.588567300451208	0.604340446454961	0.559730555011369	0.616334582786031	0.547301428094063	0.619994327567922	0.573102354139116	0.558383235061499	0.532747536225911	0.521410145066154	0.538923459050696	0.568314365608675	0.574799149607946	0.608920562919511	0.578931771844539	0.586039566979096	0.623756376075431	0.550215414972909
TCGA-44-8120-01	0.582246527272811	0.601697418565057	0.580563771829224	0.609283091483962	0.572669108422613	0.524889896818205	0.679454514353214	0.555077394107757	0.570730257052157	0.635129924459489	0.67584696984605	0.658865129909	0.593649390208097	0.652896036423927	0.613151386563449	0.60127023359423	0.595463997054754	0.557995967157095	0.606748306499903	0.611586333971371	0.524928129123476	0.5744232767903	0.59125578342466	0.565219080967337	0.61331684727288	0.613823731078621	0.580288363322289	0.597912331684507	0.575084236726405	0.620830769855388	0.596269559909818	0.63184383816739	0.603967303487128	0.579494465167117	0.527294859910825	0.657455453786127	0.571213160469765	0.657832796904017	0.575432199641882	0.593912117821933	0.641913706515905	0.561868628898852	0.599017763931042	0.58226111007012	0.587849557992271	0.585269363555043	0.615777572433784	0.612001989689186	0.655671237832848	0.475149755162247	0.611475825814566	0.614331353516201	0.589363452671332	0.572504970327252	0.655067498308631	0.650786371078575	0.560872402830471	0.644859735622933	0.661679831634104	0.600035623690751	0.635359703043456	0.583337694939252	0.693276682401042	0.608016764078648	0.642862906508118	0.532686255217441	0.520378326259407	0.531256204291638	0.529519046518704	0.605318755511848	0.679398143584735	0.616421806734182	0.640587004154308	0.604114309876917	0.557458904752956
TCGA-44-A479-01	0.571287830583464	0.541269500504987	0.531980678457582	0.607211946340925	0.555623561691681	0.551709633502432	0.592613792577187	0.603876502377077	0.523750177302807	0.568016827670476	0.618348277876686	0.626978461478855	0.560054972883479	0.593903217861713	0.577042624729629	0.511993583145842	0.522052660974079	0.546228514085657	0.560164065449624	0.577838277419039	0.506763140001926	0.548929876894705	0.633365035276248	0.571534024731966	0.633917271366733	0.554939908482583	0.561710188495859	0.620565219453007	0.553673067544637	0.594302566024372	0.552989923982356	0.62423150688683	0.560867149238813	0.54183209131582	0.507863129596624	0.680638248412554	0.615215211085418	0.623894378277716	0.561605186830778	0.595202709553739	0.58576901276227	0.591268184137721	0.543452032257023	0.557707149162289	0.597973286947455	0.540725401678191	0.605307656851352	0.538517252222357	0.601761292950264	0.495871189952123	0.57940770523627	0.597757942719774	0.615792411466478	0.562315488651455	0.618939495204567	0.590435603365984	0.530594181267892	0.60918124911908	0.59910089039811	0.554187172392859	0.573265909290068	0.545201883776973	0.636859018189543	0.55910248769265	0.5662028990675	0.521941871724057	0.50760455807401	0.525665897647128	0.585602391693971	0.567387917155675	0.596814966569526	0.556714528414048	0.599476536263365	0.583450294925897	0.524150100006182
TCGA-44-A47A-01	0.568251299323066	0.578056316235571	0.581217802398934	0.643569421343938	0.575174332226693	0.580545357118738	0.645564094723483	0.59087000700769	0.564484523380468	0.602635191802863	0.688895742432008	0.675357138401324	0.591255728765805	0.669974057392061	0.61025815945427	0.5291558102499	0.539330950416479	0.591147545829401	0.586999144899193	0.630150175800959	0.503228585212249	0.564262575603633	0.629117383240028	0.578185663997201	0.645838745671676	0.581114252230162	0.56571904680219	0.623862598997347	0.572232325590051	0.631027603828557	0.577527932869465	0.601657127493974	0.609681213909591	0.546776178255161	0.520511745483625	0.639018451662769	0.551135276416077	0.665336240287224	0.570092140121928	0.596122667173941	0.636321699559917	0.580116802425045	0.599753828548457	0.567044863357824	0.580018319927307	0.573089270749079	0.637989232641182	0.566134172399519	0.670710429541469	0.484614205146009	0.606768941562961	0.640487638323298	0.601411627516619	0.539446587950674	0.681238494343011	0.651864901903101	0.549962343596469	0.630697211178493	0.67289851361046	0.607114942729847	0.615585053528914	0.557154238485508	0.687243991242237	0.578343531046114	0.637461767897277	0.521729066578176	0.512314335483214	0.520444329523534	0.583053451664775	0.597470907420603	0.681171921480428	0.592398932802274	0.626766644914668	0.574227109840698	0.554653018235546
TCGA-44-A47B-01	0.58877490865947	0.591380373922541	0.572728611884126	0.630487132367678	0.582388220646747	0.561732763687415	0.664194315854248	0.601066782680757	0.570273983512436	0.624272708594474	0.681331272611438	0.687235650224091	0.608982261395447	0.683059910013538	0.612458757402178	0.572651027227646	0.574543825774414	0.591455085669812	0.604859883931874	0.623230111554377	0.52543642726509	0.576596612182362	0.623449606299881	0.558480769158016	0.640442742706438	0.61124129212856	0.582736737202559	0.608417249035652	0.57293266483676	0.62883134522486	0.58837885068475	0.613572205193502	0.606240662148629	0.558607012450642	0.556649211011251	0.673019390741868	0.575864020398461	0.666903013161007	0.580568869436366	0.605324608643875	0.635886456621268	0.57444655614748	0.609885276956843	0.586735840549952	0.592969237823256	0.591681140538678	0.639804648829401	0.584095741792201	0.662971115855326	0.503381743640535	0.616628221145196	0.62728615183414	0.599621275451379	0.557790885011948	0.681646610920104	0.671401657993309	0.572843085141634	0.620492745941086	0.682726954767065	0.594611697214808	0.62573575877835	0.577318851470576	0.686103669875974	0.601623071202772	0.645493915085335	0.546429097890087	0.526348805884085	0.531499972056281	0.591958694416135	0.59860924639301	0.691407379680496	0.596932093609403	0.636967403999262	0.59229349803719	0.562763574176348
TCGA-44-A47G-01	0.623078681152593	0.627137635450807	0.621676779187549	0.698277815628271	0.622580518396786	0.605312383289398	0.70194377468968	0.599992979539255	0.613136698949584	0.646771771759009	0.718810883054415	0.70589778508772	0.659274358623225	0.735756146515987	0.673414526136563	0.582444845278272	0.588704324885286	0.637279480308902	0.64440163990986	0.680051008048834	0.540482116873938	0.616884465419761	0.646906647758774	0.627747691350116	0.701606059859686	0.620437469652741	0.602361975571219	0.663870201209714	0.610771270060033	0.69005519630798	0.62340903326951	0.641261015686525	0.663546547468889	0.584835108593153	0.559686454033513	0.690693080717407	0.605495266707813	0.688297684518808	0.61654084332768	0.645784548910166	0.684642774877998	0.632846156165805	0.653530198223499	0.632140384480783	0.640109720951461	0.612970127329625	0.685854443171115	0.614056815493981	0.717715442392472	0.495640592390205	0.674358809942862	0.7016027244029	0.6525397676346	0.590228212212234	0.724734926791088	0.706153356476016	0.580256876123004	0.670397408375678	0.71665093998675	0.657293980934203	0.658075553423781	0.609080528002066	0.725010329660714	0.640495198109304	0.701559882777154	0.550765629023047	0.563881940656684	0.570291703276682	0.60516147869169	0.672278391633415	0.731988200664486	0.641750211063808	0.691118477861377	0.627137094114234	0.590825764392358
TCGA-44-A4SS-01	0.652808504878013	0.61670583378455	0.63588956711505	0.725795189447294	0.639332425632274	0.620598372853324	0.680259017376917	0.579215765115125	0.58885312403898	0.64838605636861	0.698108598345624	0.687110862289339	0.671774080584665	0.703193014692769	0.677090327644724	0.575884449625685	0.57378204468612	0.617011154802298	0.658938266709007	0.663283814918804	0.538040409158601	0.622825258207969	0.656447385723062	0.667707997846508	0.701428305754065	0.625440127416293	0.619680722191228	0.691608812194449	0.651940436792751	0.712708893794366	0.62588525593451	0.658305895428207	0.667265413886756	0.588417861879769	0.549735788296075	0.656794963188014	0.627338457391266	0.660661026622672	0.634171517678018	0.649808747530351	0.644091852483397	0.683959083743131	0.630068633182348	0.644028881300115	0.675044453388092	0.600472205570578	0.682795640780857	0.619936240115793	0.678606350196481	0.474145495804287	0.675959817958769	0.72286111451058	0.669726224902694	0.596467345658267	0.701664301552844	0.682468041962475	0.562206706918614	0.668603777892497	0.678734331978204	0.655679260154076	0.648948096487344	0.632646259763586	0.691944071911977	0.630850326762412	0.652758913726997	0.526043494671021	0.556479977006956	0.581902822602739	0.615518744490424	0.692357054539826	0.694574570010182	0.651732886450127	0.686343622918301	0.65746845473031	0.601175464599825
TCGA-44-A4SU-01	0.575234189293415	0.604714432943123	0.581014133502553	0.650994454151015	0.577511875756695	0.546234764697199	0.685157676845782	0.567143161063765	0.569045117838977	0.63182923208215	0.725075379259848	0.722398094368021	0.602604618538209	0.676431424372149	0.637849434554952	0.553337227153374	0.563783664878649	0.587342213525583	0.599898358010003	0.62750079529812	0.511143152899717	0.569589739163268	0.624280709385038	0.57731340420749	0.659604713460465	0.597178359051258	0.591625689930274	0.644696920739263	0.582443282266187	0.66413004868255	0.61189851755595	0.615886162959261	0.629431892503193	0.576734368195747	0.528406751201563	0.663635810851164	0.572398228002638	0.704827902414501	0.569853284626377	0.610102075742223	0.636523224259241	0.563010812598728	0.62435855583717	0.601874161799314	0.582552724313057	0.578568477325782	0.632792563205967	0.597205244264065	0.690643915765746	0.49005082879342	0.624963111241802	0.643719598841031	0.640342721575053	0.565658348077691	0.69291361109562	0.673104539368423	0.557548789374541	0.6513396042232	0.673212405257402	0.613160177303955	0.647532150605314	0.59011829919263	0.741128817826032	0.616887957347569	0.660074102066283	0.529119708625814	0.519123305155598	0.519464543509564	0.570289235324918	0.633869774491274	0.696325100750966	0.614101447284074	0.663492528466852	0.595482470688035	0.569866936242935
TCGA-49-4486-01	0.529501773423403	0.526384662784416	0.520110178502236	0.581467694634298	0.53092025517254	0.493684023521976	0.599838203794034	0.503198828859384	0.498815171969673	0.547624098263929	0.630365999879072	0.604832250108427	0.538158586694051	0.617304766029581	0.540668050991681	0.495500445567231	0.499568547302271	0.517915850399877	0.528946257540145	0.574688141326888	0.431524517893677	0.505903891297217	0.577276561889349	0.512634339483655	0.600688934291274	0.547593561329881	0.502940593051681	0.568577975638873	0.518172550133407	0.577157296282412	0.531435843609809	0.555995044869355	0.566555538110981	0.498830634630351	0.44729663294906	0.597787376589781	0.495162147769267	0.60293004450911	0.515848268955893	0.548630179867546	0.558656225020644	0.541216385368369	0.526800071457961	0.51907500056417	0.541185140319962	0.510792333190569	0.579620124341637	0.521623292606008	0.598743804642069	0.411377482092296	0.582072738198854	0.616044060293219	0.565954724570075	0.495051991073693	0.620517701458243	0.603031497390637	0.46848829587049	0.604208092878047	0.620481596353271	0.538747196975209	0.562495800441403	0.514037084903575	0.636556572469375	0.538091453239059	0.588950732127773	0.448317399010303	0.445880748374539	0.459475211107553	0.501330123660478	0.565615052967993	0.630144842145369	0.553283957339221	0.605804280814359	0.525195374744376	0.486846937076296
TCGA-49-4487-01	0.605929484443772	0.616069185237963	0.582754947784056	0.639171485762271	0.574363965894698	0.562972810270088	0.664746158585542	0.593305255869339	0.563856273202623	0.621398749156272	0.66275681695022	0.668811533676489	0.607373091257146	0.639898396950742	0.610160740824426	0.567560424975203	0.570686411765292	0.58312173075695	0.606982408393353	0.650191053569681	0.544570058772222	0.6027652394664	0.649752640210504	0.576931548420226	0.655544882760963	0.61919716000313	0.613886628800386	0.637813012448398	0.61540946571078	0.619237883796227	0.600718841124343	0.659054104056521	0.617544106930156	0.611662698191139	0.552924745857865	0.706125228503069	0.605295555233923	0.674311120473174	0.596325977810345	0.629348885588395	0.618264381285359	0.603345121882155	0.581714829173643	0.595652371625137	0.635690358681661	0.593543304819475	0.666095773743416	0.603073136330786	0.650499251686335	0.5217550068406	0.651651800818079	0.648146543194289	0.640482498156163	0.602497098954028	0.659467873273135	0.648639905667581	0.587402759439749	0.659088104597116	0.661574854972369	0.592168687167986	0.648129526865392	0.581989749163112	0.678562113302674	0.58690483174222	0.597048188520622	0.563899535018674	0.524554845379426	0.55952524826359	0.569665741553392	0.61321924836659	0.662960052640791	0.610348913685036	0.6500452950089	0.607477200823922	0.576752511210964
TCGA-49-4488-01	0.585075348638712	0.579803036409552	0.583026296852666	0.618798686773647	0.559861270729054	0.529730010870041	0.65855399104192	0.558324584330335	0.573038414907796	0.624960819807736	0.675425290825193	0.681721638181057	0.612151247872516	0.665665796968878	0.638268755935214	0.544286731592249	0.556418025527736	0.576379435691513	0.589165877266296	0.618637765480219	0.518149749787429	0.578792342735485	0.603662616408799	0.581146393613164	0.644216293425582	0.572820701556603	0.571684359756314	0.606917752178215	0.575276269851157	0.650595500754399	0.598323098221688	0.596350882477379	0.604492191253169	0.573969221078418	0.517996314051473	0.667144678690876	0.573733123795768	0.658603451170651	0.584002246833925	0.626099378925651	0.660603004999064	0.564963807350777	0.634524946051878	0.612304988598456	0.596918897258884	0.571492082343779	0.640410366017914	0.583293475194403	0.700536862232988	0.449923666836613	0.644776578085815	0.624412882364989	0.603568212168253	0.570381433975967	0.684780618125361	0.673273632047702	0.549971377829494	0.632177121733715	0.699995723147819	0.60670532001917	0.625962627667453	0.580064989424321	0.706256851548185	0.616347128334983	0.651834188787104	0.523987827034766	0.529603984125921	0.532908807477454	0.556364147624149	0.627592007025977	0.684968741495365	0.599796681784227	0.641593664632981	0.593705660900982	0.556138078057416
TCGA-49-4490-01	0.575079903355966	0.582680497036746	0.59055669211797	0.646153972486712	0.564496641664792	0.558210990036093	0.662881184852837	0.553711737420908	0.538500739964684	0.615529327529119	0.69690736789296	0.706352763502177	0.577643325458871	0.644874535326189	0.615450399580674	0.51517933257652	0.52303646978437	0.55541428864268	0.58007242573548	0.60078969608614	0.501860384017654	0.552824298302753	0.619300770817984	0.604157307860818	0.648015164744231	0.569840479349938	0.599915183173022	0.657455723676803	0.579976936291889	0.664653899069179	0.606941001837109	0.620400215249917	0.613591977774817	0.57657574621574	0.502023753805746	0.663550578762211	0.580482749063093	0.677490063477884	0.557288506143815	0.601878552376229	0.598969651790442	0.578428094114765	0.581281074829959	0.581903916810557	0.606039049388953	0.549229587185582	0.645572397258455	0.586936993337093	0.655917370056688	0.466216579287158	0.617863724956963	0.636463735375909	0.650780268606317	0.553644067579799	0.652934466722963	0.643804315926227	0.539123010664442	0.653025657259327	0.648313353160847	0.602819032548234	0.631971896918544	0.577090878377831	0.719680508770305	0.588818125402419	0.615301296852828	0.507800198037032	0.486330175651923	0.521133857592686	0.563300521854624	0.640536457630528	0.658625105119526	0.620906146888469	0.649409147235716	0.599453336086945	0.528741758868034
TCGA-49-4494-01	0.570641161272546	0.557742905261838	0.570433956872211	0.640435442108158	0.565855151879567	0.542817545300267	0.628874567355466	0.544071555630674	0.544222324702794	0.60004739506224	0.675312450710046	0.661698987068006	0.596133833524696	0.668594294828036	0.616340902931987	0.519616668373447	0.515155192288649	0.568407350708841	0.558626238219562	0.588091006183679	0.467530421368066	0.539192625048099	0.623278341287133	0.5708665730261	0.63477214793228	0.56246865086023	0.534800293620668	0.60174013525699	0.550378686679696	0.654911576711922	0.564818603702124	0.588711660609073	0.621253783111915	0.534497948860741	0.465273773366429	0.645845668233179	0.559772643261042	0.654442238212062	0.574236470301708	0.584195900700095	0.622277746314615	0.576132732536791	0.597121518684344	0.594172057609007	0.569777324102245	0.527486952808036	0.62607445702242	0.551566268891657	0.654459340422573	0.405674198686757	0.621044040519492	0.652436135329589	0.597209184069423	0.528955570678002	0.662556362196795	0.670788729206343	0.498740505201617	0.61418538783934	0.680636151562473	0.583962019798119	0.611774443167303	0.573656347570044	0.704916292530253	0.598995429627063	0.637002033759759	0.451651924392653	0.486983759889085	0.50239485336501	0.564218063620698	0.623933813401749	0.672558353057266	0.603357332925805	0.629793367306881	0.580256481894176	0.538968762670034
