TCGA_barcode	COLO680N	ECGI10	KYSE140	KYSE150	KYSE180	KYSE270	KYSE30	KYSE410	KYSE450	KYSE510	KYSE520	KYSE70	OE19	OE21	OE33	TE1	TE10	TE11	TE14	TE15	TE4	TE5	TE6	TE8	TE9
TCGA-L5-A8NE-01	0.611283968272739	0.612572441260486	0.557331233110215	0.582513977892658	0.573176612900089	0.576627854452321	0.600696800424994	0.589954919779623	0.567350602200452	0.612848696997666	0.579431428137652	0.545955458070875	0.765423334081085	0.56919725853676	0.686866263555003	0.598477975946044	0.594751151142759	0.606042653369483	0.633147892975568	0.600466521037391	0.629537096000431	0.608213993151144	0.58454230768538	0.579590030371682	0.603827167519292
TCGA-L5-A8NF-01	0.598525887823019	0.605947186644252	0.54599952097882	0.584777971455263	0.576241038938115	0.557911297552253	0.605788392190166	0.617853114861447	0.575432075348549	0.620520657540053	0.567421900347002	0.528363686806161	0.739140908810409	0.568607068377812	0.682194758897993	0.580419334679864	0.600317667700445	0.593238900942471	0.629549139929103	0.609783923175895	0.629406145864688	0.623573225650351	0.594981006732159	0.562250896782283	0.609480385352396
TCGA-L5-A8NG-01	0.639595678262806	0.619875073266044	0.565576250346328	0.612918290018013	0.581733994736988	0.560271224709223	0.614908770483924	0.612477529562485	0.576456574267144	0.655832033802663	0.601003473383276	0.558192986352845	0.758727409397972	0.593770729239481	0.73653640686514	0.617428924236854	0.61518843037257	0.630707485277384	0.647666425319749	0.639228431999621	0.635303543925597	0.629148431881673	0.600687899766738	0.586126532199042	0.635350320914548
TCGA-L5-A8NH-01	0.567971914225753	0.578038773909745	0.513265100171479	0.570600959208538	0.551171412333397	0.51049040929724	0.571372307469075	0.594603330541572	0.538056248989504	0.605325230323915	0.554453157620286	0.493379982573762	0.706037550995726	0.551858432304916	0.682252203551388	0.55061017133117	0.575850228049181	0.591304496626065	0.609649449696655	0.602827796945208	0.594405147047552	0.574005511084228	0.557293076868654	0.519822688599206	0.582025190986108
TCGA-L5-A8NI-01	0.669007634857364	0.650963404834048	0.61622836826612	0.59938134039678	0.624966198907876	0.65375981903649	0.612151412730321	0.629192028366896	0.638055026065852	0.65396675018699	0.633421564175158	0.581464169579298	0.71894103570653	0.626076267705199	0.70518020607652	0.66699120402126	0.646059797184901	0.646367311590722	0.680721899481188	0.636532584796623	0.66831301664863	0.639669997903159	0.639418459800173	0.656035183839159	0.630270701289346
TCGA-L5-A8NJ-01	0.614505852054214	0.604221316166379	0.542182120764383	0.591733202262911	0.565464117766226	0.530685790323281	0.606825034045595	0.595042959193906	0.553882437808061	0.639205105167369	0.583977308519551	0.524452585285193	0.752989319319499	0.586819779127965	0.73496470218708	0.595084911390635	0.595395073410769	0.618185063551874	0.633036927480524	0.627361691816198	0.617662020165786	0.616344058429699	0.571792664641683	0.55821446836494	0.626701087246096
TCGA-L5-A8NK-01	0.666841353484297	0.690702729296045	0.677870331917066	0.63698126710322	0.702238646900436	0.610400588080077	0.653345696995054	0.659318886892079	0.65658872810459	0.710238657754107	0.708618424833832	0.613020553073137	0.57476394301508	0.77291458596029	0.642647715428797	0.629106282979238	0.699404993313384	0.768005173226085	0.747138794777459	0.735277888520514	0.641843261074414	0.664107687043463	0.669010268611087	0.649658054621825	0.779765814196218
TCGA-L5-A8NL-01	0.647676044252656	0.646551863624871	0.606468813026016	0.614999905357315	0.628312078026428	0.629784472356356	0.617951456804116	0.641519115969451	0.631450040319539	0.658393621987089	0.625621036203457	0.589642912066695	0.714006665788341	0.618272780571725	0.713912511797017	0.645791604961415	0.638256813850847	0.646907230265435	0.670101282929394	0.63729565155584	0.656587650282917	0.646488987437384	0.64979678314206	0.643004835031005	0.628266917160992
TCGA-L5-A8NM-01	0.615638688806607	0.603284112910864	0.535590033078931	0.60675432506817	0.559939848561166	0.521069834355885	0.59859317441588	0.572107010540775	0.543194043746145	0.633848319213031	0.575614039151574	0.533944480300683	0.739409104692099	0.567167963898749	0.699648295104253	0.58418234399255	0.578892878969406	0.620981376222674	0.620981197275883	0.618528112896454	0.585217053993326	0.612230168053011	0.562235681930981	0.542612642770444	0.613657150059827
TCGA-L5-A8NN-01	0.553444241087026	0.5407662421833	0.514640752355256	0.535693359387447	0.548218761235549	0.515402217785154	0.532291227159961	0.565220346806922	0.528273903873753	0.558818883087254	0.521616927581571	0.485332056206451	0.6391920402523	0.50176942517859	0.598908616984616	0.538007011598754	0.569668300464717	0.542219727437678	0.566677066691589	0.549292977770085	0.570259611220738	0.536077745563343	0.567445843068317	0.511879412939589	0.529046440126466
TCGA-L5-A8NQ-01	0.669825476935719	0.686119610273454	0.665657118167674	0.648453883284825	0.684074491033515	0.604184360926089	0.649222350777335	0.634550330943333	0.636458686684991	0.707838173099352	0.693372763883521	0.606088334121277	0.617140983459079	0.760793658573197	0.660482542648217	0.633441026645171	0.687793746965985	0.759323765512122	0.728701608025329	0.727276295517061	0.646050693661661	0.655076975273546	0.644431518572463	0.636779744502651	0.762063714953861
TCGA-L5-A8NR-01	0.6780976888477	0.661964332449191	0.592885282603964	0.645605164524824	0.61452852414289	0.59324596633411	0.654705268828512	0.646312873957886	0.609397826877181	0.679149985834168	0.636517962454701	0.574272277194272	0.753899484425886	0.618319480109146	0.762557003339846	0.647041457820079	0.633516474917518	0.655573360768028	0.678819219790747	0.665835207778	0.653388024269943	0.66028586436584	0.627495999622328	0.626371742966455	0.654674129908585
TCGA-L5-A8NS-01	0.673952069507285	0.657993837631806	0.609536345486202	0.636487768122979	0.625965880872902	0.615743742240866	0.647542562056577	0.66122658482822	0.622621044340157	0.689695766693268	0.64521218270035	0.591112856040277	0.743263406672943	0.634957355846714	0.744197354579312	0.656182754199809	0.65230616507091	0.662117418963045	0.688318595587362	0.669966499055788	0.672921390556525	0.668369467575309	0.649873537973439	0.642670189199588	0.67121354826768
TCGA-L5-A8NT-01	0.669987491461788	0.66604691654594	0.621490610021965	0.636710008560423	0.635344072351289	0.611457661459957	0.658307871122235	0.669676980808199	0.633504188446049	0.688388419010963	0.652705859904488	0.594473847318776	0.72808873904392	0.661523919157484	0.748013032882205	0.65404110621476	0.665870889196277	0.686464851914984	0.694867261372019	0.685047241671253	0.685712195280295	0.66133371838782	0.649538438798962	0.637981792123551	0.681458533751102
TCGA-L5-A8NU-01	0.648683929689347	0.649931968264918	0.614251698001341	0.615673036705451	0.633094951839867	0.602921386545403	0.62537047640235	0.642006170753247	0.623331959006478	0.673228870066973	0.631760472606747	0.588992081775892	0.734958724936685	0.636015560140122	0.714521501687392	0.624109711253476	0.654771189868255	0.664954979758269	0.690626602761091	0.661341038127001	0.66490073743702	0.643695474140596	0.64988151273556	0.620412698203112	0.663685094787522
TCGA-L5-A8NV-01	0.623034379261153	0.631024898396021	0.576285584763131	0.608865839673664	0.595947491735135	0.549543623690368	0.616803416998446	0.622964267851477	0.581087142344031	0.658415302430027	0.613523708441298	0.554428612360343	0.738449521511598	0.639484156762132	0.716675488482813	0.601566921331494	0.617989577533409	0.65721240495926	0.669281927424189	0.660749371427988	0.635829390148345	0.639170424348534	0.602579432047419	0.579611669150883	0.668556722505304
TCGA-L5-A8NW-01	0.627056477582617	0.642051831182587	0.612184766611023	0.619451554305264	0.625920553201457	0.556514444108226	0.627057070292425	0.623963207104408	0.591513675070347	0.671957966877477	0.655956730543627	0.570817566172053	0.659141379826315	0.709119471308373	0.677513283888741	0.599830481799199	0.635606317925707	0.710350754143945	0.691519910916178	0.689447729600371	0.625386682371051	0.631867367006957	0.611610609166029	0.590956528952177	0.722598352147474
TCGA-L7-A56G-01	0.664735489328711	0.67933973070551	0.679309824058678	0.619565747911447	0.682979317212909	0.64764592485955	0.626353924311777	0.628852352589743	0.65656300910628	0.684356960937541	0.689261204397092	0.627793737344201	0.549570374235856	0.751873210196885	0.628193636600184	0.634116798117321	0.679699102678081	0.740754228332257	0.719987317882703	0.697489395425811	0.633628711146663	0.646623219627691	0.664620198680816	0.663826557025002	0.733853056216856
TCGA-LN-A49O-01	0.724202211815236	0.750013002995642	0.735882078066827	0.669036994920405	0.75389795276167	0.711354404875688	0.665481527908363	0.664246845748636	0.715577205340647	0.720205403459331	0.742889855303661	0.656468131085447	0.560808980584681	0.805134407380116	0.673692711208478	0.696911062914445	0.719331579150036	0.789148518363193	0.742958456722277	0.72585433224381	0.658385061319192	0.690567008805161	0.694229090600401	0.72523259954076	0.754821272048599
TCGA-LN-A49P-01	0.691497422708778	0.70834031958956	0.708400982483967	0.639421943652945	0.721079237285196	0.670548739583909	0.654788608568802	0.664564477695753	0.703304921803414	0.720212282059477	0.719202099648001	0.663865706759952	0.60032925477193	0.782658290266751	0.656802075783507	0.653222549060308	0.710316938639538	0.765831440199323	0.779912986781926	0.723112192954076	0.664009027049582	0.693657220517302	0.718413353835197	0.694059302979587	0.766198535705978
TCGA-LN-A49S-01	0.63661202205382	0.664991516751958	0.638954871204565	0.621568212968593	0.664118776255339	0.574474120661816	0.642690747037312	0.6208682569208	0.624288755113071	0.692400992788705	0.65929593308263	0.576589962141507	0.597715069099518	0.727233247367252	0.640937526372371	0.585867510562583	0.662121689281792	0.729407732939066	0.723986329405929	0.722986853348576	0.619993001501397	0.658575646586433	0.644260297458466	0.589428395309652	0.758276480335054
TCGA-LN-A49U-01	0.666057484554963	0.717149008709192	0.731379186908651	0.636938324794643	0.749154849753843	0.670077534165832	0.634147245042286	0.666496353993914	0.6924716987965	0.69311920672164	0.739904347325527	0.662837212990598	0.518700728689056	0.795210805102483	0.614249047961678	0.644490605577241	0.706247659954965	0.776029040828862	0.743086735115723	0.721694328736221	0.636997571041365	0.646598392185196	0.705669488638726	0.696042701765021	0.753643607384785
TCGA-LN-A49X-01	0.70928845487364	0.738645476017694	0.74109819066875	0.67421219995331	0.7596528643517	0.700666061525774	0.661803241503612	0.680172495037346	0.715312325496514	0.724176717416434	0.753930323833736	0.662911691627947	0.573295559404951	0.811260099361206	0.674326853483254	0.688211499013717	0.723164150439155	0.786438563614516	0.75040430132322	0.741303001070755	0.665346415773318	0.683069256150402	0.713301495154438	0.7214830149441	0.748912359109001
TCGA-LN-A49Y-01	0.63387885657462	0.662159078890331	0.671231448228911	0.61676531441107	0.695350649362488	0.621964609864853	0.630138709859862	0.645621179857942	0.66202938485126	0.664339079905538	0.663053420145035	0.59556597403489	0.536204424023888	0.704647348553113	0.5973730709908	0.580089067418869	0.692838710609942	0.703975686513264	0.709051715325866	0.702722616223233	0.603241561291616	0.65250907851056	0.675327010881403	0.631991495713632	0.710603055760039
TCGA-LN-A4A3-01	0.665249951195912	0.716590723136437	0.688391311877536	0.649778780835637	0.72468333590946	0.633129766095649	0.650098613293329	0.665874130577715	0.659986944309477	0.70153586494708	0.713332384923162	0.609632002498338	0.554616849651134	0.790542956493908	0.636525992416817	0.626626086294141	0.710663301715848	0.775031970446991	0.738264417732466	0.737411049657136	0.637232329536127	0.657071944962644	0.669773871787554	0.6591950792366	0.773955404010504
TCGA-LN-A4A4-01	0.667742351319819	0.70884873245378	0.755228241873047	0.643701985733317	0.738240618146161	0.688541982453669	0.650738881993062	0.658715573904833	0.704074253205007	0.693534482455522	0.713645405598612	0.678428442997922	0.550693170090015	0.774484325441648	0.615715184889031	0.641563920113391	0.710693949172267	0.757424207248257	0.746439486225078	0.709255478201506	0.651175943801982	0.676099142205541	0.714901460133869	0.713442485909051	0.75947336402021
TCGA-LN-A4A5-01	0.752763327808559	0.763833995370865	0.752422679678303	0.708308159087554	0.761094346384498	0.735375985064548	0.707574212742459	0.70867507863011	0.748755894181713	0.753709031885955	0.756210482325134	0.695295440244833	0.625481971955425	0.772074190926666	0.682477062965262	0.723421250690723	0.733574883076971	0.772601214508004	0.766567613542875	0.741657135058424	0.705518217625504	0.731124963363328	0.757745983764626	0.771790694159666	0.769253441501235
TCGA-LN-A4A8-01	0.663400640830114	0.687421762914442	0.680977499637019	0.630838908991243	0.692194020524273	0.641184733385705	0.635458107151244	0.664643141538295	0.671091195799717	0.691306682120065	0.67588604919621	0.620173906539448	0.566171127478328	0.712998396735864	0.638960029594384	0.622537354811726	0.684493466330188	0.717807960689984	0.710944135462032	0.711034950157019	0.640691924572287	0.66707341725374	0.678692559140858	0.660916387020887	0.718864019699589
TCGA-LN-A4A9-01	0.679051552060623	0.724755494895586	0.698146171975507	0.664003643691318	0.726279294248364	0.661118324436282	0.666894307624275	0.673297206518198	0.673588220736257	0.696723904725243	0.720306369756276	0.628470088207318	0.561661207967264	0.763337193784283	0.640519499218966	0.634657642640911	0.70579160535429	0.761340636018892	0.720526200605791	0.729691861473872	0.635898998691574	0.666831387431598	0.681388843606945	0.682604031635208	0.745866251056727
TCGA-LN-A4MQ-01	0.660791805053155	0.706928382000872	0.724118255085678	0.620912022718879	0.722960427363783	0.669956235714453	0.647209406183158	0.65648852834533	0.705587688685658	0.713456374083719	0.716594287648829	0.700126590306839	0.552360925916774	0.776377369017316	0.610431306326328	0.631033911267693	0.691861949958827	0.766000532673936	0.761269627743617	0.699590700260673	0.654302598761573	0.68922075273558	0.733477592350618	0.678199312134114	0.771440945361434
TCGA-LN-A5U6-01	0.710936002167428	0.733559502565833	0.727379628174234	0.641300651196927	0.730820711876117	0.718930169477886	0.643948804700061	0.664310552363031	0.708416508770263	0.707866265308502	0.7281142389252	0.676772847072638	0.54447696084042	0.786980002729928	0.634238037608964	0.670887377376459	0.710629839964269	0.777930432852493	0.753235716481932	0.713053380185204	0.657238700270755	0.684319866082847	0.711928280480479	0.734183418524306	0.759740254337952
TCGA-LN-A5U7-01	0.674664301206627	0.739063040840125	0.717517630428653	0.64663120693085	0.760944020876769	0.681212334192917	0.638582052066991	0.668409724466498	0.695291967770245	0.703098652194685	0.748661600601118	0.660321266893289	0.529001309885639	0.822612795356792	0.630401173347835	0.652097414499801	0.702477007990006	0.797549117383271	0.758070392307616	0.725176220941967	0.645168837551649	0.668175697377799	0.704548398259808	0.69410700495803	0.773748477383129
TCGA-LN-A7HV-01	0.681638047925651	0.718711096539494	0.708725466074164	0.655024561353843	0.727678653782449	0.692038827643215	0.655333014136723	0.675664632548571	0.705396821813116	0.711759837688144	0.720235789980776	0.642091401355694	0.551612849018368	0.764679933779244	0.633558656390039	0.646702200141925	0.702712777850651	0.757528348201076	0.746197998910325	0.733218884722216	0.656042030667247	0.669923789198792	0.701993683553171	0.684091770227495	0.733566902129
TCGA-LN-A7HW-01	0.654431343681096	0.702264074836942	0.724809107683928	0.607293201471909	0.732530696775231	0.684875533375629	0.617043035541599	0.637293080845784	0.689247764588417	0.679038323907905	0.727163699329526	0.675924089187843	0.525576990684975	0.782722962801356	0.593123238954809	0.633781338107094	0.697965911292568	0.75655323229387	0.754096648582185	0.685806003074043	0.649014726389691	0.648103475096092	0.706953043535753	0.700693880092717	0.744820590804577
TCGA-LN-A7HX-01	0.684981943635284	0.712546740808104	0.691220256070414	0.654711339528007	0.721446484501942	0.632709379978875	0.642484186958774	0.655185149632463	0.650054593712343	0.701697144122478	0.736755938785661	0.625456289403398	0.558169510685152	0.799379058969907	0.646142867070458	0.642624774873187	0.697229342489754	0.797783192303844	0.74519388556347	0.744928010628345	0.6311464693421	0.657764057099922	0.656744502480657	0.663481792775812	0.781148209244572
TCGA-LN-A7HY-01	0.736490857856516	0.718949315893493	0.700803830609136	0.625268421456886	0.730687527688851	0.737844346535914	0.643602315871451	0.65145142875128	0.708313656235939	0.686993690633	0.724456309487247	0.64010555011764	0.568534185367593	0.731502244225396	0.649774980894531	0.702953280178465	0.727316395302465	0.72406234178473	0.748596971129989	0.699482841975966	0.66622121987459	0.669220430130763	0.708968293760983	0.740072617990034	0.720878843474792
TCGA-LN-A7HZ-01	0.67539764980566	0.702208364456184	0.695812265397617	0.615138345165429	0.719501228153807	0.688479181589709	0.610722435349508	0.623202837997358	0.703197428490088	0.694614535095542	0.715109858871615	0.673457621408868	0.544808984380591	0.764840183565383	0.609650978447867	0.640284776890829	0.688328231222753	0.749437806076233	0.759925263727671	0.679017447789124	0.624209758276234	0.66833483220686	0.717094844106905	0.689838770544114	0.721787468199336
TCGA-LN-A8HZ-01	0.672668339712766	0.717033229522428	0.731194358542602	0.615381527678058	0.738810643283386	0.675508253306509	0.615607478954212	0.636515029805619	0.698684373086623	0.703902773187848	0.729351601916889	0.683612796848465	0.540442565979109	0.796969283183475	0.618898125303228	0.643140631582799	0.715484035466727	0.778626310994217	0.770669003271356	0.706620535802674	0.662205913253978	0.654469050583071	0.721921915642701	0.68827200841487	0.769559265987262
TCGA-LN-A8I1-01	0.705245187651297	0.733609561320522	0.6907553280043	0.63934454862027	0.723377969104672	0.668887918821031	0.640154653279819	0.642686157741416	0.691949780154285	0.726849185704097	0.709961454749916	0.661380686035258	0.571192366168288	0.763334985140891	0.640030899620562	0.662105193137513	0.715932979333482	0.765129413967865	0.766351353721093	0.696537678148564	0.665005663529149	0.691149405613906	0.720348217373416	0.694801520491929	0.763536426323593
TCGA-LN-A9FO-01	0.659114310356962	0.67765428606457	0.665422256343243	0.645591372279409	0.70582735781302	0.625288533716569	0.631210540678903	0.651597930996899	0.657335892177924	0.688412923200569	0.676980451687698	0.59401352776871	0.562063676724312	0.709390461439073	0.640931514797552	0.615798288622087	0.682077630179651	0.728555953283084	0.697005830683251	0.699916102263246	0.62618034977771	0.651860443736674	0.666510896329067	0.636704276658939	0.706006645568685
TCGA-LN-A9FP-01	0.67337781554122	0.708820807910196	0.73832177547501	0.638413301411333	0.731039598293804	0.697585640069532	0.649581012856134	0.67098107748381	0.724157241762506	0.713062759415488	0.716606433058141	0.690491884752166	0.6081251237704	0.736909547900541	0.648561229040347	0.661461817010247	0.718481202664388	0.736460422247663	0.758094299624769	0.699431245905064	0.684884397671937	0.669270287843978	0.741967163901022	0.712073261234823	0.734770137354964
TCGA-LN-A9FQ-01	0.683217238289673	0.721381402691117	0.73361007947878	0.626652693987291	0.72836422156526	0.69705189804569	0.636923707748765	0.643276923497917	0.718586114993628	0.708758032749838	0.732193913782642	0.695799245685247	0.550962635587112	0.797496521599603	0.621108402272989	0.666145933438657	0.705940578079992	0.76790734171693	0.761499672248969	0.687885280130571	0.675418316737209	0.674724381999714	0.728953860198491	0.725040693629455	0.761252732481604
TCGA-LN-A9FR-01	0.715250370067688	0.729081741168601	0.728927018236425	0.646057746799842	0.740225908141847	0.700481807739508	0.640950736554407	0.657615765821702	0.70851572738412	0.7142884729937	0.736918273609217	0.669421215444462	0.550026250833554	0.792668546753596	0.649395754705091	0.681942701227384	0.706949435869082	0.787015100253204	0.748879720459677	0.723135733190074	0.662902510878099	0.675263208001949	0.708827779445862	0.724008518641019	0.743184013993657
TCGA-M9-A5M8-01	0.615073549213082	0.623888223449469	0.564276649728624	0.59228097129698	0.585839801741824	0.552857744572033	0.605361859592071	0.605059366642361	0.568537155877708	0.658113551246045	0.609080021697178	0.545957957939386	0.716203054719162	0.635945026466352	0.716484375753523	0.605180663961029	0.621655429791809	0.655782812453592	0.668824933158617	0.647674676020178	0.646696875342654	0.620854560626575	0.5923844815907	0.58135562027145	0.65686095884015
TCGA-Q9-A6FW-01	0.622796224960882	0.639123313469252	0.580087902834266	0.601245379494029	0.605355648587906	0.545709373108862	0.621792315280764	0.621879347516227	0.57895686061774	0.666427245735083	0.629870343186542	0.544144764286532	0.683098230502772	0.685606000367893	0.695863833916935	0.590192358378122	0.640340186477622	0.696334831829088	0.688781418431824	0.679647252589047	0.633909520013983	0.627203274384683	0.595614759913793	0.577733053492338	0.704753305066066
TCGA-R6-A6DN-01	0.682439048917583	0.655660236082626	0.605831777373526	0.650255122115896	0.636072165087013	0.60745922577241	0.640216365665607	0.644513468021441	0.609297973815056	0.68131239893461	0.643960477621576	0.561553683673335	0.657774276880102	0.646861801726181	0.747023278635476	0.671025399598585	0.665782713776959	0.679770622073751	0.648290223170831	0.677540122970463	0.645562402190767	0.633369687247603	0.61919067309677	0.621168341261385	0.644097853086587
TCGA-R6-A6KZ-01	0.582829977847238	0.582460779506951	0.567185269711703	0.565535337966008	0.586925980996906	0.572839724661411	0.574801859930192	0.615265060772066	0.576359247701275	0.606971038329624	0.568338513421497	0.540252138341265	0.68521163076074	0.554442945513245	0.642689737379224	0.567797674670008	0.608932495892575	0.5828543591599	0.639718051789518	0.596156536727178	0.611962913429263	0.585191660737401	0.615088179167662	0.563323568729755	0.588287024429508
TCGA-R6-A6L4-01	0.625192533371947	0.626281870518878	0.577242921591391	0.586069147680158	0.596536870225619	0.543309050483259	0.612198105754162	0.590508114672353	0.567770616615735	0.656332513677292	0.619162314703016	0.545437691859581	0.696485041216572	0.672359085041588	0.676971459337504	0.592469657091252	0.61095851745528	0.672511937420252	0.672129599552779	0.659344834151092	0.617970673511736	0.626589024421083	0.584725708460552	0.565864008272545	0.684734137848338
TCGA-R6-A6XG-01	0.578191142702006	0.591107829422762	0.552210370024109	0.572390451373721	0.583437117304351	0.557924225207296	0.586962959216126	0.610703337595511	0.579541065995057	0.603349899972574	0.56831218594544	0.510403921008383	0.726619835798719	0.572104061596291	0.675793227329202	0.580964562200018	0.594051535742056	0.587061954921539	0.61128332239262	0.599584709720618	0.604479694745942	0.59898511244261	0.589973804043367	0.550294570333469	0.571494667622704
TCGA-R6-A6XQ-01	0.602138421908712	0.60247360972739	0.582032379671759	0.582435954286022	0.603069580647791	0.540761723714375	0.590073789210066	0.584100887112468	0.561858671765708	0.631254249695762	0.614783904395238	0.54109960438705	0.657503508400949	0.644084670700235	0.657094509431554	0.577103587135347	0.616617091593504	0.644018048909159	0.647222763031655	0.626652506301156	0.606948009293959	0.579515785201167	0.579881102478873	0.573199447460802	0.660236405801754
TCGA-R6-A8W5-01	0.629548146952991	0.638740137226018	0.586983474092169	0.600509955872857	0.627478744646311	0.586280659975797	0.612717781232887	0.64050563502177	0.602100576686198	0.654125937144349	0.612871836436193	0.54555247782513	0.726630462980174	0.633688351364051	0.712261979419919	0.607988770541698	0.658624639615086	0.660349455289845	0.673367811559198	0.66414909549942	0.675684875363686	0.613272115423189	0.616543208593038	0.58645061781543	0.655471673537233
TCGA-R6-A8W8-01	0.590512828703863	0.601200600076261	0.53807910094133	0.586548518438896	0.575097867277507	0.516118303440935	0.590776395273356	0.58844613231565	0.54572560323343	0.621941110972839	0.588352307925591	0.50306234306132	0.695885516676806	0.609337999824485	0.676427628602904	0.56002493473884	0.590506530068471	0.633969764437397	0.635434748071813	0.636513031092554	0.593945206554485	0.592681221945701	0.565285323089839	0.534859422400696	0.637780785686744
TCGA-R6-A8WC-01	0.616908414868523	0.580656348339563	0.531853353189017	0.582111849691449	0.553026006276357	0.547613767857162	0.577885680167852	0.577436045361852	0.55076482315036	0.618547743579619	0.55383353422801	0.513740369796533	0.735796148393041	0.532415748228113	0.707614056990372	0.600452423076522	0.567086211297388	0.57908480113324	0.598055803591486	0.590819241384794	0.60593355064221	0.595725153721204	0.574190149591727	0.557704504612758	0.570945522506011
TCGA-R6-A8WG-01	0.622870231437973	0.590683726050232	0.573726210393579	0.589138079730197	0.603326740282175	0.572274550086206	0.599394152364496	0.61836633784888	0.578223213638277	0.631823345888365	0.586904902485753	0.546265982491427	0.69614873977395	0.567570750466485	0.670238180835272	0.607264293479781	0.60606456270921	0.602537485997743	0.63484096063312	0.61535121100379	0.609255984161425	0.604009034869882	0.621610133975927	0.591271606898954	0.600816343969643
TCGA-RE-A7BO-01	0.601950656807399	0.590686498930135	0.531502084105619	0.585473793517592	0.558298901108147	0.526575486982774	0.580999797338213	0.570630730692613	0.541857081411447	0.621658053388959	0.576870000425601	0.515870154255972	0.711174550225093	0.570932790773065	0.70810775156524	0.585681212328085	0.581037320530669	0.616967057413009	0.608525012662899	0.605006998348642	0.579046689094875	0.591358562808172	0.556494512176939	0.538885373698617	0.591921759363051
TCGA-S8-A6BV-01	0.617357274092323	0.622928555420841	0.568652473226353	0.597902040916716	0.583327711592882	0.550962722485349	0.607606661038937	0.588866435390833	0.566230061764561	0.645421248296279	0.600461057595737	0.550609832204128	0.739162341401224	0.611585645875731	0.683100620967979	0.591628930158219	0.604762045618167	0.643610353311895	0.652306715850635	0.626361664960781	0.61409315440422	0.620287097766213	0.590707090015469	0.57405048403488	0.643965808487453
TCGA-S8-A6BW-01	0.668401946965558	0.700935100485962	0.720976957645252	0.627432379888582	0.707377536253978	0.664395529168803	0.607182796694642	0.615989151454215	0.674007172722298	0.677905886047895	0.70732105306215	0.680242979332941	0.540284564031705	0.767675292045005	0.614714275937615	0.637203823211563	0.676612451338252	0.74371329998722	0.73677064812273	0.685129054258331	0.62044763178528	0.66331388641825	0.689750345843136	0.686298372184381	0.733369466850571
TCGA-V5-A7RB-01	0.63124618980089	0.625149318800872	0.576342165555841	0.611303189177119	0.601071995885269	0.549103275605633	0.616369591983852	0.596895783368956	0.573556406057115	0.660072715218577	0.632371529964243	0.5553935805879	0.692500465069555	0.653499861203126	0.694325313235784	0.607488109261397	0.609659385981747	0.667965272749553	0.669453552064423	0.642907530400213	0.619113914372666	0.627185993890435	0.602347334314429	0.581688401576028	0.684079048237798
TCGA-V5-A7RC-01	0.676835518659199	0.711400377359652	0.729586303407117	0.610871940587501	0.739885865666412	0.695390827102372	0.62991284702695	0.635886121405615	0.711833384811109	0.68784095811174	0.710403232391508	0.681478851612105	0.544520348061058	0.776612290469926	0.605986527376347	0.63465102756232	0.701988478252085	0.750785536398695	0.757500863021245	0.683703479275018	0.636774286955714	0.672988059545811	0.727185280329819	0.699293243402685	0.754223969523195
TCGA-V5-A7RE-01	0.61556618781912	0.606168374445025	0.55462595072789	0.607700557302773	0.590290084656029	0.544908814870639	0.613004080929869	0.628356987956555	0.562429754428118	0.650502227137688	0.586750384261983	0.527841445051726	0.768091323811081	0.590024819109168	0.740117678824753	0.596717101346072	0.609207656948722	0.628949441239844	0.631040004361369	0.639452859932955	0.621336133218802	0.620333354174008	0.582492753812406	0.553633688375336	0.62338579300481
TCGA-V5-AASV-01	0.648640310295988	0.670499532521038	0.669387760519446	0.667599870692783	0.674016617683014	0.61867981265806	0.632668593390351	0.630174693059327	0.644435585904766	0.675675519159581	0.665721381302187	0.607785298064836	0.557071151429844	0.709878059989938	0.633544229899695	0.602885482256692	0.652548968278275	0.720595575686574	0.688186009736423	0.704881413627802	0.582720243932612	0.65600982660393	0.651758799715537	0.634172703903341	0.707820144859432
TCGA-V5-AASW-01	0.622164567589479	0.594555210464891	0.540351348948892	0.602094774136624	0.564017028566825	0.531815468786393	0.599893906022055	0.592400981244113	0.555383018476533	0.636270891858815	0.578979251335119	0.519907397498523	0.735106910742977	0.566509175422179	0.730278225140801	0.596250458039666	0.58740452548509	0.610825041560273	0.620452460472538	0.627931747424587	0.598853309407277	0.609387205868649	0.57613512094847	0.548583446644722	0.6033688587604
TCGA-V5-AASX-01	0.603648797511642	0.593109342618708	0.535148079625744	0.58524704102214	0.558953289331901	0.537202966385203	0.589173980386298	0.584633176245541	0.54713218475232	0.624045027843722	0.567682891503978	0.517019442805926	0.740226795093181	0.563506764692469	0.704158529394331	0.592073921735526	0.588427217854328	0.608060148996488	0.610289299811538	0.617758169948859	0.604655200939292	0.598984827743616	0.56978655252837	0.55108089154872	0.595161124013108
TCGA-VR-A8EP-01	0.657571009887496	0.682957733067765	0.705953052261458	0.604066425607474	0.714965265781449	0.655409606635349	0.634676012037298	0.632476950982234	0.691496619975227	0.675105787122716	0.694541708334802	0.643683812119201	0.551949237146967	0.750159973672841	0.622472485349259	0.628628960068355	0.695006293697277	0.735385768423312	0.745100212573359	0.690503521518713	0.64182791394127	0.648767929751307	0.696056271840725	0.650356195231633	0.744474033172816
