TCGA_barcode	2313287	AGS	ECC10	ECC12	FU97	GCIY	GSS	GSU	HGC27	HS746T	HUG1N	HUTU80	IM95	KATOIII	KE39	KE97	LMSU	MKN1	MKN45	MKN7	MKN74	NCCSTCK140	NCIN87	NUGC2	NUGC3	NUGC4	OCUM1	RERFGC1B	SH10TC	SNU1	SNU16	SNU216	SNU5	SNU520	SNU601	SNU620	SNU668	SNU719	TGBC11TKB
TCGA-CG-5725-01	0.52375529196661	0.516677422409803	0.569498266137843	0.533293691881641	0.526972690114121	0.555077539804891	0.603050365994092	0.503874611844969	0.557324846411772	0.508932564634316	0.587836203300468	0.562640643443214	0.480692598645517	0.539310414068433	0.532700947857818	0.435494420608126	0.545779064686616	0.644856142814558	0.608379336129837	0.611298593449225	0.572361309873975	0.635080606452387	0.609084163292286	0.646533587340292	0.592056553616753	0.536593366274565	0.55905940525891	0.633627439528395	0.533140981410762	0.474611299241131	0.546185779731335	0.60417604924077	0.556150269403021	0.491586989867617	0.56003601524381	0.537742968881906	0.594283928040419	0.504860754742963	0.559624253023295
TCGA-CG-5726-01	0.654006814875932	0.604605181071583	0.531492062979644	0.496160779371217	0.527077271351382	0.554049514399973	0.535674154819208	0.697137619978707	0.501668092897656	0.509835101077426	0.727972127016397	0.494105836527455	0.672167728563678	0.665542786107208	0.645338067174068	0.501829512374276	0.530030661206259	0.579231505171451	0.679674627721124	0.567817060652629	0.544293196247284	0.543532828742398	0.661523191797739	0.597329907127435	0.60900625871465	0.681249481269806	0.676545073861738	0.550606359909653	0.518683361890809	0.506604986567309	0.704063596117532	0.58778613365284	0.650490074938912	0.686375933846392	0.691492920733232	0.703476340017365	0.584283347529042	0.628578376892209	0.652520866811675
TCGA-CG-5732-01	0.627926722674973	0.577161128494268	0.486788293247187	0.480318801274418	0.566251862599215	0.52319843139062	0.496415848108473	0.645970487028696	0.422330494802276	0.435258210555102	0.702012373862119	0.431828350130059	0.613828854050966	0.637596831126781	0.623243768359489	0.437226366061684	0.461680809213861	0.553690871041934	0.645692216614107	0.541926865999705	0.497499885924215	0.516484969333589	0.62061030933207	0.574729102430676	0.560972307238201	0.667117406308331	0.659950573926831	0.555318493934593	0.477940476995592	0.441592061258148	0.684349807982976	0.538917466152571	0.618315868029509	0.621703483663167	0.662485752999358	0.669821295499561	0.545737798748742	0.578790528420172	0.599576684196639
TCGA-CG-5734-01	0.611174709307505	0.562368259079949	0.453996910376262	0.432879609062498	0.490062148630419	0.469874857941039	0.468484144824305	0.660379001882491	0.391001547780838	0.41891121858402	0.691785523152918	0.415144619153356	0.59848868729637	0.631010522157249	0.611558286705997	0.426784046187056	0.446200648106422	0.50660610098791	0.630158911390605	0.515047465673289	0.483955440371024	0.487415347580835	0.611978074700649	0.545337131547754	0.547378987694513	0.637731786273867	0.657289926583396	0.505843367353269	0.445308959253205	0.40928626250728	0.6678320973551	0.501715263213415	0.605054564775217	0.619797695436836	0.65023146351471	0.665783706876309	0.508502007596887	0.571395222458844	0.591010375588619
TCGA-D7-5577-01	0.624916382019655	0.653817703843976	0.462619234349462	0.42459344714764	0.496381312898139	0.512931185952194	0.508443450039502	0.657680078643332	0.44287240719939	0.494224635110397	0.677345525552674	0.45666483380573	0.609489705332755	0.665684764553757	0.665106804685217	0.489085329628758	0.517531425671784	0.559282134011672	0.660364909364015	0.583177536492687	0.53336875587136	0.55591987836229	0.658193796728732	0.614278035500043	0.604748156899463	0.643166246303693	0.668073921447057	0.555419426579347	0.507983997744298	0.456232942583333	0.653670978639929	0.567245154346906	0.630837054535182	0.622673117438335	0.709344393618493	0.707808899788372	0.558154525130178	0.630400869257815	0.617909183017934
TCGA-D7-5578-01	0.626410837164207	0.592575628830627	0.497052597771967	0.476854721332144	0.525385936047718	0.51154690997053	0.514483064843932	0.67675436206493	0.450525013163982	0.467113605718484	0.699470172610225	0.456495746537016	0.629347650047517	0.659849931511585	0.625318563150945	0.454293549941003	0.496006109174153	0.57597990750414	0.640844008351237	0.554418357635026	0.525060845490755	0.532913770033898	0.6388736200746	0.592427881990406	0.585201116602165	0.652897617681602	0.681018337665129	0.566286234771355	0.495784466674342	0.441202132113994	0.678667738837507	0.539082555103794	0.631494200732759	0.636587328932293	0.675550287129068	0.679523831071513	0.550982753715825	0.608983801318595	0.619014048110761
TCGA-D7-6519-01	0.627541279338243	0.60657185502015	0.539540310512411	0.503619210629149	0.512958270706308	0.576434989574451	0.571877962579101	0.651213003700956	0.511880703165562	0.541738240700476	0.70050765654335	0.539252024979597	0.595847395422357	0.634977510791215	0.621510234522686	0.467754898371493	0.554984317888078	0.643115625326222	0.730189587074727	0.622238488581273	0.580088575791428	0.625726187097846	0.705430144333534	0.682398950102709	0.633009561497836	0.674929083197135	0.692006933312147	0.647611360268229	0.531642092820459	0.484010625242167	0.673304817400352	0.617995756805451	0.666101621021043	0.619166387651605	0.677884475648763	0.661860570839784	0.632850365638772	0.584816094879232	0.637954046438291
TCGA-D7-6520-01	0.609295466506479	0.578609239923752	0.510496118473703	0.527206563208225	0.573583141510299	0.608211295664523	0.552287668315396	0.61890981793049	0.503377618449751	0.496092790170069	0.677184011557812	0.518928415888921	0.594457289294736	0.616770984603335	0.602861715099793	0.455584592921221	0.527442611071482	0.599013929596447	0.661692020976443	0.60163268227262	0.558436389530327	0.588455691590454	0.648021633687586	0.62155811736933	0.592861555536071	0.648550564155806	0.643997986352094	0.623018573598128	0.521880500609066	0.464556536125114	0.653008426742288	0.599532942797752	0.646768309454575	0.61189917287324	0.644024681944513	0.628644345455454	0.581574598874432	0.594010684460137	0.586068621349155
TCGA-D7-6521-01	0.637350039752069	0.599821765152075	0.528155857820946	0.531156927401071	0.562919107518779	0.576645930115176	0.540291819168852	0.665273436408967	0.486773016941089	0.494912532412646	0.702905699000028	0.504425153850079	0.615621537545639	0.641884235161444	0.62701973040862	0.460358774287187	0.513691297753523	0.574333827601882	0.689266803510451	0.566423366318849	0.536748899683253	0.551079689603019	0.643300981770515	0.607207982297885	0.585686157565742	0.69569386428191	0.669183648103883	0.587005397545542	0.502952977438292	0.473854010261754	0.687190733013792	0.565723618434705	0.640324387020828	0.660966426093162	0.664888395559118	0.683542528397092	0.578200700819695	0.604509669860854	0.620152509420655
TCGA-D7-6522-01	0.63460015701443	0.586618170938513	0.540242967887112	0.497417290887169	0.556183035752564	0.53181470202467	0.546803082189489	0.690100786273152	0.483242896586511	0.477599993608674	0.714828484349855	0.491936858918601	0.63561012445603	0.654688555364962	0.628502503121914	0.475217354381597	0.506656546897654	0.588095720112251	0.666750148806939	0.570341122041733	0.547425935108557	0.548361130159606	0.653975961882368	0.604196754402914	0.602986779022565	0.668961585824091	0.693814767719919	0.580184110471505	0.518425108270868	0.484566887952502	0.692338578162159	0.559611257372255	0.654840952371163	0.653446863846394	0.676069906059653	0.68427427488127	0.586652128298457	0.615266382713676	0.629588560852078
TCGA-D7-6524-01	0.65916277976605	0.614155759839782	0.508034937161602	0.476560895373069	0.515901311021378	0.541991072286261	0.528220970372099	0.703934087142123	0.470195755684598	0.520108399498242	0.71799302942937	0.489779842168444	0.645159242241269	0.682288276372539	0.64528405888751	0.473151802955086	0.539735168646892	0.581314374371938	0.684301430990966	0.585533046053701	0.561821189541907	0.57891491497857	0.686080289071784	0.618560968411249	0.620150410954567	0.690084086103356	0.700520269238094	0.577865851221826	0.518631578430377	0.483841838233534	0.692853428310661	0.572327191827465	0.647869043527714	0.664005651349195	0.698653946127823	0.706999368549424	0.583321523268298	0.635544518863511	0.645453894963405
TCGA-D7-6525-01	0.61932775523072	0.609890050328536	0.503217246732945	0.47184126079374	0.487880652935489	0.562831966208074	0.536960881595757	0.628708687297656	0.474595560691333	0.540738009853227	0.660913921379338	0.502063060301076	0.587337765096105	0.651513022248191	0.632466539982858	0.468154758154657	0.559617073776	0.606891256905167	0.656382475480468	0.639089339716539	0.607681103813114	0.605500041287987	0.697607429056555	0.672655821604571	0.644956518926097	0.63309653802562	0.656271454864862	0.59507582930252	0.535987871166849	0.467296661050667	0.629720047498891	0.626762081375073	0.638882644979607	0.591671212614559	0.68295573570607	0.643446768891644	0.585326583798071	0.575964257824882	0.624475720229671
TCGA-D7-6526-01	0.635828719439365	0.608466123993668	0.491318217908851	0.456684970526147	0.546598274866633	0.563837421087414	0.522353573244796	0.677291511659975	0.4607472663308	0.467495857136856	0.724086311747825	0.455914028743925	0.640867253025434	0.683410395593092	0.647795254653982	0.463786126110809	0.515380981450638	0.581767025047948	0.661214724800961	0.581165739529298	0.537852395119571	0.558825162478198	0.638048869322387	0.595261269276769	0.594533825611109	0.650485788416563	0.70368124647592	0.573382348507937	0.521624126570339	0.460794811402035	0.707364276671134	0.568091746751124	0.641978749711918	0.642468413429061	0.676659242674331	0.692929296145505	0.559781403066568	0.613873973544478	0.620282990284337
TCGA-D7-6527-01	0.620516242565027	0.59208260870664	0.504010009658994	0.501801125399914	0.568224626179031	0.536331764485969	0.530889634097851	0.633085544905158	0.481784489745667	0.474973631568194	0.715785966139922	0.482779259277955	0.604199249197738	0.635129359540118	0.625197695716504	0.448299277554661	0.505842523810655	0.595606201965961	0.660737964610715	0.575272528080529	0.537148108577885	0.551515725260271	0.618702925684122	0.607739406596404	0.589932744700106	0.652043857536759	0.659980803606453	0.58648057878826	0.51528443070472	0.466755270765801	0.661682000370033	0.5572195393816	0.626065475525022	0.629124104936824	0.660390609357157	0.66852829033941	0.577801948505942	0.581079360348129	0.608888501752452
TCGA-D7-6528-01	0.645589033871148	0.638721537486916	0.530749519756466	0.461623742816004	0.528359449864003	0.541388364468942	0.545580861948882	0.717065285790027	0.475693037874225	0.518035560774667	0.71521857869538	0.495525144240352	0.638453305641758	0.685562152432274	0.672556631341905	0.507159880766788	0.530705054425063	0.564895874245584	0.658057656530565	0.580884168363564	0.563630467379579	0.534164963760021	0.66213582706389	0.593767468049878	0.612983440528882	0.671263934131359	0.70834755442854	0.545742537151511	0.525796927808728	0.489601856819249	0.694877451728053	0.556914067164624	0.663099310948757	0.682718277171926	0.697039730700891	0.723409089479224	0.585184638327858	0.645393430885172	0.65001174569136
TCGA-D7-6815-01	0.609859927649726	0.593665740870951	0.520211566610363	0.510552715813994	0.552432811144281	0.563993633091563	0.524542534666788	0.689068286531701	0.465035562316945	0.485441246994464	0.704093628827635	0.472157271011988	0.630747178623198	0.644986541328778	0.632092917693207	0.482337188205004	0.509740365175003	0.569121622863997	0.658830440477134	0.561642048343098	0.53122096008807	0.552812222863796	0.640989526686701	0.59862763372266	0.58153244266109	0.685311928767953	0.679007881245919	0.578527058026755	0.498152270290059	0.460240089774548	0.708361971130657	0.555379829060941	0.657275333675255	0.646748590645274	0.666280355553005	0.690940526832099	0.569210754747706	0.60338701318808	0.609588927069465
TCGA-D7-6818-01	0.580928683798394	0.535624682590652	0.564755966032504	0.614143879572766	0.537884976275505	0.526230112626481	0.535897752531587	0.584981299572889	0.47618289985681	0.475647071263901	0.633736795899601	0.493338133544842	0.550156130846997	0.578122146118009	0.565074921594594	0.449524873726551	0.48942272251762	0.565733116752819	0.62571367933546	0.545903699014151	0.515388049540874	0.524366161035636	0.574262706055746	0.573227985246816	0.56038844800872	0.586689114713058	0.610535064077592	0.554084476476051	0.499507996367822	0.446116506657116	0.653072707914448	0.538027966430473	0.587156830178395	0.576030677849302	0.594094766443451	0.601208009992708	0.564665441629191	0.543320017909046	0.561409160967349
TCGA-D7-6822-01	0.628888457716874	0.610935792077143	0.594151586511014	0.505731750560448	0.538153725179085	0.572367668566199	0.613354253411354	0.63467729310654	0.533164085709277	0.513010952894423	0.698602660555244	0.557196059669656	0.572642950085108	0.625134427542045	0.649591382476923	0.490568667002686	0.539940174930817	0.609786430487916	0.672747870154524	0.613705463405483	0.596417300561582	0.600315222732826	0.692856864283937	0.641471393032859	0.61775220104756	0.638650598194376	0.665977842049172	0.612672532095409	0.537593481265765	0.514390014138685	0.637831954350964	0.601227713889029	0.635860396638567	0.609293903590167	0.67570440258084	0.66380053279724	0.624307647915636	0.604290519865852	0.63622547709874
TCGA-D7-8570-01	0.652938471714315	0.677062238047191	0.517979110632345	0.485977951796676	0.557754921614172	0.572934579993202	0.551541085622828	0.665192798461082	0.492310110670155	0.528931718087	0.688175701562464	0.510043577202541	0.613596792988902	0.654975851830785	0.698223644248802	0.554699583747887	0.547454834764954	0.549795375215539	0.668095539896479	0.572987785618077	0.569747764868545	0.553995685793392	0.669372454933304	0.585776015531482	0.604142846937816	0.656873668727406	0.647914445817056	0.560516165806462	0.527313248350479	0.530150141162477	0.657771958248528	0.583532236199904	0.638481487370504	0.656481950774053	0.709288798861908	0.717992795986231	0.589399255815481	0.665590872735904	0.631878339924698
TCGA-D7-8572-01	0.628193688369701	0.604019128266342	0.512831502840862	0.527836886054265	0.607166300519266	0.602056553140787	0.575015637332152	0.613385956551628	0.5366578265246	0.522095165560498	0.645006394447644	0.518985948840346	0.619946309199314	0.632611871581202	0.602505633174757	0.499901544541209	0.560247403858404	0.622947388964017	0.653528527516727	0.594083184399326	0.573489273911711	0.596452939335538	0.616984660839212	0.60236922386499	0.621162270166138	0.609939924846083	0.641647116750918	0.629620233689929	0.567654113936676	0.497092559688718	0.641214959773454	0.583421458641018	0.631210378776217	0.593679891410643	0.634300481693778	0.621763660041053	0.570140015902618	0.601537680005742	0.599508058213184
TCGA-D7-8573-01	0.667827041453989	0.700026542201014	0.479290256170614	0.458079204717982	0.49734468408902	0.579572104166724	0.53083549654202	0.683297892919574	0.486180762616073	0.554335612282418	0.656851602094532	0.496371963673379	0.630423247993969	0.684962724056835	0.714582858408105	0.581471906418205	0.564965878091264	0.532226537866462	0.661734673522533	0.574705724007046	0.556872636868725	0.557039853653076	0.668032263509626	0.575809692410717	0.614884952956605	0.652529357845984	0.656916834826197	0.531458017444454	0.534561581051409	0.527142548355729	0.645541936013072	0.581239058942084	0.636800795997315	0.662826438256575	0.71385523418794	0.732765570383713	0.56063403462761	0.702964476504085	0.634881312253164
TCGA-D7-8574-01	0.692592469408	0.647132912591422	0.578160415911091	0.546892561790988	0.58156130426293	0.607667674969653	0.583913811609684	0.738457314373047	0.532082177625107	0.524473158019479	0.738819417086447	0.53793706803918	0.677677281355225	0.684735356078321	0.682403181715788	0.562016833806267	0.545974125602992	0.587873438392178	0.696220735985407	0.579808407944374	0.586929735731858	0.572546201506156	0.700154496259268	0.591035242080214	0.619381435384698	0.704550166285054	0.716715907296886	0.591390928264877	0.544004707765371	0.55140400529565	0.737894062894152	0.599149735939462	0.679915380586428	0.709902736419514	0.70658395996516	0.732373936996533	0.607001502242981	0.68418080395364	0.666971876657882
TCGA-D7-8575-01	0.677192480047962	0.667120330055978	0.534786577570334	0.491269149833864	0.550158244977785	0.598682920485257	0.556452189823363	0.697816509779968	0.500042794856024	0.549664776790631	0.739797512033408	0.515860260825827	0.661907956967115	0.679972516680076	0.690497953394689	0.535274279479896	0.553061927308618	0.612159871952386	0.711085275861848	0.623140838253907	0.599483303028137	0.603415620425797	0.712815175757701	0.641971130800126	0.638921954552308	0.709617778136579	0.702653588223964	0.60612203248268	0.548859958734741	0.534468769609242	0.69672698324682	0.616102251251259	0.680045506262321	0.675717496808008	0.731086983105498	0.736618915118652	0.631103873090113	0.651277930950136	0.659963609675478
TCGA-D7-8576-01	0.653771624992357	0.647722564198154	0.510429406589664	0.502877738830942	0.574782320520172	0.594588428261949	0.539252534402934	0.707163562470024	0.49457012683485	0.536035645703434	0.747743257386042	0.502582737003386	0.648025012047727	0.679036151347326	0.674426211290946	0.527467331514552	0.554998981600183	0.580015995910541	0.696826594315483	0.589885127594756	0.547123262325096	0.56690376125746	0.659183625809856	0.606027645365691	0.615532589578055	0.72148989761471	0.68783311049478	0.585738307482527	0.543300917030348	0.517456750692886	0.717228478797436	0.596187621490132	0.693022760773802	0.691055738466914	0.701973874075293	0.727474243204564	0.605695478930262	0.639019353493375	0.64243573186128
TCGA-D7-8578-01	0.664813636558979	0.63319873791447	0.529724585004691	0.532390385087486	0.579926000925909	0.600917031070817	0.564880755939711	0.670812664140793	0.510304750655787	0.524266092657004	0.720153979685791	0.5083953418912	0.639081374209248	0.682648754506763	0.652440509608374	0.480731953454062	0.557367933206457	0.612292241446409	0.689199135242111	0.602877377056204	0.574954073485546	0.6030825569338	0.670777394876198	0.629546881288432	0.625217815585097	0.688909842470634	0.690332541539009	0.632429723365943	0.538789134915793	0.489154579969937	0.701985076823331	0.609562424312454	0.663963362108121	0.650591471914637	0.690464910473866	0.689747206555579	0.589242536995464	0.637503879572391	0.637342319456954
TCGA-D7-8579-01	0.686689686438755	0.653156825442686	0.550641584896732	0.525725711754469	0.572506675469224	0.617839308998353	0.572273974927487	0.738459209280227	0.521505128356183	0.544102155145741	0.755049218164457	0.525531234385822	0.682861861391261	0.697650409079594	0.685762609190871	0.520923797435953	0.564150226924622	0.599637530095831	0.713024960071449	0.591726225396759	0.579475267751959	0.58816575648256	0.689857159009619	0.619001057196176	0.631215024262591	0.735350832221068	0.718559049422452	0.614984272556701	0.53850482104165	0.526970945611609	0.746104376476261	0.60176459345484	0.701233207694517	0.712103429723399	0.707735383735278	0.744804297954605	0.617726002019419	0.66794012262052	0.673169118265385
TCGA-D7-A4YU-01	0.717858110942049	0.663062276840331	0.570044312499638	0.526784389219158	0.574108682443977	0.640435181290216	0.600893072546823	0.72856977436858	0.555809135046567	0.570804633370486	0.738852136316624	0.569143717793236	0.696850679278097	0.697692611342056	0.691237674812166	0.58327578366964	0.590919687341803	0.62791326483003	0.733383916923332	0.638697228071503	0.636075182036882	0.609964134957902	0.72181881149002	0.645148771159409	0.670492724923834	0.714683677707644	0.721287626055273	0.609814040818775	0.576319295456448	0.574981551982304	0.721997604693736	0.643974419465268	0.709387572248719	0.713306947226159	0.732520334393165	0.72474313888743	0.64676148114896	0.69048112216758	0.693048951421973
TCGA-D7-A4YX-01	0.674199010481495	0.697017737714825	0.496269344019195	0.459345744797516	0.52625798782318	0.569149508001596	0.548574693088492	0.692689372694439	0.494624554685765	0.561656947831617	0.68691542154287	0.509951111800277	0.642101574980362	0.679185435455442	0.70123045770847	0.57764801397787	0.573577249553961	0.549992487351616	0.682412957441476	0.584578064265564	0.577200291499464	0.566743359890651	0.687371035309935	0.604409192178375	0.627230068596374	0.664623591014696	0.67146045222639	0.549420292818546	0.545421251886289	0.546146492112823	0.669735470436333	0.600372896902407	0.662122335490891	0.669534054882034	0.726680516809869	0.742557672443606	0.592417219575428	0.694695426161275	0.646698173526314
TCGA-D7-A4Z0-01	0.676196793675267	0.641274903185393	0.527792602674745	0.497002858503345	0.535363259073604	0.57380535812108	0.544205136279888	0.73764487398212	0.484612754594	0.529913516060466	0.742510905302736	0.49825571909948	0.675608379955284	0.692645666249522	0.6672787045063	0.523000710902223	0.539670537598429	0.574316439795069	0.69855412388219	0.573859516842494	0.558941523603118	0.573336384130362	0.680455093576523	0.598099149747851	0.6142481819468	0.711284537501511	0.713977338767824	0.580246669168186	0.524528044930207	0.507525875215024	0.725983413614085	0.576623644123049	0.670946594279243	0.700274177335954	0.705374102545191	0.735998515987668	0.593433609829065	0.649133485550651	0.663059818121866
TCGA-D7-A6EV-01	0.671063708679094	0.642101702491788	0.517972641735092	0.483758096578341	0.537831621485358	0.581017872926077	0.54176337587379	0.723544138862015	0.483685473827575	0.522390662877512	0.756434960035602	0.502073029880459	0.679411663831919	0.701393964223505	0.66942546064754	0.515834081125077	0.549810117736001	0.583611298556955	0.70972721474499	0.598568065229745	0.57385068442254	0.581728050625304	0.686799178296021	0.614367475970752	0.635769778866391	0.727821399093878	0.707644704263384	0.579083421365193	0.52870518565522	0.507712372506803	0.722660199300689	0.601140387717494	0.680840524692505	0.704638821294019	0.72066369731767	0.734664597297765	0.605726110185841	0.643308777981618	0.663210477031904
TCGA-D7-A6EX-01	0.551759180333707	0.532642928397432	0.618780693771983	0.581572005822755	0.512699570666022	0.562655474842664	0.596239229661958	0.577012971477115	0.551271118207375	0.515418203762636	0.623177580932644	0.571328233327432	0.522911273652953	0.537334135356744	0.567854998109075	0.47986801883179	0.520936748928256	0.60095930709554	0.642322141751202	0.564452629856083	0.559809830195987	0.541127820708336	0.60242330223546	0.597798163490025	0.572609275786681	0.584462402601252	0.609208187033547	0.578775288960235	0.525494143888878	0.504072386051099	0.607999908067852	0.588042886606696	0.604130427725365	0.574338407126498	0.569073671381491	0.57431047232635	0.598959758717377	0.549066918346502	0.57677225856037
TCGA-D7-A6EY-01	0.684999398744477	0.647269664162133	0.540866313343675	0.497740112001564	0.55153889946108	0.584117720289752	0.574903396906861	0.711426439797951	0.512443823606298	0.538164571034023	0.747241594505142	0.513786500508743	0.678940955417656	0.702196146914398	0.676856823299141	0.529769268361819	0.562384719951331	0.634452588805127	0.713167739613161	0.627480542442842	0.598070408150467	0.616292111677369	0.715037765638362	0.660506728399325	0.65578943510248	0.702176584500257	0.711479343349441	0.611339596935733	0.540198947092842	0.510075641008443	0.710589109822301	0.616952714630053	0.685082488428271	0.68090488492374	0.724619350691853	0.723611645577346	0.618065789788271	0.650624021360621	0.692118037874943
TCGA-D7-A6EZ-01	0.628879299575723	0.648621967704893	0.521648975612214	0.475787264142052	0.527974168243619	0.556156713621898	0.554924248055772	0.642785124207062	0.501046877637654	0.545510093497672	0.660074709527275	0.523046876296632	0.601528993960015	0.625845079580936	0.675039174431876	0.55312236674314	0.566220163957763	0.545970219449873	0.647631338003141	0.576150306496954	0.566653035214997	0.536159314379499	0.648193422513769	0.59162023929096	0.605063890934861	0.634403233027306	0.646921193326567	0.534286827563096	0.536664887873498	0.535788081261777	0.631768954891927	0.581624899792753	0.636518453977667	0.63548466913707	0.694258456783522	0.692715751720415	0.584756253234799	0.65749580052391	0.624662792802405
TCGA-D7-A6F0-01	0.555785240644993	0.561100847109093	0.513914371357003	0.525517986207229	0.67208445614369	0.577044498066184	0.535319861364984	0.540372154039408	0.513892253696821	0.459435200684177	0.61198906847543	0.494230267765055	0.540239885380355	0.570689126195027	0.554366157554436	0.437207017220495	0.493917202505475	0.593473923995523	0.603944750583408	0.571239938222352	0.545500311593966	0.576181676308426	0.561046761480806	0.576246591501432	0.557888910249349	0.573111626890664	0.573333554571749	0.635289961832843	0.526066407763343	0.456816146554636	0.589286609565536	0.548011668156176	0.575978732049765	0.543071575864435	0.580308322380768	0.566473507964485	0.546482701013171	0.539908539317997	0.535877778691676
TCGA-D7-A6F2-01	0.639520774445813	0.606561188578679	0.50853853869907	0.490543172103935	0.522160013259725	0.547351681386821	0.526265038114483	0.683275462238306	0.459904785990452	0.485566577871876	0.706854033300783	0.473703261530314	0.617176138424106	0.647425645117322	0.646614688270094	0.505811770282825	0.49678465888452	0.535894216356549	0.641013196214973	0.54247021100675	0.528286871438697	0.529040196578214	0.641307106276411	0.567268984858239	0.568982428158174	0.65153593522963	0.664775066547102	0.543247303496193	0.492682555506896	0.488584136791176	0.709096008977102	0.559005112190648	0.640050578905893	0.646587070996543	0.667732576251083	0.704014515457939	0.557234077330742	0.626714824572228	0.62476986889969
TCGA-D7-A747-01	0.659517897060153	0.619071449763147	0.566181854382793	0.560941060335519	0.55647410295252	0.617833819490159	0.593103311414379	0.681530856774745	0.543749055323358	0.558068693482772	0.680128804135243	0.551766786586199	0.631533269639231	0.640508438958072	0.640790251045406	0.540264970831072	0.558068930770529	0.588355070186826	0.665149155519717	0.571616634602426	0.571773140015782	0.587115356601523	0.65697797241947	0.588484172131461	0.599983181566136	0.656306086837469	0.666372382568343	0.601686571643828	0.527696522566062	0.5364575955601	0.688745600670948	0.591476409742454	0.654412432830162	0.654788208906662	0.644823483890213	0.66741935772841	0.591779789574115	0.646876680609436	0.631877451881013
TCGA-D7-A748-01	0.628272617825056	0.598089708809267	0.475508214670862	0.442873247837913	0.501040355778087	0.538191184967116	0.5049015841869	0.680442166111314	0.441002819413677	0.499255822423335	0.701963511291296	0.459140130775379	0.628917708133398	0.666251668813715	0.631699181373798	0.453874174063621	0.524118698982663	0.565125959304064	0.671032205555209	0.587345985256917	0.542120193305899	0.574451824846997	0.673003980273564	0.619072778429866	0.613816564139707	0.676104819879854	0.683493911940463	0.565062407447639	0.498792952058515	0.454311146579214	0.669531633196572	0.574444675333749	0.635348877752853	0.618490614429779	0.670643351599191	0.682936952028753	0.563581665198083	0.596610533892993	0.618460049244025
TCGA-D7-A74A-01	0.652753677227482	0.645770116724903	0.502261250316872	0.466278870247924	0.515626083368979	0.542024773329232	0.524881976641746	0.709578415588737	0.470764914556658	0.495890996123501	0.73994233248159	0.474752197160745	0.643833791880967	0.677194265063569	0.665759832595959	0.503374381728643	0.513632178979567	0.572435481759769	0.714901921841126	0.585765508104953	0.551338583956568	0.575705379718372	0.689974757569006	0.627708370041554	0.615131468727201	0.685089986531775	0.702429264229321	0.583741055219666	0.503127473455802	0.478494688394558	0.707320583842439	0.58458100768511	0.662029949168783	0.669200180409222	0.716705858906385	0.726281461780082	0.580268555211219	0.637833367009077	0.64483914887551
TCGA-EQ-8122-01	0.665491038108805	0.645779674055784	0.552681213500858	0.529665982813504	0.577847241018131	0.602506485556236	0.58072798060312	0.687709720217258	0.51504007926689	0.534507486721479	0.750089063727572	0.520403525995459	0.635521525992752	0.683617608067365	0.660719132072493	0.492284245532017	0.571398467439595	0.628759859290197	0.719542523424479	0.630122738203064	0.591597471900203	0.610452564457576	0.675689510716775	0.648721940182287	0.643648644291908	0.684167595885864	0.708294884700864	0.635390281146215	0.549166038502611	0.49349764259252	0.712630399790674	0.626076983761771	0.677531027659211	0.666881725486229	0.695730056323467	0.711661120278513	0.626331371970651	0.634684623405825	0.662916504567175
TCGA-F1-6177-01	0.649522442396381	0.595219182213508	0.48503249906337	0.445123310152475	0.493060674438518	0.511193826495387	0.500221336153287	0.687977015406811	0.461377682695587	0.497514086150749	0.678650645799507	0.46721042301414	0.656832209149822	0.651672897349699	0.62455082951441	0.496989340952517	0.518265574573545	0.522686249705514	0.631214540204827	0.532399171604193	0.544018563766669	0.509942366618347	0.634720459986724	0.56294077724542	0.573480215226392	0.646858049112515	0.660238790439176	0.510938382002963	0.492834909434808	0.49718318634902	0.686220769608649	0.541694940049674	0.63007060197827	0.668581528290213	0.66983018627472	0.688725536305827	0.542356980272077	0.634271700316623	0.646050112443251
TCGA-F1-6874-01	0.663016581436113	0.619670528785858	0.476145992695486	0.463320183500331	0.524846772090814	0.546297410163058	0.517172294070559	0.69400528433152	0.464002721089302	0.494733212424995	0.697999645524836	0.46865114222391	0.660965346638778	0.669153477058142	0.641669171548262	0.527862958135572	0.519484370281073	0.515066166098225	0.654832856750861	0.535144990717284	0.530901366882212	0.513111791406882	0.622952636833163	0.542911183861338	0.577501400867827	0.661562805913717	0.665076368497523	0.514836978592271	0.511150670719916	0.507082091454705	0.701545642120976	0.551280405561761	0.650420352557984	0.691377534734827	0.67965969234345	0.701284496786162	0.557306908471071	0.63607449723818	0.629217080224824
TCGA-F1-6875-01	0.596369043798802	0.597815174814027	0.636570278096961	0.558537297864864	0.574919342024263	0.583132455562959	0.652584030734281	0.606859600091923	0.559591526015407	0.54018032866065	0.662294135579006	0.578771179629335	0.560971860988773	0.602243196213513	0.64466456921005	0.500059076583968	0.563232780464151	0.631976734070439	0.658050941878731	0.616459321459544	0.612230388901283	0.593322496944208	0.661316790462896	0.639496914044502	0.615923780494046	0.626325144649976	0.672847271989096	0.612626937352572	0.563271235436041	0.54673789671733	0.630497149860845	0.633026393509404	0.631054746145289	0.594083998641837	0.634563655792911	0.627829317694702	0.632678479045505	0.594791010456686	0.62234108166303
