TCGA_barcode	A253	BHY	BICR16	BICR18	BICR22	BICR31	BICR56	BICR6	CAL27	CAL33	FADU	HS840T	HSC2	HSC3	HSC4	PECAPJ15	PECAPJ49	SCC15	SCC25	SCC4	SCC9	SNU1041	SNU1066	SNU1076	SNU1214	SNU899	YD10B	YD15	YD38	YD8
TCGA-CQ-6220-01	0.679575924585668	0.678851990195679	0.710958789836124	0.608889575158226	0.717198910897923	0.706659799699173	0.723623057940124	0.720151844570417	0.711569799188292	0.683958185307846	0.625900968566482	0.479101608475536	0.676500290121401	0.654427499072444	0.665352229839218	0.679618664593054	0.68895323255394	0.738885724795573	0.715318978827933	0.698293314332922	0.715261400564738	0.673670472648206	0.627482949706695	0.649590049437146	0.761965929640763	0.667714483832824	0.670557428128998	0.600055062015121	0.62554182707838	0.570923546898459
TCGA-CQ-6221-01	0.589545693440802	0.540606013734911	0.6167748277251	0.635984657813871	0.491066646493527	0.616905461484031	0.509791779010217	0.52746008684644	0.585024745575411	0.534831022564766	0.581195276225256	0.661545817255287	0.611231535765791	0.568110547155359	0.600169839819342	0.565456563131364	0.639332474963957	0.626316785013543	0.634930398258705	0.612994759550703	0.503905542977467	0.581760876185505	0.566252186554707	0.563837032399884	0.53080544127708	0.554675255846479	0.552360310706802	0.565347327843442	0.548065862267106	0.625384406532302
TCGA-CQ-6223-01	0.651444622015852	0.66263965865808	0.695396456180388	0.609577697986034	0.699251400046575	0.718718414586268	0.718784415336357	0.698166849921355	0.695308621117124	0.669857749826306	0.619246315728782	0.464039372285797	0.6490454760056	0.617073860199132	0.653095409454752	0.664136845293875	0.680099194814471	0.70761870292118	0.695269588087595	0.669265484916556	0.685387290419993	0.653807654551596	0.626834466933037	0.626655047236276	0.739696585275851	0.651649563327934	0.643504201487245	0.589621052467958	0.606336966118926	0.556860099937042
TCGA-CQ-6224-01	0.683131056251335	0.652145793422878	0.713801562567154	0.686524942429203	0.636706357633618	0.705785567831488	0.645779666258005	0.671568153916903	0.689595691692929	0.645992970054375	0.644223850981329	0.607487119848273	0.692822382977541	0.656348740760312	0.68464653417806	0.671586689919463	0.713443737411252	0.728326043223402	0.742886680644857	0.719829204087664	0.625702025406775	0.683039764376888	0.653452814644398	0.661481721979505	0.666937671786729	0.657740744473574	0.670327058093115	0.634995634239689	0.627774165332895	0.662175469956911
TCGA-CQ-6225-01	0.641142319282485	0.618361763096588	0.664044290970248	0.602326578240684	0.667267492418438	0.693521954041423	0.642151386347045	0.713502992335282	0.648087164507765	0.629150041705154	0.590870818798116	0.428571746419861	0.601607879113361	0.556893940004661	0.629710088969185	0.634375497180256	0.617867865497051	0.652964576890391	0.636745997121805	0.669311219830549	0.630023904505877	0.653672930603631	0.599301928289881	0.593685332067129	0.676143603192096	0.656712110055768	0.576395334344906	0.558249558672929	0.568168270450681	0.508967313739488
TCGA-CQ-6227-01	0.663264205376999	0.636707452209364	0.715189019030874	0.634039527029794	0.668373588403545	0.713476271832633	0.683157761988594	0.697473128680938	0.671875744396656	0.635967271943308	0.601127289226756	0.565748158211865	0.660642948551301	0.637698994277343	0.658208280319258	0.653338351597598	0.685867829861164	0.729935385146192	0.706546602010855	0.70969394422754	0.683748491977618	0.677891364545468	0.620787305338441	0.626947444797592	0.702937788663178	0.657954407835758	0.647941611519672	0.615401753585296	0.622729779116221	0.602999691158841
TCGA-CQ-6228-01	0.661469343094863	0.614986534258838	0.711055185087118	0.678207717388644	0.662466058568936	0.699128678200208	0.655830499326307	0.686277051503362	0.681245941275379	0.63783340357752	0.650977693951789	0.53164193729117	0.645473226443639	0.591895982533463	0.670593812403296	0.639856554316185	0.664223415265254	0.685343333050448	0.684475620451632	0.693556769669796	0.620171112165907	0.669636105602264	0.636952171007468	0.63166229060644	0.668738855728105	0.668678138342135	0.613114032413323	0.586330197656517	0.605714420330726	0.569318458817146
TCGA-CQ-6229-01	0.670897950691848	0.648796879919003	0.717940355300271	0.599430163733238	0.710365744096353	0.686520435390784	0.710815912857317	0.705165165317875	0.688161129537542	0.668672372166013	0.607045476942666	0.503479740638276	0.660031617957362	0.64330787739398	0.66173136105062	0.666877655607565	0.665573550268295	0.731510191798942	0.7010125989103	0.701159295219222	0.720804708595694	0.672258580213088	0.617159791341543	0.633149755902162	0.737741275644426	0.661884025748666	0.667288317821786	0.588485300197772	0.612216191448291	0.585864989818618
TCGA-CQ-7063-01	0.701542685242189	0.682319105575924	0.713185435233541	0.590544043961226	0.744771099622113	0.703457992270274	0.741306376030133	0.705777147908997	0.717801105876228	0.690419762974438	0.629631055154348	0.485317088387705	0.680870340703287	0.660799994838374	0.680798062203046	0.692877578187175	0.688529172091971	0.743638583130108	0.725425934920728	0.713458112474134	0.707943850961128	0.682531543798631	0.627021659504409	0.654325068201392	0.75853510535877	0.687372713334431	0.683322116720315	0.607057101049038	0.63501411270908	0.608305537075833
TCGA-CQ-7065-01	0.643035243795099	0.623934597166407	0.68431859737215	0.576457181273262	0.659864589144968	0.668400744087007	0.666924276826234	0.6803115478165	0.640709760010131	0.622616856814606	0.567877134530711	0.498242989496197	0.634851535888893	0.609816439018853	0.632582295344818	0.626371312435068	0.634111827870079	0.700221696683471	0.693498119631546	0.680737441885714	0.68850172218778	0.631479098996418	0.585225066938803	0.610154643386082	0.730270815991856	0.623562586232306	0.652362824133008	0.569319622704757	0.574881203066353	0.57192443053926
TCGA-CQ-7068-01	0.712668904409783	0.705085832781507	0.712980760814997	0.600502299418753	0.754377390571793	0.704612914321641	0.746302575497204	0.701563575543172	0.743418765001671	0.723939119023871	0.658566441957823	0.50334008002374	0.713997520486046	0.681872282345531	0.708430334131945	0.727075744137545	0.716618747652359	0.753996578141453	0.739373808441762	0.723050346748942	0.679165191834268	0.684840604486293	0.646018102172564	0.689581214669052	0.726932152843532	0.702085963819295	0.701367426345209	0.61981198848694	0.658998621962257	0.639510031767201
TCGA-CQ-7069-01	0.664199384205602	0.678600876667989	0.71921583464074	0.61921797569802	0.680967203557561	0.719751153036179	0.706791704297404	0.689101329955765	0.687445792437048	0.643488377067804	0.609621482981595	0.553350890607667	0.67407077780954	0.653545223856879	0.663778103825071	0.658862866078163	0.695716719137461	0.737038501421299	0.737392728082263	0.712551450738747	0.706498233175659	0.665443586453417	0.611024301817845	0.642731343317013	0.729840604613412	0.664604776402755	0.673125235628611	0.616488170638465	0.639339515885829	0.607893340429937
TCGA-CQ-7071-01	0.678345854756524	0.662017522109753	0.72933915451076	0.631469013551779	0.692538526941521	0.709130434205474	0.717959298832076	0.683426672261713	0.710309314003933	0.64967749265966	0.62205786933986	0.510720180581359	0.675629484797462	0.641732438519011	0.661126448137342	0.6549918498636	0.692511435425042	0.716954945963613	0.705042202489709	0.683939760230239	0.709063081089816	0.663451965064041	0.633269320618367	0.631646952771474	0.745041649239482	0.65382894148917	0.656077599827968	0.607986811904935	0.645123483962045	0.577518815297256
TCGA-CQ-7072-01	0.670587440293109	0.633877046566123	0.661197934066769	0.670061931378745	0.614885700491969	0.696535877760391	0.594889931488437	0.693655660896136	0.654214950836399	0.640522726810406	0.634599000314593	0.577812036407642	0.662948801838701	0.615857011478684	0.681782855670411	0.650884249913705	0.655922474978124	0.669235563762064	0.675284467114932	0.717016144730707	0.585539845595428	0.679504306980539	0.624195219725352	0.64183864860912	0.620374176340156	0.679748793969281	0.619319949541258	0.617052926866079	0.600312030527885	0.634130896100108
TCGA-CQ-A4C6-01	0.707584496958412	0.674035278573667	0.728328819914338	0.627238882155287	0.710209231331987	0.707291785813073	0.714785671389276	0.705672223403046	0.705414824997676	0.687494864661763	0.633974326659929	0.538550166179555	0.692791261160669	0.672786926419746	0.691875863082557	0.691073654893444	0.706128218997049	0.752995318015123	0.749744427918003	0.722661358477047	0.699783222099153	0.685015843213544	0.635126732755379	0.661206930251526	0.754082308437005	0.664996258326047	0.707750001110289	0.614583152743505	0.628003896549952	0.627625051139683
TCGA-CQ-A4C7-01	0.700804736788264	0.701556941600528	0.752608484133067	0.655684139162035	0.716372315070472	0.729048795049546	0.707017778784616	0.731678986123891	0.727698999222593	0.688895059670765	0.648763428312408	0.597285160027433	0.720999726391226	0.690058605426326	0.717805371925826	0.701619521488956	0.717511849537857	0.783168725949439	0.762687944112884	0.764592856067352	0.727225343959762	0.699552444799396	0.658654389335239	0.687710543730053	0.701898936143618	0.705609679966037	0.704969652250776	0.64809740910835	0.663420664665022	0.662049351850235
TCGA-CQ-A4C9-01	0.662945406437349	0.624440956196693	0.670889943155636	0.633952457093844	0.688416466866486	0.697873294319786	0.65634580627084	0.721166390330001	0.682360199044296	0.673353430095066	0.629214881602338	0.474055917373565	0.627937095336722	0.570446306141253	0.658357335040493	0.669406242838899	0.636549148948883	0.671041610311261	0.646431888328884	0.68065933506146	0.614509172697253	0.681908667736165	0.62624843048336	0.634066595564889	0.666972090879093	0.684880807701504	0.596014304508804	0.57417544967327	0.591510474808222	0.548605526328226
TCGA-CQ-A4CA-01	0.661981046933927	0.636206179432905	0.671989004683981	0.645732771545886	0.649330626896259	0.709356320310721	0.645693581229612	0.678799057682044	0.676985691112054	0.646754879135093	0.641645751333743	0.517802585081691	0.646205421060275	0.611649052201079	0.658160563099732	0.662143593436145	0.687425387886753	0.682518310936629	0.709365586619703	0.687618417850191	0.615234490935065	0.654684377833622	0.618709146530959	0.630777011735388	0.670012880535791	0.639903068019126	0.640902365418824	0.594108765243992	0.60099072557602	0.59860168447112
TCGA-CQ-A4CB-01	0.710873281331633	0.698389781539391	0.727956791743971	0.671967003429601	0.722763329343821	0.744752758092243	0.707468446858327	0.726810296746305	0.741526173989735	0.720612467970209	0.677491672383039	0.600326417828138	0.713069204160245	0.702254846104094	0.705491341955429	0.726689037392452	0.746961042688484	0.780223487608691	0.770658099454236	0.754169055259574	0.658407856032038	0.726106645085295	0.67925311162359	0.697822609642409	0.7042753801627	0.710156871487648	0.694011144684059	0.664839858359257	0.67030939178405	0.669926418851727
TCGA-CQ-A4CD-01	0.717400611363074	0.738951920721471	0.716356324153241	0.641990392535183	0.740238015806567	0.758619238634556	0.725921877660226	0.701192150148258	0.760501510199646	0.720815086476624	0.69066117891263	0.544134134831901	0.722977609957063	0.710272679798158	0.722676735488038	0.734699708438256	0.744933269369874	0.766245675966717	0.776794665722135	0.745057995936289	0.688597700165841	0.713038953651831	0.666161476729846	0.704637133411497	0.714493253033331	0.713411642468632	0.694947498460203	0.654487870599364	0.684399152344169	0.6543740995319
TCGA-CQ-A4CE-01	0.683766478808336	0.65022803218969	0.693849654481437	0.593286090483184	0.721226739982207	0.704136517467346	0.712053702623026	0.720281159099243	0.692706183447235	0.675428527205573	0.627849477684958	0.449929098327484	0.644440781016795	0.605100541514851	0.66111565448565	0.67124484843098	0.657125761323387	0.700016377623159	0.677866230459547	0.681106892109716	0.71210203488616	0.663433446099985	0.616363673527066	0.627299613295787	0.743436321087093	0.670109349852356	0.629973042027882	0.576073410097606	0.598875632660664	0.553556620649746
TCGA-CQ-A4CG-01	0.709487675237529	0.684567504332734	0.753958912357827	0.679606808800099	0.686265741291773	0.743543791155755	0.714906435753348	0.680227805490342	0.748444423089294	0.69690666549854	0.668938918790954	0.59078573301414	0.738265685594419	0.68291966855863	0.71901371316245	0.69939220810861	0.763149315056137	0.761347494080395	0.784580241106553	0.733820829819777	0.688440804750624	0.704427559901359	0.670055118886522	0.691846414958791	0.731421501964902	0.681170352116468	0.69576917697709	0.642563828248192	0.657394137484392	0.672218118992925
TCGA-CQ-A4CI-01	0.71050341390546	0.617725471907184	0.732824598719872	0.721205653596708	0.641719512643637	0.701010398294485	0.644441447153874	0.663699690522447	0.673754650718146	0.644639386307944	0.659550357411963	0.55727423851562	0.661951278215994	0.624894131088694	0.67607650377296	0.668258803707313	0.689367051877443	0.695527286097645	0.7055359021982	0.6837455171988	0.606037896714011	0.687780434236198	0.63333072317827	0.630523210064774	0.683529343623702	0.650164395751395	0.640957784838578	0.590486562882119	0.601501672734919	0.614331166216526
TCGA-CR-5243-01	0.639277524961147	0.596848809609952	0.656900667572512	0.620029237872432	0.629945737162057	0.664908620807704	0.623211600291207	0.645121029699133	0.660341749477306	0.639885886449523	0.607745573450866	0.523939935948189	0.618628767930104	0.576273287417458	0.636123301272609	0.646905765455018	0.645189366526106	0.668991808610331	0.644793784788096	0.642279284697426	0.583403938472868	0.631640186776067	0.624389876709887	0.618472123282317	0.637861369143954	0.620223174679059	0.597962612870562	0.575273826199782	0.579410302616769	0.574103807832204
TCGA-CR-5247-01	0.652792609463301	0.591311432597137	0.679370225324254	0.619879437357589	0.632648576669414	0.671278323206326	0.607102207315966	0.68473966777251	0.621504676978216	0.604578226099093	0.581662065681441	0.527889161405414	0.618962813564821	0.578415287050835	0.620560416047295	0.625199842194525	0.628528292299259	0.661603253480156	0.66114601678809	0.682628586870717	0.609116267506117	0.645889551265999	0.576764523978992	0.59033309649992	0.65577961595638	0.638186617446139	0.608467006476586	0.569764962138188	0.581145162167603	0.560532012485116
TCGA-CR-5248-01	0.635302652397878	0.591670545813404	0.621014441877728	0.585715724629233	0.648158797166537	0.624675777176221	0.611476894670236	0.651904094270474	0.637615805599063	0.652091132730116	0.617538676816983	0.46540941863646	0.59327836081516	0.558904293554731	0.619983830016588	0.65521886663819	0.60628079962258	0.628988163964493	0.599954856963762	0.621839393269999	0.555485018625722	0.620592204626463	0.591026470789209	0.612458045522582	0.606781668987538	0.627797760599804	0.578385105181504	0.554196105823328	0.553795405647784	0.538405591063072
TCGA-CR-5249-01	0.667684841001198	0.616433791367088	0.679686238143521	0.64884103288594	0.665452830736937	0.68526043067182	0.659656341125317	0.668153458282134	0.698205153726293	0.674801965725231	0.648824397344148	0.507344728933593	0.647730570146087	0.597119726872714	0.665109205339224	0.655996704905368	0.674116947888966	0.678610274773847	0.657003628984535	0.653287790166222	0.609039547933516	0.672338049559912	0.642879169844581	0.639536858867955	0.663198862546947	0.665693678478886	0.604162907155764	0.593345847003637	0.600096423885944	0.575904390535522
TCGA-CR-5250-01	0.630094827444038	0.607582093389291	0.657264056377369	0.619950001720495	0.634058356285235	0.662257501953681	0.631054926594167	0.654464400078537	0.660239419705244	0.653643082822487	0.608702275067154	0.521306151195536	0.6223100996604	0.586308202678513	0.639233909816926	0.649500494957427	0.64034782039971	0.6745002829602	0.632237757341431	0.64614261015614	0.583876492545656	0.651044053840683	0.631711443043653	0.624639419045654	0.629454977235261	0.649410623168353	0.591075146029471	0.579985741545057	0.580751141531106	0.569044822574933
TCGA-CR-6467-01	0.656831078021684	0.613158898786658	0.638080916098335	0.625346609787189	0.639199383259981	0.657034492619193	0.623336796211988	0.655873487285041	0.661359313833307	0.675216722904671	0.645809095145376	0.516184266304588	0.624800827356061	0.591440577018542	0.655281722027633	0.685531113538323	0.653401434764282	0.654731051408931	0.617803801206217	0.64547833371454	0.554135842618282	0.661253823806749	0.634928222987791	0.64377657049869	0.611423008098565	0.646198232627017	0.600295066587656	0.588846959976923	0.581533294450801	0.598515893076422
TCGA-CR-6470-01	0.628971722249094	0.59491663799662	0.633437501122393	0.659090303818984	0.604702396197179	0.665641877683066	0.596765341056642	0.635219446437544	0.670358096068168	0.640434468181372	0.63756397663685	0.558356167270334	0.635295333313764	0.587382649439805	0.653077915939079	0.643950051799634	0.653619167216521	0.656892539350588	0.631263688151744	0.639948242443849	0.54632352220321	0.646032257224589	0.637648515152123	0.636446182972651	0.593401399946836	0.649420210165058	0.58170833823604	0.599529779405934	0.592675561522699	0.581549030862242
TCGA-CR-6471-01	0.695861894939257	0.643475281795444	0.725877778964236	0.647745726911502	0.696865735023908	0.729270002703402	0.709471542725955	0.70738334763751	0.705059986614552	0.676175077216738	0.640746714249832	0.524887249963386	0.667907262971422	0.627953903088462	0.67651778336295	0.681669586894501	0.693370666207539	0.726232155644438	0.700658730975473	0.687157172113665	0.665456132880445	0.678749588125904	0.651483648374756	0.643905058942465	0.729495149864545	0.665672919447556	0.647768261942093	0.601289261128184	0.61464220093026	0.595548288951994
TCGA-CR-6472-01	0.601798390206155	0.574625813436977	0.607615113398117	0.625575239575237	0.580290656044865	0.642332650157994	0.568633297492212	0.620321930493092	0.638588982623825	0.599109302858851	0.608057490057567	0.517598237302053	0.60435573831929	0.548952483102868	0.615020788439889	0.605559253982512	0.612082173492234	0.620537231998969	0.595886699296391	0.595709182947834	0.553015428503339	0.626661731231683	0.601829784006353	0.603850458256295	0.585368748163597	0.617969049007593	0.543544717039183	0.561593914376655	0.565935228050796	0.533042382210004
TCGA-CR-6473-01	0.659175732793264	0.652511843771452	0.675811195325409	0.63452651295285	0.675901322174103	0.684092311149145	0.665399192850791	0.662253663541421	0.69553516608585	0.693702832145259	0.636913003089376	0.549107867838386	0.662034251622403	0.625944450634885	0.660200205112332	0.67897924994646	0.684701835759556	0.705040273094677	0.680587158610095	0.669720811538207	0.602563864650526	0.683548684072194	0.642304398366917	0.654953794780092	0.654433544034987	0.672274330421259	0.623679789867073	0.60410372514899	0.615317843866697	0.610097552740236
TCGA-CR-6474-01	0.713248856440262	0.669437533670403	0.757304241037422	0.708366497888009	0.68179344155963	0.756621817248512	0.687187743255711	0.715011725461523	0.717985510879255	0.686763961113976	0.66530453085824	0.598729638451765	0.715167470693925	0.668595365855352	0.703690726461443	0.705082945841936	0.748323731558916	0.761639635509847	0.762817261104714	0.746211046427305	0.647013811025285	0.731422519428909	0.676885364660671	0.670157250673946	0.698455228268453	0.698861737820849	0.678846028568868	0.646308905450355	0.652140014199257	0.653718191354811
TCGA-CR-6477-01	0.715503532517073	0.645514383315622	0.740779063034204	0.662326345487183	0.67874028648115	0.728864149757849	0.689817229762947	0.702625528699901	0.694277344684288	0.662304758157658	0.654806337482987	0.551768090771643	0.665220730039935	0.644753478448888	0.677067436529217	0.686988932984704	0.718574026089496	0.729168796354405	0.747468582120825	0.707546773220217	0.659676804631525	0.697720541537038	0.626732622679126	0.644156721929139	0.724413818343646	0.667121129069924	0.66651065801861	0.604069185229172	0.623462534316236	0.625644906067378
TCGA-CR-6478-01	0.727191418817028	0.67759834336173	0.742688495751154	0.68769507731084	0.695305662204987	0.761886949881361	0.701669074121028	0.714302910755393	0.740895454057594	0.692984120762891	0.68919868289098	0.53397819301288	0.689830450920273	0.661101752465171	0.687301765482918	0.711688769384788	0.749519438586702	0.735260203456118	0.740818894528329	0.7154280852637	0.6453045659769	0.717414334612995	0.665460176661827	0.65796818265392	0.704152918677662	0.697196798596307	0.650942019412493	0.640331228323605	0.661285478762495	0.613428638091234
TCGA-CR-6480-01	0.623246749914834	0.607630856754062	0.632369216283463	0.602796174011174	0.659224193609762	0.679943596508466	0.66432115612616	0.660095773653885	0.687190286457749	0.682536398871087	0.62627835811303	0.46935576376999	0.626572967010109	0.570964717012839	0.641286763114359	0.656079689373874	0.648738443826162	0.672682353961391	0.623685666457548	0.631803610705425	0.573851043801667	0.66290199479506	0.655389767700181	0.64090047989499	0.624195258162433	0.65331765187078	0.573427851736148	0.577243443413277	0.586362152079153	0.538833789128642
TCGA-CR-6481-01	0.649049642694152	0.605640021432304	0.652787865046662	0.639828360480176	0.636210201711957	0.668813005933877	0.621784213198769	0.659070354895474	0.670558503947426	0.650314230609774	0.628629824275354	0.502935501535954	0.621526537441169	0.579570179509851	0.628645911432552	0.643456059308627	0.650941892287494	0.657110474965024	0.634856792143756	0.645261353111057	0.557897450587339	0.646157265251734	0.621324327020614	0.616980487355963	0.629329513841176	0.65093053549276	0.584597091733665	0.581035692452867	0.590318790638303	0.549613938497303
TCGA-CR-6482-01	0.627737743583655	0.592575210252071	0.647034206385228	0.643244991341066	0.606753821764626	0.662646123328239	0.613735149548035	0.656550949519085	0.669478267473126	0.64187795729511	0.629262392428192	0.51643167247189	0.619124562106948	0.580775902213071	0.635740003866169	0.637843484661069	0.642934167387337	0.646924289118624	0.614063417730287	0.632336110448704	0.574628936934719	0.660325519002127	0.639895233818178	0.62423951036824	0.612653860870998	0.640860032340121	0.570633058945929	0.58836067707119	0.586664066070432	0.552650003846073
TCGA-CR-6484-01	0.677999598953366	0.67664501550064	0.704300360022841	0.631337038733162	0.713510053483077	0.731220282807971	0.694125463943654	0.728587215969674	0.725470114881382	0.68329170341788	0.648206247366176	0.500974036763048	0.664567229181532	0.610226773569949	0.678620768727703	0.680092584442502	0.680575163186979	0.70721868840808	0.690457074255896	0.69870541694164	0.663585524717209	0.676923654018482	0.655031073098741	0.652907718756966	0.701094333470557	0.694859043548111	0.625149640411013	0.604479902628318	0.633331071713862	0.579308107325998
TCGA-CR-6487-01	0.636035681159258	0.578347938175406	0.601578257583509	0.626769700705847	0.60670207539399	0.621971634672834	0.569328751209134	0.625995486205705	0.637709757153949	0.641831733339309	0.633058839333898	0.527475023518817	0.605697773980618	0.569376079801051	0.631977656356007	0.643803870924185	0.614814224995482	0.615298113705475	0.608643013059876	0.617249052160546	0.511196710380949	0.627328722761612	0.604906669035914	0.613699976336571	0.575460130943028	0.632798904988099	0.571106218853069	0.577055626693142	0.566473887863558	0.579035023213723
TCGA-CR-6488-01	0.703972364095941	0.658323098402721	0.73700278844802	0.644968186870263	0.70886434617312	0.732154677517206	0.712613661323032	0.723606441704956	0.697551034190501	0.675388109200658	0.646196239748533	0.532756189673107	0.673614958050946	0.638367383997986	0.688515148149522	0.687571953618216	0.692455762708585	0.751771528444106	0.725488524250618	0.73395366374465	0.700978163443618	0.704951470407017	0.646470883237605	0.655857237573291	0.726308150641083	0.682920915175228	0.659102887456305	0.607587516279253	0.618400941580225	0.619783302500729
TCGA-CR-6491-01	0.694197652240178	0.652479511581702	0.736066476626632	0.61476005439108	0.71694247185971	0.715416354654999	0.729490202614545	0.70748877980053	0.703942609824173	0.670520054634612	0.614160279202894	0.502519808388453	0.67205316035288	0.654016004571591	0.67391133644969	0.667540757551665	0.696202315612225	0.7437906351811	0.726091142374105	0.708167053204274	0.694344675294169	0.683928184587505	0.632891761895224	0.641269005275838	0.764094924672049	0.665652185508285	0.67887944631974	0.607310745315709	0.632976398415451	0.587974169356499
TCGA-CR-6493-01	0.684577103671706	0.694916315713871	0.722749689878959	0.587362611190233	0.747445904776022	0.720758726385756	0.732225987344766	0.734075955876079	0.714366511435444	0.696805861214007	0.615195582398947	0.533563611910466	0.689631935809395	0.69221375709874	0.684487742796282	0.688403821059843	0.701469334609122	0.771368740455309	0.744788607729738	0.736024126537343	0.727875873396393	0.69243341193321	0.63374294413284	0.66947934550913	0.745452363047709	0.699817872948022	0.691158595718355	0.63468858618318	0.655114452862991	0.618707399510211
TCGA-CR-7364-01	0.628237585508569	0.621009734094663	0.66813257248507	0.60200578614655	0.662842575348013	0.702449614453284	0.650038900236833	0.729263799568331	0.676472033339974	0.654351429293503	0.600066686317765	0.483493997677674	0.618145818081293	0.57823593396886	0.632951010115253	0.64000214191632	0.632797998153612	0.680491466960826	0.642253597975173	0.674157021335074	0.622073999270546	0.674684456375148	0.624965515022938	0.625694625967784	0.654193281150299	0.681870294526941	0.580964282538259	0.58219220715228	0.596003558971104	0.526593494715984
TCGA-CR-7365-01	0.690011208832923	0.647020782952674	0.748414651752242	0.6480216890263	0.693436489689588	0.717353942600956	0.709033669699734	0.704331414366921	0.687942718999082	0.667484079257316	0.615179092234184	0.545193377586953	0.676499044800742	0.643105363761849	0.674158747967198	0.674739165806463	0.695399737683749	0.745750809063199	0.719702424209178	0.708273570627749	0.702624161156186	0.688735457138564	0.641667902152091	0.644551224091183	0.745516851845021	0.660915993180736	0.670249172136766	0.604259378797028	0.616315632625082	0.60294963163451
TCGA-CR-7367-01	0.706774125853823	0.643021534366541	0.742732051115975	0.665587499121087	0.695449443929046	0.722826362135047	0.707409621337089	0.711368569780958	0.707791621113362	0.676776458281027	0.643193997153775	0.542005109288686	0.678386024572862	0.63227170209732	0.686415619352328	0.686308826617203	0.691771201910342	0.731038000568148	0.692474825879007	0.708403370511168	0.69592743637769	0.697191574802066	0.661470961715743	0.645300404709971	0.727548189220625	0.674739731374776	0.641125974986	0.602803927780895	0.623099343098736	0.589984571929152
TCGA-CR-7368-01	0.675021898445872	0.648634860311222	0.70528827197305	0.644844236839153	0.692607863426795	0.713805422295955	0.690456349634371	0.704124286967648	0.723100102470414	0.689124987651644	0.655117235461809	0.515800597285469	0.674049346786947	0.611615256602169	0.680833181730466	0.680407879815084	0.680667922889217	0.713464756605952	0.684704333217548	0.690334562484788	0.656702959756524	0.680360299141141	0.67071319718567	0.666517371243875	0.696953789401811	0.68217434993699	0.630474374111636	0.607334574531086	0.623580733122413	0.570815906974617
TCGA-CR-7369-01	0.702097949852674	0.655699058337921	0.727897424443878	0.655472635060179	0.714059704780427	0.729712048232645	0.706837798953445	0.728787900250948	0.714112335858109	0.688916232857166	0.64549847335821	0.53748104141052	0.676810065029421	0.642398154627007	0.687472821995979	0.685823088963708	0.693601070043784	0.738963819189694	0.715363348851453	0.720690167010883	0.677771071065231	0.695364976499822	0.65712599553972	0.657779090319233	0.716115213707665	0.693662159071947	0.652173973079779	0.617165677891862	0.626345288685037	0.599174993653314
TCGA-CR-7370-01	0.6896281963368	0.636828969136408	0.703617188428298	0.707022561639908	0.644301619230797	0.726029998339801	0.646034702043938	0.659441649857063	0.705525061172277	0.65476310031576	0.669905543513669	0.53991144941418	0.667182114933579	0.597290992392053	0.68301029583907	0.668249745041799	0.688164979550381	0.673860909616889	0.67047538765784	0.671016063177224	0.603198009321006	0.712564923519178	0.670551603450315	0.646679888707698	0.659606527375385	0.665962955765258	0.594562040554584	0.601212499924882	0.613833503764608	0.59021131808755
TCGA-CR-7371-01	0.670800090776719	0.600188910225513	0.706818408266318	0.691336019926826	0.650584351204229	0.726045395421667	0.653926139652849	0.682559396679428	0.688890354900643	0.63900232932238	0.644152919448978	0.49720320755428	0.629724522517962	0.573402078819665	0.65660267623466	0.650665186535123	0.676824439427976	0.677233923777118	0.659455032803922	0.658570549953202	0.597576173809808	0.69397835214546	0.647965557765381	0.616189322875593	0.660824356332378	0.667843257532285	0.580435676630866	0.580188550961443	0.599230087790406	0.545813723292874
TCGA-CR-7372-01	0.673059814938508	0.619143369450153	0.718511878014642	0.643626424211177	0.657301301440383	0.706936059454779	0.674737765761395	0.68687241866644	0.666318800302544	0.629280715108931	0.60068111863787	0.52290371942271	0.648297016514814	0.608235092045761	0.655089542307619	0.642679814910406	0.671863090514291	0.702014999358867	0.690995741059495	0.678484469346405	0.691297939596927	0.66642203962431	0.620830010385292	0.610015503074241	0.738470081890835	0.632649810140226	0.643247320555964	0.583950074693792	0.598856024818796	0.576713542952068
TCGA-CR-7373-01	0.718471317314908	0.72901807808198	0.739837739276594	0.648947386972386	0.731703894444788	0.739656589493847	0.729959544420597	0.741524378228707	0.746974499483926	0.710951254206724	0.672278233964625	0.538050980080851	0.724087590534406	0.715189258438179	0.702547036969696	0.71714178429418	0.729685843578834	0.772381949571626	0.776822000398281	0.749583866581315	0.708604311910685	0.714997803341105	0.670238169665711	0.694947393160079	0.750111802596534	0.709832433282671	0.717734690268951	0.661794452289439	0.67939168064773	0.641957015962574
TCGA-CR-7374-01	0.683183440123858	0.592593878531596	0.708225394689112	0.720095616249842	0.626477272231937	0.712940373820356	0.641165518613307	0.655113818811442	0.679809542790521	0.627150435309912	0.66152301771078	0.517149521342797	0.639215665381535	0.573650099607219	0.671969823747353	0.650736855682154	0.6757668856448	0.66688117859001	0.665233357127639	0.654133897620944	0.59570779822406	0.678530978298223	0.653645684341951	0.621286735585515	0.66470983172568	0.647032652773632	0.58976968437901	0.582519003910104	0.583089555436679	0.568679987279893
