TCGA_barcode	AML193	EOL1	F36P	GDM1	HEL	HEL9217	HL60	KASUMI1	KASUMI6	KG1	M07E	ME1	MOLM13	MOLM16	MONOMAC1	MONOMAC6	MV411	NB4	NOMO1	OCIAML2	OCIAML3	OCIAML5	OCIM1	P31FUJ	PL21	SIGM5	SKM1	TF1	THP1
TCGA-AB-2885-03	0.630697398146435	0.613344080504065	0.590716299773063	0.725475572080289	0.59326082177482	0.604518263443373	0.591370179191349	0.630626658616947	0.702417530626724	0.743397664341797	0.604574669330325	0.684617871814328	0.590713743620035	0.605065996282241	0.593421854662499	0.586377905072623	0.586892801848542	0.584056105689408	0.603523885643002	0.593405932232496	0.545154580785087	0.624271620580531	0.540963633857428	0.606249228927969	0.584261375894413	0.577517989086835	0.589394197666059	0.602001465839608	0.564472562602329
TCGA-AB-2886-03	0.640791226493345	0.640949005952664	0.577352276459717	0.665619926658278	0.558582228238925	0.56501659190869	0.618161742676227	0.688429658317443	0.694576259059244	0.690956312433354	0.599391833579812	0.687602473171612	0.609613795194128	0.59061731794167	0.625209410579016	0.613247956804685	0.611138847134088	0.621680883491316	0.616302931786574	0.623118411653335	0.555918666117915	0.65107842692554	0.535977510225801	0.607136006501803	0.614429649339501	0.623123165324293	0.586390438335331	0.573028661475284	0.579915229281972
TCGA-AB-2888-03	0.663551570611001	0.674988392903182	0.569914055266514	0.6523462487198	0.531821554161228	0.543838348562288	0.654860106518676	0.614575057796362	0.658791034808164	0.672561737179298	0.574158035086034	0.644201060045262	0.649762243741584	0.553179688971709	0.67979525333274	0.637860481082197	0.652591756005109	0.62980180369494	0.675831415653539	0.694007884717864	0.622728659322881	0.665769810051495	0.521648386734972	0.65903587006873	0.676986020401113	0.682252534029703	0.613110214072745	0.562621091237591	0.608961994752122
TCGA-AB-2889-03	0.671355001370844	0.682728393510069	0.581004355337991	0.701646023997359	0.569294919039183	0.576673894510821	0.669616457767993	0.661383247597147	0.710650494022473	0.711851002450767	0.607394365939692	0.737089664217678	0.663480332240482	0.582605644695805	0.689634597150823	0.648395337647014	0.665460827787059	0.652684505264496	0.678185654803794	0.70244891113432	0.617562991153771	0.686588594152454	0.530852116077431	0.662548390727742	0.67420704164011	0.669665725583199	0.627592225491423	0.588435552991668	0.62461935604457
TCGA-AB-2890-03	0.615306800006209	0.630871112338735	0.582062495025592	0.68009690335511	0.567534265580891	0.576431743892986	0.586694417097488	0.596614895559755	0.665195949962743	0.708589655009344	0.589772895421487	0.660035805406112	0.595074673559303	0.580405150571899	0.608265264369741	0.589822981410694	0.587514194216773	0.581125670053659	0.610050231843023	0.612795997252343	0.562932780736069	0.628274727484721	0.531977389652113	0.603811244484127	0.60103559338476	0.59843325469831	0.5594306998799	0.579587325756354	0.551599649461
TCGA-AB-2891-03	0.688748022173602	0.686514529292011	0.582361270301488	0.697942352770386	0.568809155640653	0.581112651669743	0.657787066769042	0.642394254089499	0.699996431501789	0.729375137091749	0.606250703889961	0.664850241864239	0.645190754706224	0.591046083805079	0.664809307840546	0.647129444303999	0.645678820862131	0.637855379995322	0.663143581949001	0.677148101311888	0.627569311502059	0.688380840128115	0.548971844169257	0.675095329561145	0.664536999426216	0.662953092295617	0.625297116392106	0.589758759604924	0.61192728601042
TCGA-AB-2892-03	0.659580760639956	0.66699962206218	0.563219283103629	0.670826022973906	0.544587543047096	0.555491986399336	0.661953689881138	0.643967673260398	0.672256025069185	0.676498803997053	0.591798024506272	0.687780353924415	0.648300587676565	0.562083503923945	0.669793020340289	0.641822365994004	0.645828547156304	0.647234153170928	0.661167660479116	0.692107378906101	0.605239499585836	0.669702884049373	0.531339397181578	0.645915306262163	0.668019395205678	0.679872001296084	0.610110602215891	0.569458288207434	0.603818355598414
TCGA-AB-2893-03	0.693412004627763	0.727103256698829	0.560767129366182	0.670406936256829	0.548342794608026	0.55799982570102	0.695357290204591	0.640497646693216	0.678637012994922	0.674516864262135	0.569172901428263	0.638230126447938	0.730405157721984	0.555143269985144	0.77174728262984	0.732607584121926	0.729966712217603	0.672895035872154	0.765634293783827	0.788010001527689	0.697079247076862	0.715099554439294	0.514005235874497	0.706121756475666	0.717197229509691	0.733165989904117	0.670381570890995	0.568126801940469	0.703744909323095
TCGA-AB-2894-03	0.646305343191243	0.69436142437052	0.572340802391782	0.660249543336112	0.564866248680815	0.573710882641806	0.634872089440206	0.616182140170425	0.663573546161849	0.656437218915869	0.590685164536321	0.602518649758618	0.694941134846678	0.576549280785594	0.727747105259762	0.6837979589563	0.685879082104731	0.64134085628129	0.738771472540439	0.723966436624205	0.619581242307862	0.668075882537684	0.54110338158953	0.66037359752981	0.652062366396556	0.660318821490302	0.623020987304389	0.57960931984091	0.657564231624895
TCGA-AB-2895-03	0.651452794506459	0.651969842929717	0.607119505581299	0.723360926736934	0.618014388297564	0.629203468568272	0.631657837029975	0.654654985394066	0.762579429421708	0.725765657894606	0.633694705589692	0.688376032378904	0.627688623319759	0.614599883814855	0.640722274395278	0.637103115141265	0.622060949056012	0.630884273663257	0.647225059359568	0.633236973113001	0.572937551363217	0.646849405010243	0.572154646905355	0.618307200481925	0.60625883823057	0.609758864604426	0.613617576717549	0.611577531087427	0.598136358512174
TCGA-AB-2896-03	0.666256914737812	0.679590076269001	0.588002322904243	0.702689030494455	0.585933074777758	0.596137627706451	0.655978729970818	0.639939809445066	0.759645746085723	0.718642922234297	0.611314822312753	0.679237298274504	0.656866193783582	0.5948351779948	0.677426511399043	0.659867703915318	0.657469445806242	0.641259018764221	0.682376869989223	0.674696020727715	0.605630620520423	0.669700768476302	0.550061834219846	0.65130299942194	0.641967206387058	0.645984818467934	0.628148491227248	0.588013314736744	0.614325326707522
TCGA-AB-2897-03	0.68227961321411	0.654562146479789	0.585934351291886	0.66268882881243	0.572246388739011	0.570084732598667	0.683593433906143	0.653639325668897	0.705259405203587	0.679169577408787	0.622867776835355	0.672523081940674	0.6528870575094	0.617082818851324	0.679823363090441	0.660917698070285	0.655634626806938	0.702941649201515	0.644415927340919	0.656677794534388	0.604474273867699	0.668854918726909	0.538121246501414	0.645843869644643	0.659046660471977	0.661092188377012	0.631958425953698	0.588358486636606	0.624089185324405
TCGA-AB-2898-03	0.698041860952577	0.667771533173569	0.624512609984785	0.717135103792583	0.61582017885844	0.620138799926669	0.685406554279587	0.668938348724929	0.712939073136651	0.722644501582896	0.634512792610766	0.68936595144711	0.637876860901753	0.627555564090801	0.666229959747206	0.658059810425649	0.634421517916393	0.662656139892833	0.670943109553099	0.656665793708745	0.614222286709804	0.682549154998371	0.575180595820294	0.653166700019506	0.662883982623878	0.674904623791778	0.669580269271941	0.617093799450844	0.628059388549454
TCGA-AB-2899-03	0.668707720465893	0.67783585810394	0.590613222556194	0.696014887476406	0.562962523689469	0.572318979795151	0.650555844000313	0.64597047057419	0.672632022936216	0.703905994467463	0.595844469179987	0.667982118041896	0.648885134467857	0.584112785349586	0.667318663077184	0.649783994746835	0.636209318776242	0.641882639755233	0.673656372107387	0.676499286304038	0.625073280949482	0.674041505948112	0.539330783354246	0.641871568265606	0.661334676460491	0.662871798534645	0.634168866702174	0.58485211556833	0.617161188172446
TCGA-AB-2900-03	0.69040180329189	0.703718544557487	0.60631158441798	0.691060185643154	0.587952525384238	0.593537815912289	0.685985776133653	0.646652046224859	0.736160346803721	0.71156141400023	0.61865097115477	0.682628284041154	0.697838510618902	0.603600659014971	0.723380536061772	0.691733768871681	0.690355274287559	0.666509211673003	0.706990362946701	0.720545437055472	0.653597582993833	0.70090045977747	0.564864735116739	0.678824623994654	0.691649572563163	0.697351857925469	0.64718825092483	0.611311868533934	0.651323040230184
TCGA-AB-2901-03	0.68711653196015	0.672082336108182	0.647231545670419	0.723477486078225	0.65343848801195	0.659393929964747	0.661227210343986	0.68232804320807	0.732550096125227	0.749356084480637	0.670982038831874	0.719507442202593	0.662999478393697	0.645366159540451	0.666580477070717	0.656432682862966	0.649915043021893	0.651047965073191	0.654435146396207	0.663168234746459	0.61945050015202	0.698891641245618	0.596139240208516	0.658930558804253	0.651726291705432	0.663904961943055	0.64076208084838	0.649160250589179	0.62243037682137
TCGA-AB-2908-03	0.677001550024528	0.646327744138681	0.632352394497695	0.713271796215458	0.621080711102809	0.629144243096044	0.669263299286189	0.653836575770175	0.723731842706802	0.761923562656649	0.645130328367258	0.700647724777055	0.633974684659182	0.640348557222142	0.653329562085149	0.633555240649808	0.6248712984983	0.637971804055078	0.647510353177711	0.639595267028532	0.608895682570213	0.670571661153051	0.575634271954965	0.637351991019562	0.635639426142016	0.648512986429603	0.644068886981769	0.633466094513243	0.611624745495793
TCGA-AB-2910-03	0.701394024020711	0.726518531778605	0.592074410892068	0.647332889741295	0.580172669608348	0.596580227545797	0.703910089032867	0.659929920261055	0.652874095377389	0.650913397284214	0.59640023877181	0.615325455385005	0.743985476990296	0.605625174226309	0.772120420062248	0.759689661177153	0.760854939177224	0.692405527619038	0.770944813649748	0.769264934786898	0.733325489850127	0.733035254761149	0.546743481061795	0.695202740673993	0.711721117810566	0.771093714941501	0.723209782535643	0.604561717172572	0.759726067817309
TCGA-AB-2911-03	0.660292553478208	0.672195606597922	0.576449572529936	0.675218876294753	0.550736735650179	0.557838469792055	0.6563443778691	0.6159150838429	0.687920346851212	0.68581032683512	0.597309716872863	0.637725374135589	0.659961925796287	0.561979700998536	0.6773859629213	0.646319435727343	0.635577676633118	0.642357755909031	0.679538958209607	0.695601930870887	0.611406330676807	0.652885225416952	0.536242749236063	0.663065296689211	0.659203552349357	0.662033567601472	0.610851128237218	0.572948934889738	0.606515428773781
TCGA-AB-2912-03	0.682194103241475	0.700116363697622	0.588575726352105	0.677922961974565	0.575345928153209	0.59727756150459	0.675709212952581	0.672635449542383	0.69106730313391	0.706702573153412	0.599175158914018	0.665500327146546	0.678771284800509	0.581441525576947	0.698263607997292	0.675087844407586	0.658544456561519	0.645892809074263	0.678229526666106	0.719154970618473	0.63890977556095	0.7042028273215	0.562574554839667	0.651129859954578	0.686610785696157	0.69392101942905	0.646650413110545	0.591060230426631	0.648958276642509
TCGA-AB-2913-03	0.631484388687565	0.642951365710004	0.571181057933834	0.677917673868544	0.571316041879784	0.585329505417471	0.613041151150845	0.644100977273367	0.76413106033736	0.705698707078375	0.596031901166785	0.672238379778866	0.608710519179984	0.565680182408476	0.62811924576544	0.617092184413568	0.603550420115649	0.609356491240307	0.599540302954692	0.628122816705931	0.546881081652142	0.6322533640216	0.537862544432077	0.614674234384386	0.607733538570655	0.589848347366682	0.577323538002368	0.577686597709369	0.574141911658264
TCGA-AB-2914-03	0.631893195925815	0.639726168376988	0.548381375815059	0.678405019907949	0.532448268023952	0.554533904808859	0.635514741702528	0.65065196978689	0.68300874419873	0.682563120042038	0.590789008517208	0.704813135676024	0.625212902029935	0.565746687343846	0.637394767750987	0.616787314509363	0.614571442502974	0.628841245284619	0.632001996827539	0.664368392273175	0.574450044079256	0.651722048457063	0.511594580590377	0.619652657416142	0.630003877305834	0.641486353092547	0.58309030696163	0.562506071674471	0.585978239967017
TCGA-AB-2915-03	0.665241547825027	0.652113954258841	0.606143212347689	0.69538192388269	0.589594528152643	0.603107443981263	0.649429994638297	0.636582439724892	0.704082675213469	0.719146844452331	0.610769597139583	0.667082586862945	0.626910350881918	0.600586342186429	0.651503260696673	0.633680736377724	0.618352372076972	0.618398721678103	0.666655746052755	0.664698520898294	0.594013900880988	0.661598596700428	0.565792159833031	0.648690961734222	0.640374463452918	0.651235970933742	0.605151181345256	0.600085833233364	0.60016269302038
TCGA-AB-2916-03	0.647191641217592	0.641525262926832	0.556711385472261	0.653637711921353	0.532855396875146	0.553605221660298	0.631405525113922	0.604833942780958	0.651595002751942	0.666959697640034	0.564804218763599	0.618530958550214	0.615237348510267	0.550489885805664	0.643864887435849	0.617790041055825	0.603788905555466	0.596048098684175	0.648192432013122	0.662831129463677	0.588528851664281	0.642494791623363	0.521975293499327	0.625322659240169	0.642401921954767	0.647524025470111	0.583168721622949	0.557244099578162	0.580306069996217
TCGA-AB-2917-03	0.647172351966282	0.621663343766873	0.590706676357114	0.69199256671997	0.595288159797939	0.621769466047002	0.63546972586705	0.638476162420922	0.680123471585235	0.715886053923712	0.610359265602249	0.619267865488097	0.607005415263538	0.601322359237182	0.621497407243576	0.626825190064288	0.579444696774499	0.60193524906919	0.647332378854445	0.63521001704109	0.577331169183534	0.662459076034491	0.564854853193057	0.626388775083873	0.615701375887791	0.641527702093264	0.621589200327042	0.586799956346225	0.596540250506235
TCGA-AB-2918-03	0.689138330411531	0.701891562302792	0.572778903227223	0.711606176664422	0.561888389326404	0.57017952941703	0.68001214367463	0.657451800936323	0.746326871799861	0.712682395556178	0.604595572883705	0.696509734353631	0.679482034121585	0.576390141845592	0.695878692005925	0.66676668549491	0.684662099942976	0.660718985741329	0.686054262898538	0.69766090620301	0.619364189003699	0.694529209233754	0.541018898206202	0.668071930424971	0.675176615909165	0.676874038084751	0.632103248722875	0.580261440169542	0.630547916928758
TCGA-AB-2919-03	0.673611744667637	0.682609988165629	0.62829717203817	0.716087125390254	0.624367215104892	0.628708410105271	0.656576948485249	0.672347587174238	0.755712774930239	0.722993324066394	0.657194794530099	0.6947845111117	0.653716040146467	0.65166083702022	0.669127361605839	0.667737448349863	0.650474782690233	0.663147612743977	0.654597410840634	0.647757076972901	0.609882991695126	0.667135022052138	0.600974570956884	0.653419379012689	0.630557255480334	0.643768008415228	0.646366557575248	0.63108094718657	0.620921266002653
TCGA-AB-2920-03	0.677516822418637	0.664479539325078	0.603627409005393	0.742683908830201	0.60840531833033	0.609322146799875	0.650423087766736	0.67020789270281	0.754231553129009	0.773410262376036	0.615593621075711	0.709057302852805	0.644142401754232	0.618912540710946	0.650247131575789	0.637805891073255	0.646757093051609	0.631412897427415	0.642528947999408	0.639077893420012	0.596614378669103	0.678376314257515	0.55893046295683	0.650393365798492	0.635101333299359	0.636291322148532	0.652974932457527	0.615482595702729	0.616486309738833
TCGA-AB-2921-03	0.691009553543828	0.704505332980323	0.570078445102712	0.704910144253779	0.557411866979139	0.570147673866424	0.669702311800638	0.655019742471781	0.756124523034765	0.715781359898334	0.595796406018777	0.689176475646723	0.672157462179842	0.575824408718611	0.700350948606539	0.670253064486334	0.679803764058061	0.656063703877552	0.69402648084341	0.694879252977118	0.625836433082831	0.687550412383804	0.534082894081781	0.683791560024237	0.672166906203947	0.675572239725455	0.630048826626463	0.582220472923297	0.625051128255086
TCGA-AB-2924-03	0.695101852059558	0.706077431382044	0.592527898560533	0.683351527876378	0.577983068253981	0.589213096357963	0.687322583557467	0.642690479640821	0.74206086896543	0.698674117700187	0.610870393522656	0.669241567882383	0.698630639317207	0.59057379628184	0.734761689654309	0.69146047870785	0.683301156326704	0.665556733928166	0.713243214042439	0.731106723022901	0.6438843224231	0.699313851706341	0.56112445727114	0.685012938677652	0.694290126329145	0.69130327891281	0.64291542776863	0.599069186623884	0.639907328965587
TCGA-AB-2925-03	0.699848198025715	0.752992351940326	0.592226090957121	0.66851067950469	0.573055276828891	0.577480931660795	0.707986835349761	0.643952443172113	0.704577833498503	0.669190543763833	0.597902021362119	0.649780071399969	0.746749245311726	0.596838543370722	0.780344560751645	0.746298999493644	0.755273018966194	0.693417266482797	0.76422920280301	0.764148427101567	0.715594765048213	0.719277105855547	0.542904005941274	0.700180762621189	0.716874678069784	0.732883864432878	0.685022332825	0.61565355226269	0.711580982412848
TCGA-AB-2927-03	0.659439124740221	0.661001968519983	0.603646527689789	0.689016687352148	0.574807491087644	0.586392483669932	0.639846755513318	0.633885263213274	0.661530647880006	0.693356647852241	0.605002886354958	0.66560098198345	0.641169471284278	0.598550006227512	0.659266697307705	0.645904925545033	0.631212451706225	0.627343301864663	0.659593229449363	0.664417759439427	0.623746749664118	0.67212250357267	0.550220403687556	0.627488593811668	0.641215367163763	0.662340636527626	0.626399949124577	0.59907952810284	0.6047478941155
TCGA-AB-2928-03	0.651741110043135	0.63832966228633	0.600834604983853	0.745130532501337	0.616646398078773	0.631161882696781	0.627089923884699	0.673515355536219	0.733274610299441	0.735919161003572	0.622981301251031	0.689693886647362	0.616357772225579	0.617724548753933	0.625950432717069	0.630789915348447	0.612420303608671	0.61141800950334	0.626819183209898	0.615160869712026	0.578308137697675	0.658441365267322	0.574750676752922	0.611171524404703	0.599845008366493	0.62643711566696	0.649043941980118	0.607321952478714	0.603333472164309
TCGA-AB-2929-03	0.639225154085025	0.622082623427131	0.586916508932034	0.730983999378177	0.589241813514001	0.601220259359303	0.607418681748219	0.618566335432179	0.68382080421534	0.74967673542364	0.618162287255458	0.669925206405276	0.59110719156023	0.599105430916232	0.602287946283336	0.5916271188671	0.594569537507443	0.592961450990703	0.628328570689905	0.610735618432852	0.563680109923211	0.622080784493688	0.54647601212719	0.613692920444035	0.58952882176312	0.60412831272024	0.583007055566671	0.600233833683896	0.56325908291557
TCGA-AB-2930-03	0.681674538883969	0.700301104758837	0.564389594587283	0.696864019957766	0.54236623106143	0.549506552786886	0.671913509452628	0.649522943904759	0.730536980767249	0.707172371205854	0.600931596629046	0.681944403548706	0.675091929069236	0.582764629150788	0.699829585649338	0.663409240422408	0.682835427286248	0.657209052348825	0.690848567141246	0.698119508591432	0.61099581989876	0.684850617917046	0.529935897428716	0.68028660962592	0.672395539921611	0.673914123015963	0.621039559335611	0.574323850484162	0.615463778822247
TCGA-AB-2931-03	0.65769601877405	0.674944096270149	0.609198978023382	0.705695981241148	0.597962673737204	0.608331148360217	0.647985149836949	0.647423740736563	0.756945814006516	0.722697527775144	0.633590031781546	0.706892285846476	0.653836190602377	0.611578632704662	0.667468940738744	0.657296364632912	0.647153332401941	0.645086574163948	0.65333275634237	0.655871369209484	0.600311523696142	0.656878842026598	0.566952692245765	0.639357312695121	0.628035045694123	0.628181069999	0.622323467181668	0.620286761159759	0.607675676513787
TCGA-AB-2932-03	0.705593770184723	0.730194566553602	0.590142993228937	0.680034414925531	0.579121342159548	0.584648438963996	0.708745166862554	0.647485112324504	0.723260191637484	0.685346643275296	0.598160419935155	0.660760027345204	0.722727800514131	0.580930453517877	0.759096358098459	0.718387300454121	0.715862376695724	0.68484529413954	0.744066046355232	0.753831614950708	0.69247298628215	0.715839315480568	0.552759543949733	0.704606889040093	0.717911864790278	0.72409937340145	0.671972119626301	0.601556498521202	0.678363985191081
TCGA-AB-2933-03	0.650532184658636	0.657708227813257	0.569596842660625	0.677129848522925	0.557636856432368	0.579982711037068	0.653314627333291	0.635762887684494	0.679606355947352	0.708499632898443	0.578054563335908	0.642644904070221	0.638838814497424	0.561552079497083	0.666918556348217	0.641113374095201	0.618389560675617	0.615499150029655	0.670100605619958	0.684380093966109	0.598520524014245	0.676017443263753	0.52280111778097	0.635682593170746	0.647207901937759	0.659481896967283	0.628290526352414	0.558556646280883	0.608461522891429
TCGA-AB-2934-03	0.665373327883944	0.69385695108574	0.587389097019311	0.701702358506717	0.579531749284279	0.590682157813951	0.654059414410943	0.630180298629169	0.713153152287253	0.712288654691678	0.604041617397846	0.673908502060048	0.658485012860248	0.585939954985958	0.682912952005936	0.649534367809075	0.665399963820144	0.626649901174947	0.676777296100124	0.689265137933118	0.624807937533015	0.678499515102201	0.552314897228177	0.659854199419978	0.666535527114749	0.669819624550837	0.623728054679042	0.595449455451744	0.621391002524385
TCGA-AB-2935-03	0.705818759986572	0.700216952743409	0.642750940846785	0.710824096490492	0.632320996410602	0.646526091429387	0.71007070668897	0.685522768555003	0.718905856771139	0.755695862763091	0.638937716366203	0.690226934404518	0.693748271707683	0.644791958000411	0.703958911823972	0.687051754350703	0.672936369449523	0.680039138001203	0.699833860778293	0.704639616738341	0.662532315659838	0.725041330921224	0.596618888850426	0.673207998394243	0.687460172514298	0.706416739817802	0.694666412830117	0.641220542780609	0.671959318821274
TCGA-AB-2936-03	0.646783855671296	0.631914824620825	0.596443133573379	0.70914603924371	0.586712139795678	0.601908689731983	0.610975128856174	0.624184901471181	0.694269025904731	0.726847718299641	0.616810525534012	0.666485044232058	0.600613644264279	0.604070961064449	0.621312756146729	0.610803400545012	0.592024959604163	0.592508587101186	0.627561371112947	0.626902034833404	0.569238658438022	0.642147903314136	0.566165756757133	0.617489428157837	0.611968188616893	0.620135653346041	0.595584218486522	0.588730004086621	0.569778049996112
TCGA-AB-2937-03	0.630642069934608	0.629398328327748	0.568963859709086	0.685102142266604	0.543748908182351	0.549536040880779	0.612097139105063	0.6533026003032	0.670689721213893	0.676827906647605	0.600501174166848	0.708034994977155	0.613927165970538	0.585538627036571	0.626090036561685	0.603083394551609	0.627087829656058	0.617053762027309	0.615993226145222	0.611050418420354	0.557881825506789	0.624087430143579	0.513764531710281	0.593781523697839	0.600496748522616	0.612077142019579	0.581511497214774	0.580396745420257	0.56494735767453
TCGA-AB-2938-03	0.616222341123514	0.589403214453693	0.685691752779182	0.634185740339099	0.689612414456335	0.704718813609218	0.604102317599532	0.589192700008073	0.62748064252238	0.663208992304158	0.67556838699294	0.601037591015483	0.572069745295971	0.691600549910964	0.591034103117288	0.581577074322527	0.542210743842217	0.57507987797935	0.579770950005233	0.583324534517479	0.573943594382047	0.617267226512791	0.646906221266016	0.558286444052775	0.565217440256067	0.591034468222298	0.583803057438255	0.660418765141664	0.573317494422013
TCGA-AB-2939-03	0.686030737792578	0.690105914825914	0.621798463438289	0.714057369501851	0.606969031531924	0.617114132314612	0.682972410854074	0.678506709043527	0.736934956852743	0.740612893901016	0.634028767691686	0.708687607953815	0.657442824908165	0.624035059938731	0.683016500466177	0.651042266756027	0.668113069883296	0.664550584989141	0.66869359925977	0.682181188906849	0.610430900997077	0.688213135324249	0.57675445370866	0.648125325561499	0.662266613298051	0.659787474366385	0.638465317640931	0.61696175903719	0.624329012270001
TCGA-AB-2940-03	0.67191100737496	0.657598672585224	0.610199835296942	0.678357785798623	0.592977997872875	0.601468043959461	0.660235483482338	0.633439147211579	0.706790910706802	0.705616782770263	0.635094036381877	0.661253387500692	0.622573046196653	0.60695871270079	0.644968766390401	0.616833009794661	0.621310331242787	0.63183483082705	0.634168625498323	0.659137365536084	0.580137551686652	0.659540238046425	0.565285335179181	0.646220316716434	0.655201569522932	0.642217048247287	0.597640063112085	0.601565378454973	0.590179152318869
TCGA-AB-2941-03	0.633287394137659	0.620637888227307	0.678638995378358	0.642999306063502	0.700691400441383	0.718178548355145	0.623292381331711	0.616218595316815	0.636485037482942	0.678379926732014	0.689040065982086	0.616693429127061	0.615730595447	0.713012950594397	0.610476900462987	0.618625964072801	0.583878978548487	0.597913011530231	0.616637829379056	0.616611188763578	0.585582430508991	0.633041182702111	0.642099767027353	0.599360735816969	0.60207081218849	0.624005078549565	0.610052195402099	0.7020386857691	0.598133523247933
TCGA-AB-2942-03	0.640264905658434	0.655105521645891	0.557374272503783	0.682585097838589	0.537897976076867	0.548210562983436	0.639969149265037	0.630113619358177	0.678531680823494	0.683346822231823	0.596924215742299	0.70606649744063	0.639911593644444	0.561600011862816	0.652708136902585	0.624289927321394	0.636723852865387	0.627822627280277	0.647942853558445	0.670454214698483	0.587889088760705	0.65252301635476	0.51356283577525	0.630901939256602	0.642437496257041	0.648950030672418	0.597035836696387	0.566180888337027	0.584802538076108
TCGA-AB-2943-03	0.65946497620492	0.632374188859824	0.617421419100461	0.708826484188651	0.608478028932609	0.621615296484761	0.63835084173527	0.63864979838161	0.707519801821922	0.751523489555732	0.62952972627069	0.671778138885788	0.606340022975373	0.615551446063958	0.622441316350079	0.610168532818742	0.5947707806884	0.611963779616776	0.627931957202734	0.625428654507063	0.583107783323846	0.652060163986745	0.572085968363444	0.611459901029705	0.611026315104817	0.620220343484543	0.624091874629113	0.605125278669707	0.590729610970408
TCGA-AB-2944-03	0.651889530351144	0.64320675463223	0.589253769589603	0.736802248544902	0.580576020165825	0.59370868166444	0.620823038818308	0.642522480027921	0.71937323371376	0.729415508410111	0.609504781899964	0.702796021218001	0.613898864865433	0.591989275744397	0.617442356633997	0.60595011129215	0.616277382514586	0.610704912540635	0.617749191336513	0.625552902786888	0.565871785427253	0.636043342239667	0.542964402340141	0.634195818051671	0.625736004709841	0.620550245581115	0.600113862782151	0.60080744649498	0.574733532391161
TCGA-AB-2946-03	0.66599931367105	0.670205785800727	0.603828797226885	0.675333208961343	0.573375669064382	0.583657324563544	0.666410022141815	0.633592636384542	0.717450956081121	0.700404428024586	0.614164818721552	0.669650482017427	0.631455271019447	0.587274876615666	0.66331341265231	0.630309478254131	0.630663896318662	0.632592092004242	0.643146261270528	0.671277043603971	0.588891864700887	0.67157796920867	0.566025382442276	0.641517074430503	0.665210242860764	0.652110532297963	0.594389623639309	0.588085691100366	0.594397892435104
TCGA-AB-2948-03	0.704808337849031	0.70887684965658	0.614454011463826	0.679164539297464	0.613346151555562	0.628574295315354	0.70817333192542	0.656234959539106	0.70401134601531	0.707198765668099	0.612661826679091	0.652597676716864	0.692189276920264	0.610907403565682	0.726424067833406	0.690194187797387	0.677628826737936	0.665243056568943	0.725962573863888	0.733600796819593	0.669048374923698	0.728173110235727	0.569921877748417	0.683045012258815	0.705107173032746	0.723898809424622	0.696841097639587	0.611833472824723	0.678730657387444
TCGA-AB-2949-03	0.673900523182558	0.677707214857532	0.610545050054698	0.733871090747346	0.594480890832475	0.605356408579202	0.659590042152921	0.67025680056418	0.716557192734593	0.742028028148116	0.622572460560393	0.708955889992949	0.652765774515746	0.60571026278656	0.678285730818219	0.661182668956035	0.651619013198281	0.646571826185196	0.67864928172138	0.665498569698293	0.623726463640492	0.689400156003733	0.551160452114308	0.652033823672421	0.653997618688716	0.663721782296568	0.656285355835401	0.608461399457726	0.628343362735374
TCGA-AB-2950-03	0.667804746650827	0.659960523034511	0.614822323102416	0.6794595037677	0.6011367791778	0.615327579681226	0.661105042533206	0.731063473256919	0.692693002185549	0.692240942677004	0.633146253460398	0.689081963199474	0.639284486366224	0.631089622837244	0.65829254783022	0.659355903017058	0.632441565696721	0.654996866301503	0.642730104165986	0.652875232002192	0.602394430077512	0.678589000770933	0.583249834599532	0.616585934527832	0.632272828793686	0.667267042631172	0.634548411297553	0.617875639113429	0.632090305577781
TCGA-AB-2952-03	0.683705286241564	0.665924881993866	0.62784716732844	0.721959004556811	0.609456555579223	0.611137170910277	0.66315782932352	0.644501305973569	0.698588611107806	0.739227172820294	0.638986668996247	0.696446497354012	0.650470291224171	0.627573389037544	0.66233320801367	0.637462354835822	0.657022050993536	0.641246308007049	0.674380647010366	0.661679790004609	0.638781667126584	0.669798355227845	0.561395096750096	0.662037759688773	0.647725053289203	0.665863123921004	0.651141275277589	0.630488651710149	0.622915695858484
TCGA-AB-2955-03	0.568250937839135	0.571594194986809	0.511589045552013	0.619703736112233	0.511487026667232	0.527721850362692	0.555062144880902	0.565977755270126	0.660072620377497	0.644584332139058	0.552170789068673	0.576694620513742	0.528332528999195	0.51737779679219	0.542959259523735	0.525530615596916	0.51962439039276	0.540460081594377	0.539169767794109	0.560503616341195	0.463842789363911	0.578889222988976	0.519642394050568	0.540863099567382	0.553638363321329	0.531325388882076	0.489493355140408	0.496967207878147	0.492884416141707
TCGA-AB-2956-03	0.690595908101049	0.73033388506616	0.567002122231635	0.65904303766619	0.551417751107864	0.562647665893992	0.686343770861952	0.648156098382928	0.670108408614484	0.670234382070074	0.577907741962993	0.630902187685695	0.748262545348473	0.561027111044336	0.778327104874279	0.742988330543324	0.746791665799652	0.672756436404105	0.780522879690627	0.790914453374572	0.71065428073976	0.725634498946118	0.523294447350385	0.699112731323419	0.715530440275937	0.735955211064022	0.684396574320445	0.578051441748783	0.732393938681379
